Term,RGB
edi [ebp+var_50],"rgb(105, 164, 29)"
call sub_401765,"rgb(105, 163, 30)"
call sub_4024C4,"rgb(105, 162, 31)"
call sub_40124C,"rgb(105, 161, 32)"
call sub_4016F4,"rgb(105, 160, 33)"
call sub_401348,"rgb(105, 159, 34)"
short loc_40163E,"rgb(105, 158, 35)"
call sub_4013D4,"rgb(105, 157, 36)"
ebx 0DAh,"rgb(105, 156, 37)"
[esi+14h] edx,"rgb(105, 155, 38)"
call sub_401BEC,"rgb(105, 154, 39)"
eax 0FFFFFFC5h,"rgb(105, 153, 40)"
short loc_4016DF,"rgb(105, 152, 41)"
edx [eax+24h],"rgb(105, 151, 42)"
ebx 0BCh,"rgb(105, 150, 43)"
edi [esi+48h],"rgb(105, 149, 44)"
call sub_401554,"rgb(105, 148, 45)"
call sub_40108C,"rgb(105, 147, 46)"
call sub_40109C,"rgb(105, 146, 47)"
ecx [esi+30h],"rgb(105, 145, 48)"
call sub_4014A0,"rgb(105, 144, 49)"
call sub_401158,"rgb(104, 179, 15)"
call sub_4017F8,"rgb(104, 178, 16)"
edi [eax+3Ch],"rgb(104, 177, 17)"
call sub_401868,"rgb(104, 176, 18)"
eax 0FFFFFFBEh,"rgb(104, 175, 19)"
call sub_4012FA,"rgb(104, 174, 20)"
call sub_40129B,"rgb(104, 173, 21)"
eax 0FFFFFFB4h,"rgb(104, 172, 22)"
eax 0FFFFFFDFh,"rgb(104, 171, 23)"
call sub_401E2D,"rgb(104, 170, 24)"
call sub_402510,"rgb(104, 169, 25)"
[ebp-54h] ecx,"rgb(104, 168, 26)"
call sub_401996,"rgb(104, 167, 27)"
call sub_4014BD,"rgb(104, 166, 28)"
call sub_401710,"rgb(104, 165, 29)"
call sub_401A90,"rgb(104, 164, 30)"
call sub_401BBF,"rgb(104, 163, 31)"
[ebp+var_8] 0Dh,"rgb(104, 162, 32)"
short loc_4010B7,"rgb(104, 161, 33)"
call sub_4011A6,"rgb(104, 160, 34)"
call sub_4011A2,"rgb(104, 159, 35)"
[ebp-3Ch] edx,"rgb(104, 158, 36)"
ecx 0FFFFFFF0h,"rgb(104, 157, 37)"
call sub_40187C,"rgb(104, 156, 38)"
bh cl,"rgb(104, 155, 39)"
call sub_40129C,"rgb(104, 154, 40)"
call sub_401D50,"rgb(104, 153, 41)"
call sub_401502,"rgb(104, 152, 42)"
short loc_401809,"rgb(104, 151, 43)"
short loc_401D20,"rgb(104, 150, 44)"
short loc_40135B,"rgb(104, 149, 45)"
call sub_401997,"rgb(104, 148, 46)"
sub [ebp-18h],"rgb(104, 147, 47)"
esi 0FFFFFFFAh,"rgb(104, 146, 48)"
call sub_401867,"rgb(104, 145, 49)"
ebx [ebp-14h],"rgb(103, 179, 16)"
ebx [eax+4],"rgb(103, 178, 17)"
short loc_4018D7,"rgb(103, 177, 18)"
call sub_401DDC,"rgb(103, 176, 19)"
call sub_40156C,"rgb(103, 175, 20)"
call sub_401FEC,"rgb(103, 174, 21)"
call sub_40110C,"rgb(103, 173, 22)"
call sub_401EF8,"rgb(103, 172, 23)"
call sub_401BB4,"rgb(103, 171, 24)"
call sub_40145C,"rgb(103, 170, 25)"
call sub_4017E4,"rgb(103, 169, 26)"
call sub_401894,"rgb(103, 168, 27)"
call sub_4014E4,"rgb(103, 167, 28)"
call ds:DeleteFileA,"rgb(103, 166, 29)"
[ebp-24h] ebx,"rgb(103, 165, 30)"
ebx [edx+ebx],"rgb(103, 164, 31)"
[ebp+var_4] 22h,"rgb(103, 163, 32)"
short loc_401EC3,"rgb(103, 162, 33)"
call sub_401501,"rgb(103, 161, 34)"
call sub_401888,"rgb(103, 160, 35)"
call sub_401488,"rgb(103, 159, 36)"
call sub_40190C,"rgb(103, 158, 37)"
call sub_401EE4,"rgb(103, 157, 38)"
call sub_401B64,"rgb(103, 156, 39)"
call sub_401904,"rgb(103, 155, 40)"
call sub_4010CE,"rgb(103, 154, 41)"
call sub_40130B,"rgb(103, 153, 42)"
xor [ebp-20h],"rgb(103, 152, 43)"
edx [ebx+edx],"rgb(103, 151, 44)"
call sub_4016F3,"rgb(103, 150, 45)"
call sub_401668,"rgb(103, 149, 46)"
call sub_401504,"rgb(103, 148, 47)"
call sub_401624,"rgb(103, 147, 48)"
call sub_40112E,"rgb(103, 146, 49)"
call sub_40237C,"rgb(102, 179, 17)"
[ebx] al,"rgb(102, 178, 18)"
call sub_401794,"rgb(102, 177, 19)"
call sub_4014B4,"rgb(102, 176, 20)"
call sub_401C04,"rgb(102, 175, 21)"
call sub_401A11,"rgb(102, 174, 22)"
ebx [edi+48h],"rgb(102, 173, 23)"
[ebp+var_8] 16h,"rgb(102, 172, 24)"
eax [esi+0B4h],"rgb(102, 171, 25)"
call sub_4017A8,"rgb(102, 170, 26)"
[ebp+var_8] 8,"rgb(102, 169, 27)"
short loc_401B7D,"rgb(102, 168, 28)"
edx [eax-14h],"rgb(102, 167, 29)"
call sub_401734,"rgb(102, 166, 30)"
ecx [edx+78h],"rgb(102, 165, 31)"
ebx [edi+ebx],"rgb(102, 164, 32)"
call sub_40163F,"rgb(102, 163, 33)"
call sub_401DB8,"rgb(102, 162, 34)"
call sub_401F23,"rgb(102, 161, 35)"
esi 0FFFFFFD0h,"rgb(102, 160, 36)"
call sub_401B56,"rgb(102, 159, 37)"
call sub_4010BC,"rgb(102, 158, 38)"
call sub_401C44,"rgb(102, 157, 39)"
ptr [esi-4],"rgb(102, 156, 40)"
call sub_401BC8,"rgb(102, 155, 41)"
eax [edi+0B0h],"rgb(102, 154, 42)"
xor cl,"rgb(102, 153, 43)"
eax [ebx+0Ch],"rgb(102, 152, 44)"
call sub_401C9A,"rgb(102, 151, 45)"
and [ebp-14h],"rgb(102, 150, 46)"
call sub_4020B8,"rgb(102, 149, 47)"
call sub_4020A5,"rgb(102, 148, 48)"
call sub_402120,"rgb(102, 147, 49)"
call sub_4014DC,"rgb(101, 179, 18)"
call sub_401C08,"rgb(101, 178, 19)"
short loc_401DFF,"rgb(101, 177, 20)"
call sub_401724,"rgb(101, 176, 21)"
call sub_401264,"rgb(101, 175, 22)"
call sub_401E04,"rgb(101, 174, 23)"
eax [edi-1Ch],"rgb(101, 173, 24)"
esi 0FFFFFFCFh,"rgb(101, 172, 25)"
call sub_401DC1,"rgb(101, 171, 26)"
dup(0) 3Bh,"rgb(101, 170, 27)"
call sub_401878,"rgb(101, 169, 28)"
call sub_401EB8,"rgb(101, 168, 29)"
call sub_40118E,"rgb(101, 167, 30)"
esi [ebp+var_50],"rgb(101, 166, 31)"
[ebp-24h] edi,"rgb(101, 165, 32)"
call sub_401F9C,"rgb(101, 164, 33)"
call sub_401CE4,"rgb(101, 163, 34)"
call sub_401968,"rgb(101, 162, 35)"
call sub_402040,"rgb(101, 161, 36)"
edx [ecx-30h],"rgb(101, 160, 37)"
short loc_402172,"rgb(101, 159, 38)"
call sub_401347,"rgb(101, 158, 39)"
short loc_401498,"rgb(101, 157, 40)"
call sub_4018BB,"rgb(101, 156, 41)"
short loc_401180,"rgb(101, 155, 42)"
short loc_40194D,"rgb(101, 154, 43)"
call sub_401FCC,"rgb(101, 153, 44)"
short loc_40139A,"rgb(101, 152, 45)"
or dl,"rgb(101, 151, 46)"
short loc_401835,"rgb(101, 150, 47)"
call sub_4011B9,"rgb(101, 149, 48)"
call sub_401233,"rgb(101, 148, 49)"
edx [esi-2Ch],"rgb(100, 179, 19)"
dd 8,"rgb(100, 178, 20)"
short loc_4016D9,"rgb(100, 177, 21)"
ptr [eax-18h],"rgb(100, 176, 22)"
call sub_4015D4,"rgb(100, 175, 23)"
call sub_4017C8,"rgb(100, 174, 24)"
or [ebp-0Ch],"rgb(100, 173, 25)"
short loc_40195F,"rgb(100, 172, 26)"
call sub_402178,"rgb(100, 171, 27)"
ecx [eax+38h],"rgb(100, 170, 28)"
short loc_40153F,"rgb(100, 169, 29)"
add [esp],"rgb(100, 168, 30)"
[ebp+var_8] 0Ch,"rgb(100, 167, 31)"
call sub_40119E,"rgb(100, 166, 32)"
call sub_4015F8,"rgb(100, 165, 33)"
call sub_401D58,"rgb(100, 164, 34)"
call sub_401892,"rgb(100, 163, 35)"
call sub_4015BC,"rgb(100, 162, 36)"
eax 0FFFFFFB5h,"rgb(100, 161, 37)"
short loc_40137A,"rgb(100, 160, 38)"
esi 0FFFFFFB6h,"rgb(100, 159, 39)"
[esp+38h+var_38] ecx,"rgb(100, 158, 40)"
call sub_401424,"rgb(100, 157, 41)"
short loc_409615,"rgb(100, 156, 42)"
ptr [eax-2Ch],"rgb(100, 155, 43)"
byte_401000 db,"rgb(100, 154, 44)"
edx 0FFFFFFA4h,"rgb(100, 153, 45)"
add [ebp+0],"rgb(100, 152, 46)"
bl dl,"rgb(100, 151, 47)"
short loc_401B25,"rgb(100, 150, 48)"
edi [ebp-14h],"rgb(100, 149, 49)"
call sub_401086,"rgb(107, 172, 18)"
short loc_4011D8,"rgb(107, 171, 19)"
eax 0FFFFFFA7h,"rgb(107, 170, 20)"
[ebp+var_4] 1Bh,"rgb(107, 169, 21)"
short loc_401846,"rgb(107, 168, 22)"
and [ebp-8],"rgb(107, 167, 23)"
call sub_4016D4,"rgb(107, 166, 24)"
call sub_40227C,"rgb(107, 165, 25)"
call sub_401D17,"rgb(107, 164, 26)"
call sub_401FA4,"rgb(107, 163, 27)"
short loc_4010C7,"rgb(107, 162, 28)"
call sub_401A9C,"rgb(107, 161, 29)"
call sub_401899,"rgb(107, 160, 30)"
call sub_401458,"rgb(107, 159, 31)"
short loc_401DD1,"rgb(107, 158, 32)"
short loc_401D38,"rgb(107, 157, 33)"
short loc_401ADF,"rgb(107, 156, 34)"
edx 2ACCh,"rgb(107, 155, 35)"
[ebp+var_C] 0Bh,"rgb(107, 154, 36)"
call sub_401209,"rgb(107, 153, 37)"
eax 0FFFFFFD6h,"rgb(107, 152, 38)"
call sub_4017F4,"rgb(107, 151, 39)"
call sub_401FB8,"rgb(107, 150, 40)"
eax 0FFFFFFE3h,"rgb(107, 149, 41)"
[ebp+var_4] 23h,"rgb(107, 148, 42)"
edi [eax+30h],"rgb(107, 147, 43)"
[ebp+var_4] 38h,"rgb(107, 146, 44)"
call sub_401FA9,"rgb(107, 145, 45)"
edi 0FFFFFFDEh,"rgb(107, 144, 46)"
call sub_401D06,"rgb(107, 143, 47)"
short loc_401DC7,"rgb(107, 142, 48)"
call sub_401131,"rgb(107, 141, 49)"
call sub_401318,"rgb(106, 179, 12)"
call sub_401937,"rgb(106, 178, 13)"
call sub_401BA7,"rgb(106, 177, 14)"
call sub_401097,"rgb(106, 176, 15)"
edx [ecx+38h],"rgb(106, 175, 16)"
call sub_402188,"rgb(106, 174, 17)"
call sub_401E7C,"rgb(106, 173, 18)"
call sub_40140C,"rgb(106, 172, 19)"
[esp+30h+var_30] ecx,"rgb(106, 171, 20)"
call sub_4014BC,"rgb(106, 170, 21)"
eax [esi+0CCh],"rgb(106, 169, 22)"
call sub_4022E9,"rgb(106, 168, 23)"
call sub_401E8B,"rgb(106, 167, 24)"
call sub_402164,"rgb(106, 166, 25)"
call sub_401F64,"rgb(106, 165, 26)"
call sub_401CF4,"rgb(106, 164, 27)"
call sub_401313,"rgb(106, 163, 28)"
[ebp+var_54] edi,"rgb(106, 162, 29)"
call sub_401107,"rgb(106, 161, 30)"
call sub_401A98,"rgb(106, 160, 31)"
esi (offset,"rgb(106, 159, 32)"
call sub_401088,"rgb(106, 158, 33)"
call sub_40198D,"rgb(106, 157, 34)"
call sub_4017E8,"rgb(106, 156, 35)"
call sub_401748,"rgb(106, 155, 36)"
call sub_40168C,"rgb(106, 154, 37)"
short loc_40130F,"rgb(106, 153, 38)"
add [ebp-4Ch],"rgb(106, 152, 39)"
call sub_401948,"rgb(106, 151, 40)"
call sub_4018D4,"rgb(106, 150, 41)"
call sub_4016E4,"rgb(106, 149, 42)"
call sub_4011FC,"rgb(106, 148, 43)"
call sub_4019FC,"rgb(106, 147, 44)"
eax ds:LocalFree,"rgb(106, 146, 45)"
edi [esi+4],"rgb(106, 145, 46)"
[ebp+var_4] 2Eh,"rgb(106, 144, 47)"
short loc_401477,"rgb(106, 143, 48)"
short loc_401B3F,"rgb(106, 142, 49)"
sbb [eax],"rgb(105, 179, 13)"
call sub_401B74,"rgb(105, 178, 14)"
short loc_4010C1,"rgb(105, 177, 15)"
short loc_4011C9,"rgb(105, 176, 16)"
call sub_402097,"rgb(105, 175, 17)"
edi 0FFFFFFFBh,"rgb(105, 174, 18)"
eax 1D80h,"rgb(105, 173, 19)"
short loc_402219,"rgb(105, 172, 20)"
[edx] cl,"rgb(105, 171, 21)"
call sub_4019AC,"rgb(105, 170, 22)"
call sub_4018E8,"rgb(105, 169, 23)"
short loc_402559,"rgb(105, 168, 24)"
[ebp+var_8] 3,"rgb(105, 167, 25)"
short loc_4021D7,"rgb(105, 166, 26)"
short loc_407747,"rgb(105, 165, 27)"
short loc_401AC6,"rgb(105, 164, 28)"
short loc_4012ED,"rgb(105, 163, 29)"
[ebp+var_8] 10h,"rgb(105, 162, 30)"
short loc_401463,"rgb(105, 161, 31)"
ebx 0CEh,"rgb(105, 160, 32)"
call sub_401C61,"rgb(105, 159, 33)"
eax [edx-34h],"rgb(105, 158, 34)"
call sub_40237B,"rgb(105, 157, 35)"
esi [ebx-68h],"rgb(105, 156, 36)"
eax 0FFFFFFF3h,"rgb(105, 155, 37)"
call sub_401C7F,"rgb(105, 154, 38)"
ptr [edx-18h],"rgb(105, 153, 39)"
call sub_401890,"rgb(105, 152, 40)"
call sub_401518,"rgb(105, 151, 41)"
call sub_401828,"rgb(105, 150, 42)"
call sub_401864,"rgb(105, 149, 43)"
call sub_4012D8,"rgb(105, 148, 44)"
call sub_4012D4,"rgb(105, 147, 45)"
eax [esi+5Ch],"rgb(105, 146, 46)"
call sub_401D88,"rgb(105, 145, 47)"
call sub_4019E4,"rgb(105, 144, 48)"
call sub_40199C,"rgb(105, 143, 49)"
call sub_4023CF,"rgb(104, 179, 14)"
call sub_401E3C,"rgb(104, 178, 15)"
eax 0FFFFFFA8h,"rgb(104, 177, 16)"
call sub_40146C,"rgb(104, 176, 17)"
call sub_401358,"rgb(104, 175, 18)"
call sub_401268,"rgb(104, 174, 19)"
short loc_4015DA,"rgb(104, 173, 20)"
call sub_4015ED,"rgb(104, 172, 21)"
call sub_40153B,"rgb(104, 171, 22)"
call sub_401D08,"rgb(104, 170, 23)"
call sub_401A65,"rgb(104, 169, 24)"
call sub_4010B5,"rgb(104, 168, 25)"
call sub_401944,"rgb(104, 167, 26)"
call sub_4019C8,"rgb(104, 166, 27)"
call sub_4013D8,"rgb(104, 165, 28)"
call sub_401400,"rgb(104, 164, 29)"
ecx [eax+68h],"rgb(104, 163, 30)"
eax [edi+0B8h],"rgb(104, 162, 31)"
call sub_401C48,"rgb(104, 161, 32)"
short loc_401B1E,"rgb(104, 160, 33)"
call sub_401E77,"rgb(104, 159, 34)"
call sub_4014B8,"rgb(104, 158, 35)"
call sub_4017FC,"rgb(104, 157, 36)"
push ss,"rgb(104, 156, 37)"
ebx [edi+50h],"rgb(104, 155, 38)"
esi [ebp+var_60],"rgb(104, 154, 39)"
call sub_401824,"rgb(104, 153, 40)"
call sub_40114C,"rgb(104, 152, 41)"
call sub_4019DC,"rgb(104, 151, 42)"
call sub_401ADC,"rgb(104, 150, 43)"
call sub_401D66,"rgb(104, 149, 44)"
esi 0FFFFFFF5h,"rgb(104, 148, 45)"
short loc_401577,"rgb(104, 147, 46)"
call sub_401F8C,"rgb(104, 146, 47)"
call sub_401A68,"rgb(104, 145, 48)"
ebx [esi-18h],"rgb(104, 144, 49)"
edi [esi-54h],"rgb(103, 179, 15)"
eax [edx+0D4h],"rgb(103, 178, 16)"
[ebp+var_8] 0Eh,"rgb(103, 177, 17)"
call sub_401EF0,"rgb(103, 176, 18)"
call sub_401CD0,"rgb(103, 175, 19)"
short loc_402013,"rgb(103, 174, 20)"
call sub_40141B,"rgb(103, 173, 21)"
call sub_401D29,"rgb(103, 172, 22)"
call sub_4011B2,"rgb(103, 171, 23)"
ebx [edx+24h],"rgb(103, 170, 24)"
call sub_4012AC,"rgb(103, 169, 25)"
call sub_40137C,"rgb(103, 168, 26)"
call sub_401D53,"rgb(103, 167, 27)"
ecx [edx+20h],"rgb(103, 166, 28)"
call sub_401D9A,"rgb(103, 165, 29)"
[ebp+var_4] 31h,"rgb(103, 164, 30)"
call sub_401179,"rgb(103, 163, 31)"
call sub_402344,"rgb(103, 162, 32)"
mov [edx+1Ch],"rgb(103, 161, 33)"
short loc_401C43,"rgb(103, 160, 34)"
short loc_4015AF,"rgb(103, 159, 35)"
call sub_4020B3,"rgb(103, 158, 36)"
call sub_402165,"rgb(103, 157, 37)"
call sub_40221C,"rgb(103, 156, 38)"
esi [eax+4Ch],"rgb(103, 155, 39)"
call sub_401B0C,"rgb(103, 154, 40)"
call sub_401AB6,"rgb(103, 153, 41)"
eax [ebx-8],"rgb(103, 152, 42)"
call sub_4024EC,"rgb(103, 151, 43)"
call sub_401EA8,"rgb(103, 150, 44)"
eax 0FFFFFFE9h,"rgb(103, 149, 45)"
short loc_401149,"rgb(103, 148, 46)"
and bl,"rgb(103, 147, 47)"
short loc_4019FE,"rgb(103, 146, 48)"
short loc_40166A,"rgb(103, 145, 49)"
call sub_40122C,"rgb(102, 179, 16)"
call sub_402280,"rgb(102, 178, 17)"
call sub_40198C,"rgb(102, 177, 18)"
call sub_401C52,"rgb(102, 176, 19)"
ecx 0FFFFFFE1h,"rgb(102, 175, 20)"
edx 0FFFFFF9Dh,"rgb(102, 174, 21)"
offset FileName,"rgb(102, 173, 22)"
edx [esi+14h],"rgb(102, 172, 23)"
ecx 0FFFFFFDBh,"rgb(102, 171, 24)"
esi 0FFFFFFE2h,"rgb(102, 170, 25)"
call sub_401A17,"rgb(102, 169, 26)"
call sub_401B3C,"rgb(102, 168, 27)"
call sub_40158C,"rgb(102, 167, 28)"
call sub_401288,"rgb(102, 166, 29)"
esi [ecx+0C8h],"rgb(102, 165, 30)"
eax [edi+0D4h],"rgb(102, 164, 31)"
call sub_4015D8,"rgb(102, 163, 32)"
call sub_401628,"rgb(102, 162, 33)"
call sub_4015C2,"rgb(102, 161, 34)"
call sub_40216C,"rgb(102, 160, 35)"
call sub_401AEC,"rgb(102, 159, 36)"
call sub_40161C,"rgb(102, 158, 37)"
call sub_4019F8,"rgb(102, 157, 38)"
call sub_401DA8,"rgb(102, 156, 39)"
short loc_401655,"rgb(102, 155, 40)"
short loc_4011B9,"rgb(102, 154, 41)"
call ds:GetSystemTimeAsFileTime,"rgb(102, 153, 42)"
eax 0FFFFFFC8h,"rgb(102, 152, 43)"
eax 0FFFFFFD0h,"rgb(102, 151, 44)"
call sub_401929,"rgb(102, 150, 45)"
call sub_401D38,"rgb(102, 149, 46)"
call sub_402094,"rgb(102, 148, 47)"
edi [esi+14h],"rgb(102, 147, 48)"
ebx [esi+8],"rgb(102, 146, 49)"
call sub_4010A2,"rgb(101, 179, 17)"
call sub_4018B4,"rgb(101, 178, 18)"
call sub_401306,"rgb(101, 177, 19)"
call sub_4014D8,"rgb(101, 176, 20)"
call sub_4011C8,"rgb(101, 175, 21)"
call sub_401127,"rgb(101, 174, 22)"
[ebp+var_C] 0Ah,"rgb(101, 173, 23)"
call sub_40118D,"rgb(101, 172, 24)"
call sub_40136C,"rgb(101, 171, 25)"
short loc_401AFF,"rgb(101, 170, 26)"
short loc_4018F1,"rgb(101, 169, 27)"
short loc_401D93,"rgb(101, 168, 28)"
call sub_401E24,"rgb(101, 167, 29)"
call sub_401DF8,"rgb(101, 166, 30)"
call sub_401E9B,"rgb(101, 165, 31)"
short loc_401D1A,"rgb(101, 164, 32)"
[edx+1Ch] eax,"rgb(101, 163, 33)"
eax 0FFFFFFB1h,"rgb(101, 162, 34)"
call sub_401BFC,"rgb(101, 161, 35)"
call sub_402251,"rgb(101, 160, 36)"
call sub_402331,"rgb(101, 159, 37)"
esi [eax+1Ch],"rgb(101, 158, 38)"
call sub_401244,"rgb(101, 157, 39)"
call sub_401614,"rgb(101, 156, 40)"
ecx 0FFFFFFD9h,"rgb(101, 155, 41)"
call sub_4012EA,"rgb(101, 154, 42)"
short loc_401337,"rgb(101, 153, 43)"
call sub_401E94,"rgb(101, 152, 44)"
call sub_401722,"rgb(101, 151, 45)"
short loc_401143,"rgb(101, 150, 46)"
call sub_402381,"rgb(101, 149, 47)"
call sub_4020EF,"rgb(101, 148, 48)"
call sub_401FBE,"rgb(101, 147, 49)"
ebx 0FFFFFFD4h,"rgb(100, 179, 18)"
short loc_401CEB,"rgb(100, 178, 19)"
call sub_40205C,"rgb(100, 177, 20)"
call sub_4020E3,"rgb(100, 176, 21)"
call sub_401128,"rgb(100, 175, 22)"
call sub_401AA4,"rgb(100, 174, 23)"
call sub_401ABC,"rgb(100, 173, 24)"
call sub_401B38,"rgb(100, 172, 25)"
eax 0FFFFFFE4h,"rgb(100, 171, 26)"
call sub_4017AC,"rgb(100, 170, 27)"
call sub_40174C,"rgb(100, 169, 28)"
[ecx+14h] eax,"rgb(100, 168, 29)"
call sub_401229,"rgb(100, 167, 30)"
call sub_401FAC,"rgb(100, 166, 31)"
call sub_401DE8,"rgb(100, 165, 32)"
call sub_40216D,"rgb(100, 164, 33)"
call sub_401D34,"rgb(100, 163, 34)"
call sub_40140B,"rgb(100, 162, 35)"
ptr [edi-1Ch],"rgb(100, 161, 36)"
ecx 0FFFFFFDEh,"rgb(100, 160, 37)"
call sub_40203E,"rgb(100, 159, 38)"
[eax+10h] ecx,"rgb(100, 158, 39)"
call sub_40159F,"rgb(100, 157, 40)"
edx [esi+2Ch],"rgb(100, 156, 41)"
esi 0FFFFFFEAh,"rgb(100, 155, 42)"
short loc_40211F,"rgb(100, 154, 43)"
short loc_401C7B,"rgb(100, 153, 44)"
call sub_402103,"rgb(100, 152, 45)"
sbb [ebp-10h],"rgb(100, 151, 46)"
call sub_402301,"rgb(100, 150, 47)"
call sub_402277,"rgb(100, 149, 48)"
call sub_401438,"rgb(100, 148, 49)"
call sub_401678,"rgb(107, 172, 17)"
short loc_401E58,"rgb(107, 171, 18)"
call sub_401BDD,"rgb(107, 170, 19)"
call sub_401CBC,"rgb(107, 169, 20)"
call sub_401C20,"rgb(107, 168, 21)"
eax [ecx-2Ch],"rgb(107, 167, 22)"
edi [eax-24h],"rgb(107, 166, 23)"
call sub_40125C,"rgb(107, 165, 24)"
esi [ecx+10h],"rgb(107, 164, 25)"
[edx+8] edi,"rgb(107, 163, 26)"
call sub_402130,"rgb(107, 162, 27)"
short loc_4021B5,"rgb(107, 161, 28)"
call sub_401414,"rgb(107, 160, 29)"
esi 0FFFFFFE6h,"rgb(107, 159, 30)"
short loc_401CD7,"rgb(107, 158, 31)"
[ebp+var_4] 29h,"rgb(107, 157, 32)"
eax 800h,"rgb(107, 156, 33)"
short loc_401643,"rgb(107, 155, 34)"
short loc_401166,"rgb(107, 154, 35)"
call sub_401E08,"rgb(107, 153, 36)"
short loc_401D0A,"rgb(107, 152, 37)"
[ecx+4] edx,"rgb(107, 151, 38)"
short loc_401327,"rgb(107, 150, 39)"
call sub_401A7F,"rgb(107, 149, 40)"
short loc_408C98,"rgb(107, 148, 41)"
short loc_401FC9,"rgb(107, 147, 42)"
[ebp+var_8] 3Fh,"rgb(107, 146, 43)"
short loc_401E0F,"rgb(107, 145, 44)"
esi [ecx+2Ch],"rgb(107, 144, 45)"
eax 0FFFFFFD9h,"rgb(107, 143, 46)"
call sub_401218,"rgb(107, 142, 47)"
short loc_4016D3,"rgb(107, 141, 48)"
call sub_402125,"rgb(107, 140, 49)"
call sub_40149E,"rgb(106, 179, 11)"
esi 0FFFFFFCCh,"rgb(106, 178, 12)"
ebx [eax+18h],"rgb(106, 177, 13)"
call sub_40192C,"rgb(106, 176, 14)"
eax [ecx+20h],"rgb(106, 175, 15)"
call sub_401BAD,"rgb(106, 174, 16)"
eax [esi+0C4h],"rgb(106, 173, 17)"
call sub_401EF4,"rgb(106, 172, 18)"
call sub_4014F4,"rgb(106, 171, 19)"
edi [eax+edi],"rgb(106, 170, 20)"
call sub_4015A8,"rgb(106, 169, 21)"
call sub_4013EC,"rgb(106, 168, 22)"
call sub_402386,"rgb(106, 167, 23)"
call sub_4023CE,"rgb(106, 166, 24)"
call sub_402319,"rgb(106, 165, 25)"
eax 0FFFFFFE6h,"rgb(106, 164, 26)"
call sub_40150C,"rgb(106, 163, 27)"
call sub_40174E,"rgb(106, 162, 28)"
xor [ebp-24h],"rgb(106, 161, 29)"
call sub_401AD4,"rgb(106, 160, 30)"
call sub_40197C,"rgb(106, 159, 31)"
call sub_401148,"rgb(106, 158, 32)"
[esp] ebx,"rgb(106, 157, 33)"
short loc_401B06,"rgb(106, 156, 34)"
call sub_4018DC,"rgb(106, 155, 35)"
call sub_4014C8,"rgb(106, 154, 36)"
eax [edi+0B4h],"rgb(106, 153, 37)"
ptr [ecx-4],"rgb(106, 152, 38)"
eax 0FFFFFF9Bh,"rgb(106, 151, 39)"
call sub_4013B4,"rgb(106, 150, 40)"
ebx [esi-38h],"rgb(106, 149, 41)"
call sub_40203C,"rgb(106, 148, 42)"
call sub_40118A,"rgb(106, 147, 43)"
call sub_401FF1,"rgb(106, 146, 44)"
add [eax+0],"rgb(106, 145, 45)"
short loc_401B1B,"rgb(106, 144, 46)"
call sub_40225E,"rgb(106, 143, 47)"
short loc_4016E7,"rgb(106, 142, 48)"
call sub_401A5A,"rgb(106, 141, 49)"
call sub_4017E5,"rgb(105, 179, 12)"
ecx [eax+0D4h],"rgb(105, 178, 13)"
eax 0FFFFFFE5h,"rgb(105, 177, 14)"
call sub_401308,"rgb(105, 176, 15)"
call sub_401168,"rgb(105, 175, 16)"
call sub_401344,"rgb(105, 174, 17)"
call sub_401CE8,"rgb(105, 173, 18)"
xor [esp+4+var_4],"rgb(105, 172, 19)"
call sub_401D84,"rgb(105, 171, 20)"
call sub_401754,"rgb(105, 170, 21)"
call sub_401768,"rgb(105, 169, 22)"
edi 0FFFFFFCDh,"rgb(105, 168, 23)"
[ebp+arg_4] edx,"rgb(105, 167, 24)"
ebx 0FFFFFF80h,"rgb(105, 166, 25)"
call sub_401A44,"rgb(105, 165, 26)"
[esi+18h] ebx,"rgb(105, 164, 27)"
[esi+18h] ecx,"rgb(105, 163, 28)"
esi [edx+esi],"rgb(105, 162, 29)"
call sub_40134C,"rgb(105, 161, 30)"
esi [ebp+var_54],"rgb(105, 160, 31)"
call sub_401DBC,"rgb(105, 159, 32)"
call sub_401B4C,"rgb(105, 158, 33)"
short loc_4018A6,"rgb(105, 157, 34)"
short loc_40212A,"rgb(105, 156, 35)"
call sub_401E58,"rgb(105, 155, 36)"
ecx [eax+0C4h],"rgb(105, 154, 37)"
call sub_401774,"rgb(105, 153, 38)"
call sub_4022D4,"rgb(105, 152, 39)"
call sub_401434,"rgb(105, 151, 40)"
call sub_401DD3,"rgb(105, 150, 41)"
edx [ecx-20h],"rgb(105, 149, 42)"
call sub_402293,"rgb(105, 148, 43)"
eax [edx+78h],"rgb(105, 147, 44)"
short loc_401302,"rgb(105, 146, 45)"
short loc_4015B3,"rgb(105, 145, 46)"
xor [ebp-28h],"rgb(105, 144, 47)"
eax [ecx-1Ch],"rgb(105, 143, 48)"
eax [esi+0D0h],"rgb(105, 142, 49)"
eax 0FFFFFF96h,"rgb(104, 179, 13)"
call sub_4010AF,"rgb(104, 178, 14)"
eax 0FFFFFFDDh,"rgb(104, 177, 15)"
short loc_4013E7,"rgb(104, 176, 16)"
call sub_401ABE,"rgb(104, 175, 17)"
call sub_401588,"rgb(104, 174, 18)"
and [ebp-18h],"rgb(104, 173, 19)"
