Term,RGB
ptr [edi+38h],"rgb(168, 64, 73)"
eax [esp+34h+arg_4],"rgb(168, 63, 74)"
[ecx+88h] edx,"rgb(168, 62, 75)"
call ds:EnableWindow,"rgb(168, 61, 76)"
[ebp+arg_C] ecx,"rgb(168, 60, 77)"
[ebp-40h] eax,"rgb(168, 59, 78)"
ecx [eax+eax*8],"rgb(168, 58, 79)"
call sub_4016C0,"rgb(167, 79, 59)"
[eax+30h] esi,"rgb(167, 78, 60)"
mov [esi+0BCh],"rgb(167, 77, 61)"
sbb ebp,"rgb(167, 76, 62)"
rol al,"rgb(167, 75, 63)"
[esp+34h+var_C] eax,"rgb(167, 74, 64)"
[ecx] 0FFFFFFFFh,"rgb(167, 73, 65)"
eax [esp+2Ch+arg_8],"rgb(167, 72, 66)"
ebx [esp+14h],"rgb(167, 71, 67)"
[eax+4Ch] esi,"rgb(167, 70, 68)"
eax [eax+38h],"rgb(167, 69, 69)"
ebx [ecx+20h],"rgb(167, 68, 70)"
eax [ebp+var_320],"rgb(167, 67, 71)"
dl 68h,"rgb(167, 66, 72)"
xor bh,"rgb(167, 65, 73)"
[esi+3Ch] ecx,"rgb(167, 64, 74)"
ebx [esp+14h+arg_0],"rgb(167, 63, 75)"
[ebp+var_18] 1,"rgb(167, 62, 76)"
eax 52h,"rgb(167, 61, 77)"
ptr [eax+1Ah],"rgb(167, 60, 78)"
ebx [ebp+var_10],"rgb(167, 59, 79)"
fdivrp st(2),"rgb(166, 79, 60)"
[esp+0Ch+arg_0] eax,"rgb(166, 78, 61)"
ecx [eax-4],"rgb(166, 77, 62)"
ebp [esp+8],"rgb(166, 76, 63)"
ptr [esi+2A8h],"rgb(166, 75, 64)"
edx [ecx+8Ch],"rgb(166, 74, 65)"
call sub_401240,"rgb(166, 73, 66)"
ebp [eax+18h],"rgb(166, 72, 67)"
al [esi+7],"rgb(166, 71, 68)"
eax [ebp+1Ch],"rgb(166, 70, 69)"
al 2Eh,"rgb(166, 69, 70)"
mov [ebp+lpString1],"rgb(166, 68, 71)"
eax [esp+54h+var_38],"rgb(166, 67, 72)"
ptr [esp+8Ch+var_7C+1],"rgb(166, 66, 73)"
[ebx+3Ch] ebp,"rgb(166, 65, 74)"
edx [ebx+2F0h],"rgb(166, 64, 75)"
eax 85h,"rgb(166, 63, 76)"
push 40000000h,"rgb(166, 62, 77)"
edi 24h,"rgb(166, 61, 78)"
call sub_401420,"rgb(166, 60, 79)"
esi [ecx+ecx],"rgb(165, 79, 61)"
esp 21Ch,"rgb(165, 78, 62)"
dx,"rgb(165, 77, 63)"
esi [esp+8Ch+var_60],"rgb(165, 76, 64)"
eax [esi+178h],"rgb(165, 75, 65)"
ebx 10000h,"rgb(165, 74, 66)"
call ds:FindClose,"rgb(165, 73, 67)"
mov [ebp+34h],"rgb(165, 72, 68)"
edx [ecx+edi],"rgb(165, 71, 69)"
ax 1,"rgb(165, 70, 70)"
bl 31h,"rgb(165, 69, 71)"
[esi+38h] 0,"rgb(165, 68, 72)"
call ds:GetWindowLongA,"rgb(165, 67, 73)"
al 2Bh,"rgb(165, 66, 74)"
cmp [ebp+arg_3C],"rgb(165, 65, 75)"
[ecx+94h] eax,"rgb(165, 64, 76)"
ecx [esp+30h+arg_0],"rgb(165, 63, 77)"
[ebp+var_64] eax,"rgb(165, 62, 78)"
eax [esp+4+var_4],"rgb(165, 61, 79)"
mov [esi+0C0h],"rgb(164, 79, 62)"
eax 0E9h,"rgb(164, 78, 63)"
[eax] 3,"rgb(164, 77, 64)"
ptr [esp+30h+var_4],"rgb(164, 76, 65)"
ptr [eax+12h],"rgb(164, 75, 66)"
eax 0F3h,"rgb(164, 74, 67)"
[esi+60h] edi,"rgb(164, 73, 68)"
eax [esp+4Ch+var_14],"rgb(164, 72, 69)"
ecx [ebp+var_88],"rgb(164, 71, 70)"
al 68h,"rgb(164, 70, 71)"
call sub_401200,"rgb(164, 69, 72)"
call sub_401A60,"rgb(164, 68, 73)"
ecx [ebx+4Ch],"rgb(164, 67, 74)"
esi [eax+38h],"rgb(164, 66, 75)"
call ds:RegCreateKeyA,"rgb(164, 65, 76)"
call sub_401440,"rgb(164, 64, 77)"
ecx [esp+5Ch+var_44],"rgb(164, 63, 78)"
ecx 0C0h,"rgb(164, 62, 79)"
push 3Dh,"rgb(163, 79, 63)"
eax 5Bh,"rgb(163, 78, 64)"
[esi+4] 81h,"rgb(163, 77, 65)"
edx [esi+4Ch],"rgb(163, 76, 66)"
mul [esp+4+arg_C],"rgb(163, 75, 67)"
edi [eax+eax],"rgb(163, 74, 68)"
[ebp+var_38] ebx,"rgb(163, 73, 69)"
eax 6Dh,"rgb(163, 72, 70)"
mov [esp+20h+arg_0],"rgb(163, 71, 71)"
edi [esi+68h],"rgb(163, 70, 72)"
call sub_401BD0,"rgb(163, 69, 73)"
[ecx+80h] edx,"rgb(163, 68, 74)"
mov [esp+4+arg_14],"rgb(163, 67, 75)"
ptr [ecx+0C8h],"rgb(163, 66, 76)"
[ebx] 14h,"rgb(163, 65, 77)"
mov [edi+2Ch],"rgb(163, 64, 78)"
[ecx+98h] eax,"rgb(163, 63, 79)"
offset File,"rgb(162, 79, 64)"
short loc_401EF6,"rgb(162, 78, 65)"
esp 10Ch,"rgb(162, 77, 66)"
[esp+8Ch+var_44] eax,"rgb(162, 76, 67)"
al 57h,"rgb(162, 75, 68)"
movsx ebx,"rgb(162, 74, 69)"
ecx 48h,"rgb(162, 73, 70)"
al 5Eh,"rgb(162, 72, 71)"
[eax+8] cx,"rgb(162, 71, 72)"
call sub_4042D3,"rgb(162, 70, 73)"
edi [esp+18h],"rgb(162, 69, 74)"
push 140h,"rgb(162, 68, 75)"
[ebp+bstrString] 0,"rgb(162, 67, 76)"
al [esi-1],"rgb(162, 66, 77)"
[edi+0Ch] ecx,"rgb(162, 65, 78)"
mov [ebp+var_120],"rgb(162, 64, 79)"
mov [esp+14h+var_1],"rgb(161, 79, 65)"
and [ebp+var_28],"rgb(161, 78, 66)"
eax 3Dh,"rgb(161, 77, 67)"
mov [ecx+0D0h],"rgb(161, 76, 68)"
ecx [esi-4],"rgb(161, 75, 69)"
edx [eax+edx*4],"rgb(161, 74, 70)"
edi [esi+44h],"rgb(161, 73, 71)"
edi [esi+74h],"rgb(161, 72, 72)"
esi [eax+48h],"rgb(161, 71, 73)"
edx [esp+1Ch+arg_8],"rgb(161, 70, 74)"
ebp [esp+54h+var_40],"rgb(161, 69, 75)"
[esi+38h] ebx,"rgb(161, 68, 76)"
[esp+arg_0] 10h,"rgb(161, 67, 77)"
mov [eax+esi-1],"rgb(161, 66, 78)"
call sub_4019F0,"rgb(161, 65, 79)"
eax 0D1h,"rgb(160, 79, 66)"
[ecx+1] dl,"rgb(160, 78, 67)"
mov [ebp+var_12],"rgb(160, 77, 68)"
call ds:WSACleanup,"rgb(160, 76, 69)"
[esp+arg_0] 1,"rgb(160, 75, 70)"
call sub_401FB0,"rgb(160, 74, 71)"
eax 204h,"rgb(160, 73, 72)"
ptr [ebx+1BC4h],"rgb(160, 72, 73)"
[esp+54h+arg_4] eax,"rgb(160, 71, 74)"
eax [edx+edx],"rgb(160, 70, 75)"
mov [ecx+36h],"rgb(160, 69, 76)"
[eax+ecx] dl,"rgb(160, 68, 77)"
esi [esp+4+lpMem],"rgb(160, 67, 78)"
ebx [ebp+var_14],"rgb(160, 66, 79)"
[eax+20h] cx,"rgb(159, 79, 67)"
ecx [ebp+var_5C],"rgb(159, 78, 68)"
[esi+24h] offset,"rgb(159, 77, 69)"
[esi+3Ch] 0,"rgb(159, 76, 70)"
dl [esi+0Bh],"rgb(159, 75, 71)"
al 51h,"rgb(159, 74, 72)"
edx [esp+20h+arg_4],"rgb(159, 73, 73)"
call sub_401B10,"rgb(159, 72, 74)"
edx 28h,"rgb(159, 71, 75)"
esi 200h,"rgb(159, 70, 76)"
[ecx+84h] edx,"rgb(159, 69, 77)"
[ebp+var_4C] 0,"rgb(159, 68, 78)"
push 94h,"rgb(159, 67, 79)"
[edi+14h] eax,"rgb(158, 79, 68)"
dw 62h,"rgb(158, 78, 69)"
call sub_402370,"rgb(158, 77, 70)"
ptr [ecx+edx*2],"rgb(158, 76, 71)"
call sub_4021C0,"rgb(158, 75, 72)"
eax [esi+0C4h],"rgb(158, 74, 73)"
eax [ebx+ebx],"rgb(158, 73, 74)"
add [esi+10h],"rgb(158, 72, 75)"
ecx [esp+arg_20],"rgb(158, 71, 76)"
eax 71h,"rgb(158, 70, 77)"
ptr [esp+2Ch],"rgb(158, 69, 78)"
eax 4Ch,"rgb(158, 68, 79)"
ecx [esp+20h+arg_8],"rgb(157, 79, 69)"
ecx [esp+40h+var_30],"rgb(157, 78, 70)"
[esp+10h+var_4] eax,"rgb(157, 77, 71)"
cl 22h,"rgb(157, 76, 72)"
call sub_401460,"rgb(157, 75, 73)"
ptr [ebx-8],"rgb(157, 74, 74)"
eax 3Ah,"rgb(157, 73, 75)"
[ebx+40h] 0,"rgb(157, 72, 76)"
ptr [ebp+var_20],"rgb(157, 71, 77)"
al [esi+0Ch],"rgb(157, 70, 78)"
esi 1Dh,"rgb(157, 69, 79)"
call ds:ReleaseMutex,"rgb(156, 79, 70)"
mov [ebp+var_FC],"rgb(156, 78, 71)"
eax [edi+38h],"rgb(156, 77, 72)"
eax [esp+58h],"rgb(156, 76, 73)"
call sub_4017D0,"rgb(156, 75, 74)"
call sub_402430,"rgb(156, 74, 75)"
eax [ebp+var_84],"rgb(156, 73, 76)"
call sub_401D50,"rgb(156, 72, 77)"
call sub_401CF0,"rgb(156, 71, 78)"
[eax+40h] esi,"rgb(156, 70, 79)"
mov [edx+30h],"rgb(155, 79, 71)"
al [ecx+8],"rgb(155, 78, 72)"
eax [ebp+var_1],"rgb(155, 77, 73)"
ecx 39h,"rgb(155, 76, 74)"
ecx [esp+34h+var_C],"rgb(155, 75, 75)"
sub [esi+4],"rgb(155, 74, 76)"
edx [ecx+ecx*2],"rgb(155, 73, 77)"
ecx [esp+3Ch],"rgb(155, 72, 78)"
[eax+12h] cx,"rgb(155, 71, 79)"
ecx [edx+edi],"rgb(154, 79, 72)"
push 29h,"rgb(154, 78, 73)"
call sub_402460,"rgb(154, 77, 74)"
dw 0C1h,"rgb(154, 76, 75)"
eax 29h,"rgb(154, 75, 76)"
eax [esp+28h+arg_0],"rgb(154, 74, 77)"
eax 26h,"rgb(154, 73, 78)"
esp 98h,"rgb(154, 72, 79)"
call sub_401C50,"rgb(153, 79, 73)"
push [ebp+lpAddress],"rgb(153, 78, 74)"
call sub_402420,"rgb(153, 77, 75)"
al 75h,"rgb(153, 76, 76)"
mov [ebp-2],"rgb(153, 75, 77)"
mov [ebx+70h],"rgb(153, 74, 78)"
eax 0D6h,"rgb(153, 73, 79)"
jmp edx,"rgb(152, 79, 74)"
call ds:GetModuleFileNameW,"rgb(152, 78, 75)"
eax [ecx+ecx*2],"rgb(152, 77, 76)"
esi [edi+2Ch],"rgb(152, 76, 77)"
ecx [esi+0BCh],"rgb(152, 75, 78)"
eax 62h,"rgb(152, 74, 79)"
and [eax+8],"rgb(151, 79, 75)"
call sub_402070,"rgb(151, 78, 76)"
eax [esp+8Ch+var_74],"rgb(151, 77, 77)"
ecx [ebp-54h],"rgb(151, 76, 78)"
cmp [esp+3Ch+var_10],"rgb(151, 75, 79)"
ecx [esp+24h+var_10],"rgb(150, 79, 76)"
offset aB,"rgb(150, 78, 77)"
[ebp+var_44] 0,"rgb(150, 77, 78)"
dl 33h,"rgb(150, 76, 79)"
ebp 0FFh,"rgb(179, 75, 50)"
ecx [eax+0B4h],"rgb(179, 74, 51)"
eax 0CBh,"rgb(179, 73, 52)"
call sub_401130,"rgb(179, 72, 53)"
ecx 0F1h,"rgb(179, 71, 54)"
[esp+34h+var_4] 0Fh,"rgb(179, 70, 55)"
push [ebp+var_34],"rgb(179, 69, 56)"
[ebx+1] 3Ah,"rgb(179, 68, 57)"
call sub_401E40,"rgb(179, 67, 58)"
mov [eax+0D4h],"rgb(179, 66, 59)"
ptr [esi+0C0h],"rgb(179, 65, 60)"
esi [ebx+14h],"rgb(179, 64, 61)"
ptr [edi+0Bh],"rgb(179, 63, 62)"
esi [ecx+34h],"rgb(179, 62, 63)"
call sub_401110,"rgb(179, 61, 64)"
call sub_402300,"rgb(179, 60, 65)"
push 4Dh,"rgb(179, 59, 66)"
call sub_4011D0,"rgb(179, 58, 67)"
[esp+34h+var_8] ebx,"rgb(179, 57, 68)"
cmp [esp+2Ch+var_4],"rgb(179, 56, 69)"
eax 82h,"rgb(179, 55, 70)"
[ebp+10h] edi,"rgb(179, 54, 71)"
call ds:CreateFileW,"rgb(179, 53, 72)"
esi 28h,"rgb(179, 52, 73)"
eax 0B8h,"rgb(179, 51, 74)"
[esp+2Ch+var_4] 10h,"rgb(179, 50, 75)"
[eax-8] 0FFFFFFFFh,"rgb(178, 76, 50)"
edx [ecx+eax*4],"rgb(178, 75, 51)"
call sub_4024E0,"rgb(178, 74, 52)"
edi [esi+38h],"rgb(178, 73, 53)"
eax 1F8h,"rgb(178, 72, 54)"
[ebp+var_34] esi,"rgb(178, 71, 55)"
call sub_4011E0,"rgb(178, 70, 56)"
eax [esp+8Ch+var_6C],"rgb(178, 69, 57)"
eax 42h,"rgb(178, 68, 58)"
ecx 12h,"rgb(178, 67, 59)"
[ebx+10h] 0,"rgb(178, 66, 60)"
ecx [esp+8Ch+var_68],"rgb(178, 65, 61)"
eax [edi+24h],"rgb(178, 64, 62)"
[esp+8Ch+var_5C] eax,"rgb(178, 63, 63)"
[esi+eax] 0,"rgb(178, 62, 64)"
al 56h,"rgb(178, 61, 65)"
mov [esi+0C4h],"rgb(178, 60, 66)"
esi [eax+ebx],"rgb(178, 59, 67)"
call sub_4014D0,"rgb(178, 58, 68)"
push 208h,"rgb(178, 57, 69)"
eax 0F5h,"rgb(178, 56, 70)"
ecx [ecx+0BCh],"rgb(178, 55, 71)"
fstp [esp+10h+var_10],"rgb(178, 54, 72)"
bp byte,"rgb(178, 53, 73)"
call sub_4012D0,"rgb(178, 52, 74)"
ecx 0FEh,"rgb(178, 51, 75)"
call sub_401C00,"rgb(178, 50, 76)"
dl [esi+5],"rgb(177, 77, 50)"
dh 20h,"rgb(177, 76, 51)"
mov [ebx+64h],"rgb(177, 75, 52)"
esi [ebp+lpString],"rgb(177, 74, 53)"
call ??_U@YAPAXI@Z,"rgb(177, 73, 54)"
call sub_401250,"rgb(177, 72, 55)"
esi [eax+68h],"rgb(177, 71, 56)"
ptr [esp+34h+var_18],"rgb(177, 70, 57)"
eax [eax+ebx*4],"rgb(177, 69, 58)"
[ecx+8Ch] edx,"rgb(177, 68, 59)"
ptr [eax+16h],"rgb(177, 67, 60)"
ecx [esp+34h+arg_4],"rgb(177, 66, 61)"
mov [ebx+58h],"rgb(177, 65, 62)"
eax 0C2h,"rgb(177, 64, 63)"
eax [ebp+pszPath],"rgb(177, 63, 64)"
mov [esp+arg_34],"rgb(177, 62, 65)"
call GetModuleHandleA,"rgb(177, 61, 66)"
call sub_403CC0,"rgb(177, 60, 67)"
[esi+34h] 0,"rgb(177, 59, 68)"
esp 94h,"rgb(177, 58, 69)"
bl 2Dh,"rgb(177, 57, 70)"
mov [ebp+var_40C],"rgb(177, 56, 71)"
mov [ebp+var_4E],"rgb(177, 55, 72)"
call sub_401300,"rgb(177, 54, 73)"
mov [edi+30h],"rgb(177, 53, 74)"
cmp [ebp+nNumberOfBytesToWrite],"rgb(177, 52, 75)"
push 20Ah,"rgb(177, 51, 76)"
[eax+0A8h] ecx,"rgb(177, 50, 77)"
ecx [esp+2Ch+var_18],"rgb(176, 78, 50)"
eax 35h,"rgb(176, 77, 51)"
esp 0C0h,"rgb(176, 76, 52)"
[esp+8Ch+var_54] edx,"rgb(176, 75, 53)"
ecx [ebp+58h],"rgb(176, 74, 54)"
call sub_401610,"rgb(176, 73, 55)"
[esi+68h] edi,"rgb(176, 72, 56)"
ebp 0FFFFFFFCh,"rgb(176, 71, 57)"
mov [esp+50h+var_3C],"rgb(176, 70, 58)"
call sub_4013D0,"rgb(176, 69, 59)"
mov [ecx+ebp],"rgb(176, 68, 60)"
[esi+74h] 0,"rgb(176, 67, 61)"
[ecx+0Ch] esi,"rgb(176, 66, 62)"
[edx+4] 0,"rgb(176, 65, 63)"
eax [ebp+hModule],"rgb(176, 64, 64)"
call sub_4014A0,"rgb(176, 63, 65)"
push 41C4h,"rgb(176, 62, 66)"
call sub_4012A0,"rgb(176, 61, 67)"
edx [ecx+90h],"rgb(176, 60, 68)"
[ebp+68h+var_18] esi,"rgb(176, 59, 69)"
push 23h,"rgb(176, 58, 70)"
[ebp+var_60] eax,"rgb(176, 57, 71)"
[ebx+14h] eax,"rgb(176, 56, 72)"
push 26h,"rgb(176, 55, 73)"
ptr [eax-2],"rgb(176, 54, 74)"
[eax+3Ch] cx,"rgb(176, 53, 75)"
[ebx] 0FFFFFFFFh,"rgb(176, 52, 76)"
al [esi+43h],"rgb(176, 51, 77)"
call sub_401B80,"rgb(176, 50, 78)"
mov [esi+43h],"rgb(175, 79, 50)"
esi [eax+50h],"rgb(175, 78, 51)"
ptr [eax+0FE8h],"rgb(175, 77, 52)"
eax 27h,"rgb(175, 76, 53)"
esp 1A4h,"rgb(175, 75, 54)"
dl [esi+0Ah],"rgb(175, 74, 55)"
cmp [ebp+lpMem],"rgb(175, 73, 56)"
[eax+0FECh] 0FFFFFFFFh,"rgb(175, 72, 57)"
[esi+ebx*4+44h] 0,"rgb(175, 71, 58)"
[esi+ebx*4+0C4h] edi,"rgb(175, 70, 59)"
ptr [esi+ebx*4+44h],"rgb(175, 69, 60)"
[eax+0FE8h] 0FF0h,"rgb(175, 68, 61)"
ptr [eax+0FECh],"rgb(175, 67, 62)"
ptr [edx+50h],"rgb(175, 66, 63)"
call ds:RegQueryValueA,"rgb(175, 65, 64)"
[eax] 21h,"rgb(175, 64, 65)"
eax 5Eh,"rgb(175, 63, 66)"
ptr [ecx+0A9h],"rgb(175, 62, 67)"
[eax+0ACh] ecx,"rgb(175, 61, 68)"
[esi+43h] cl,"rgb(175, 60, 69)"
[eax+2] cl,"rgb(175, 59, 70)"
call sub_401B20,"rgb(175, 58, 71)"
dw 37h,"rgb(175, 57, 72)"
call sub_401260,"rgb(175, 56, 73)"
dl [esi+4],"rgb(175, 55, 74)"
mov [ecx-2],"rgb(175, 54, 75)"
eax 8Ch,"rgb(175, 53, 76)"
ptr [edx+4Ch],"rgb(175, 52, 77)"
call sub_401AD0,"rgb(175, 51, 78)"
[ecx+10h] 0,"rgb(175, 50, 79)"
[esp+28h+var_10] ecx,"rgb(174, 79, 51)"
[ebp+var_38] esi,"rgb(174, 78, 52)"
eax [eax+esi+144h],"rgb(174, 77, 53)"
mov [esi+ebx*4+0C4h],"rgb(174, 76, 54)"
[eax-4] 0FF0h,"rgb(174, 75, 55)"
edx [edi+7000h],"rgb(174, 74, 56)"
call ds:ReleaseDC,"rgb(174, 73, 57)"
call ds:GlobalLock,"rgb(174, 72, 58)"
edx [esi+80h],"rgb(174, 71, 59)"
esi [ecx+20h],"rgb(174, 70, 60)"
ecx [ebp+lpBuffer],"rgb(174, 69, 61)"
call sub_401AB0,"rgb(174, 68, 62)"
mov [ebp+var_90],"rgb(174, 67, 63)"
mov [esp+40h+var_10],"rgb(174, 66, 64)"
call ds:IsZoomed,"rgb(174, 65, 65)"
[esp+8Ch+var_68] edi,"rgb(174, 64, 66)"
fld st(5),"rgb(174, 63, 67)"
al [esi+5],"rgb(174, 62, 68)"
ptr [ebp+var_3C],"rgb(174, 61, 69)"
esi [esp+18h+arg_0],"rgb(174, 60, 70)"
edi 3Fh,"rgb(174, 59, 71)"
edx 0FFFFFFF4h,"rgb(174, 58, 72)"
call sub_4017E0,"rgb(174, 57, 73)"
call sub_401480,"rgb(174, 56, 74)"
[ebp+0] edi,"rgb(174, 55, 75)"
short loc_401EEF,"rgb(174, 54, 76)"
call sub_401E60,"rgb(174, 53, 77)"
ecx 50h,"rgb(174, 52, 78)"
dx [eax+2],"rgb(174, 51, 79)"
edx 35h,"rgb(173, 79, 52)"
eax 0CDh,"rgb(173, 78, 53)"
eax 0E3h,"rgb(173, 77, 54)"
ecx dx,"rgb(173, 76, 55)"
[ebx+1Ch] ecx,"rgb(173, 75, 56)"
[ecx] ebp,"rgb(173, 74, 57)"
call sub_402730,"rgb(173, 73, 58)"
ecx [edi+38h],"rgb(173, 72, 59)"
[eax+9Ch] edx,"rgb(173, 71, 60)"
edi 0Eh,"rgb(173, 70, 61)"
eax [ebx+58h],"rgb(173, 69, 62)"
eax [ecx-3],"rgb(173, 68, 63)"
mov [ebp+2],"rgb(173, 67, 64)"
cx [eax+2],"rgb(173, 66, 65)"
eax [esi+0CCh],"rgb(173, 65, 66)"
eax 88h,"rgb(173, 64, 67)"
call sub_401220,"rgb(173, 63, 68)"
[eax+2Ch] cx,"rgb(173, 62, 69)"
edx [ecx+9Ch],"rgb(173, 61, 70)"
add [esi+4],"rgb(173, 60, 71)"
[ecx] ecx,"rgb(173, 59, 72)"
eax [ebp+var_80],"rgb(173, 58, 73)"
al [ebp+var_1],"rgb(173, 57, 74)"
dw 20h,"rgb(173, 56, 75)"
call sub_401010,"rgb(173, 55, 76)"
ebx [esp+18h+arg_8],"rgb(173, 54, 77)"
ecx [esp+24h+arg_0],"rgb(173, 53, 78)"
cl [eax+4],"rgb(173, 52, 79)"
al [esi+6],"rgb(172, 79, 53)"
eax [ebx+70h],"rgb(172, 78, 54)"
[ebp+var_44] edi,"rgb(172, 77, 55)"
[esi+2A8h] 0,"rgb(172, 76, 56)"
dl 10h,"rgb(172, 75, 57)"
esp 70h,"rgb(172, 74, 58)"
bl 2Bh,"rgb(172, 73, 59)"
ecx [edi-4],"rgb(172, 72, 60)"
not ebp,"rgb(172, 71, 61)"
fild [esp+0Ch+arg_0],"rgb(172, 70, 62)"
[eax+1Ah] cx,"rgb(172, 69, 63)"
ptr [ebp+var_18],"rgb(172, 68, 64)"
[eax+24h] cx,"rgb(172, 67, 65)"
retn 2Ch,"rgb(172, 66, 66)"
mov [ebp+var_248],"rgb(172, 65, 67)"
call sub_4011F0,"rgb(172, 64, 68)"
[ebp+14h] ecx,"rgb(172, 63, 69)"
call sub_402250,"rgb(172, 62, 70)"
edx [esp+4Ch+var_2C],"rgb(172, 61, 71)"
[eax+70h] 2,"rgb(172, 60, 72)"
al [edx+eax],"rgb(172, 59, 73)"
eax 0FFFh,"rgb(172, 58, 74)"
call sub_402450,"rgb(172, 57, 75)"
mov [esp+30h+var_18],"rgb(172, 56, 76)"
eax 79h,"rgb(172, 55, 77)"
[esi+48h] ebx,"rgb(172, 54, 78)"
push 51h,"rgb(172, 53, 79)"
[ebp+var_110] eax,"rgb(171, 79, 54)"
ecx [esp+18h+arg_14],"rgb(171, 78, 55)"
[ebp+var_20] offset,"rgb(171, 77, 56)"
ebx [esp+18h+arg_4],"rgb(171, 76, 57)"
edx [esp+30h],"rgb(171, 75, 58)"
mov [ebp+var_E],"rgb(171, 74, 59)"
short loc_402142,"rgb(171, 73, 60)"
eax 92h,"rgb(171, 72, 61)"
offset aSS,"rgb(171, 71, 62)"
mov [ecx+0D4h],"rgb(171, 70, 63)"
[ebp+68h+var_28] esi,"rgb(171, 69, 64)"
call sub_4017C0,"rgb(171, 68, 65)"
eax [ecx+0A0h],"rgb(171, 67, 66)"
short loc_401386,"rgb(171, 66, 67)"
esi [ebx+48h],"rgb(171, 65, 68)"
mov [ebp+48h],"rgb(171, 64, 69)"
add [ebp+var_C],"rgb(171, 63, 70)"
[eax+58h] esi,"rgb(171, 62, 71)"
esi [eax+60h],"rgb(171, 61, 72)"
eax [esp+24h+var_8],"rgb(171, 60, 73)"
[ebp+arg_18] ebx,"rgb(171, 59, 74)"
imul dword,"rgb(171, 58, 75)"
eax [ebp+Rect.right],"rgb(171, 57, 76)"
mov [esi+0C8h],"rgb(171, 56, 77)"
bl 5Ah,"rgb(171, 55, 78)"
push 21h,"rgb(171, 54, 79)"
ebp [ebx],"rgb(170, 79, 55)"
call sub_4013B0,"rgb(170, 78, 56)"
ecx 2Ch,"rgb(170, 77, 57)"
push 10000000h,"rgb(170, 76, 58)"
push 55h,"rgb(170, 75, 59)"
eax 0CFh,"rgb(170, 74, 60)"
[ebp+var_30] esi,"rgb(170, 73, 61)"
al 0Bh,"rgb(170, 72, 62)"
fnstcw word,"rgb(170, 71, 63)"
ecx [ebp+var_80],"rgb(170, 70, 64)"
[esp+8Ch+var_70] edx,"rgb(170, 69, 65)"
ebx 0FFFFFFFCh,"rgb(170, 68, 66)"
eax 4Bh,"rgb(170, 67, 67)"
ecx 58h,"rgb(170, 66, 68)"
mov [edi+34h],"rgb(170, 65, 69)"
[esp+4Ch+var_38] edx,"rgb(170, 64, 70)"
test bh,"rgb(170, 63, 71)"
[eax] 6,"rgb(170, 62, 72)"
[ebp+arg_1C] 0,"rgb(170, 61, 73)"
ah dh,"rgb(170, 60, 74)"
[esi+34h] edx,"rgb(170, 59, 75)"
[edx+0Ch] ecx,"rgb(170, 58, 76)"
[esi+6Ch] ebx,"rgb(170, 57, 77)"
call sub_402870,"rgb(170, 56, 78)"
[ebx+14h] ecx,"rgb(170, 55, 79)"
bl 39h,"rgb(169, 79, 56)"
ax [edi],"rgb(169, 78, 57)"
al 25h,"rgb(169, 77, 58)"
eax [esp+8+arg_C],"rgb(169, 76, 59)"
ebx [esp+8+arg_4],"rgb(169, 75, 60)"
eax 96h,"rgb(169, 74, 61)"
push [ebp+70h+hKey],"rgb(169, 73, 62)"
[ecx+18h] ax,"rgb(169, 72, 63)"
call sub_4097B2,"rgb(169, 71, 64)"
mov [esp+58h+var_34],"rgb(169, 70, 65)"
setl al,"rgb(169, 69, 66)"
[ecx+14h] al,"rgb(169, 68, 67)"
mov [ebp+ppv],"rgb(169, 67, 68)"
call sub_401FA0,"rgb(169, 66, 69)"
call sub_402190,"rgb(169, 65, 70)"
[ebp+arg_8] edx,"rgb(169, 64, 71)"
ptr [ebx+64h],"rgb(169, 63, 72)"
[ebp+var_4] 8,"rgb(169, 62, 73)"
rcl byte,"rgb(169, 61, 74)"
ptr [ecx+0E0h],"rgb(169, 60, 75)"
[esi+40h] ebx,"rgb(169, 59, 76)"
push 0F1h,"rgb(169, 58, 77)"
ptr [ebx+74h],"rgb(169, 57, 78)"
[esi+88h] eax,"rgb(169, 56, 79)"
push [ebp+var_40],"rgb(168, 79, 57)"
cmp [esi+24h],"rgb(168, 78, 58)"
[eax+1Ch] 1,"rgb(168, 77, 59)"
mov [ebp+var_11],"rgb(168, 76, 60)"
eax [ebp+var_580],"rgb(168, 75, 61)"
ecx [ecx+edx*4],"rgb(168, 74, 62)"
[esi+24h] ebx,"rgb(168, 73, 63)"
ebp [esp+10h+arg_10],"rgb(168, 72, 64)"
esi [ecx+4Ch],"rgb(168, 71, 65)"
edx [ebp+arg_20],"rgb(168, 70, 66)"
setnl dl,"rgb(168, 69, 67)"
[eax+esi] 0,"rgb(168, 68, 68)"
[ebp+arg_14] ebx,"rgb(168, 67, 69)"
mov [ebp+var_8C],"rgb(168, 66, 70)"
cmp [ebp+var_50],"rgb(168, 65, 71)"
ptr [edx+58h],"rgb(168, 64, 72)"
mov [esp+18h+arg_8],"rgb(168, 63, 73)"
esi [ebx+10h],"rgb(168, 62, 74)"
ebp 400h,"rgb(168, 61, 75)"
cmp [ecx+4],"rgb(168, 60, 76)"
eax 3FEh,"rgb(168, 59, 77)"
esi [eax+70h],"rgb(168, 58, 78)"
[eax+34h] 0,"rgb(168, 57, 79)"
cl 2Fh,"rgb(167, 79, 58)"
edi [esp+8Ch+var_74],"rgb(167, 78, 59)"
