Term,RGB
mov [ecx+edx+8],"rgb(169, 83, 33)"
mov dword_410078,"rgb(169, 82, 34)"
al 0C2h,"rgb(169, 81, 35)"
[esp+1Ch+var_8] ebx,"rgb(169, 80, 36)"
esi 0FFFFFFF8h,"rgb(169, 79, 37)"
[ebp-84h] eax,"rgb(169, 78, 38)"
jmp ds:RaiseException,"rgb(169, 77, 39)"
mov [edx+eax*4],"rgb(169, 76, 40)"
mov [eax+70h],"rgb(169, 75, 41)"
mov [esp+58h+var_48],"rgb(169, 74, 42)"
[ecx+edx+8] eax,"rgb(169, 73, 43)"
eax [esp+3Ch+var_C],"rgb(169, 72, 44)"
ecx [esp+44h+var_20],"rgb(169, 71, 45)"
sub [ebp+var_1C],"rgb(169, 70, 46)"
[ebp+var_44] 1,"rgb(169, 69, 47)"
edx [esi+38h],"rgb(169, 68, 48)"
esp [ebp-40h],"rgb(169, 67, 49)"
cmp [ebp+var_1FC],"rgb(168, 99, 18)"
eax [esp+40h+var_20],"rgb(168, 98, 19)"
ebx 0A3h,"rgb(168, 97, 20)"
al [edi-1],"rgb(168, 96, 21)"
ebx [esi+20h],"rgb(168, 95, 22)"
edi 0FFFFFFFEh,"rgb(168, 94, 23)"
ecx [esp+14h+var_10],"rgb(168, 93, 24)"
eax [esi+0A4h],"rgb(168, 92, 25)"
[edi+8] ecx,"rgb(168, 91, 26)"
edx [ebp+var_1F0],"rgb(168, 90, 27)"
al 79h,"rgb(168, 89, 28)"
ebx [edi+50h],"rgb(168, 88, 29)"
offset aM,"rgb(168, 87, 30)"
call sub_401EA0,"rgb(168, 86, 31)"
cmp [ebp+var_238],"rgb(168, 85, 32)"
eax [ebp-8Ch],"rgb(168, 84, 33)"
eax [ebp+FindFileData.cFileName],"rgb(168, 83, 34)"
[ebp+var_19C] ecx,"rgb(168, 82, 35)"
[ebp+var_DC] edx,"rgb(168, 81, 36)"
eax [esp+20h+arg_8],"rgb(168, 80, 37)"
[ebp+var_1AC] eax,"rgb(168, 79, 38)"
[ebp+var_8] 0Ah,"rgb(168, 78, 39)"
al 12h,"rgb(168, 77, 40)"
ptr [eax-14h],"rgb(168, 76, 41)"
[esp+14h+var_4] 1,"rgb(168, 75, 42)"
esp 51Ch,"rgb(168, 74, 43)"
cmp [ebp+var_250],"rgb(168, 73, 44)"
eax ds:4[edi*4],"rgb(168, 72, 45)"
cmp [ebp+var_210],"rgb(168, 71, 46)"
call sub_407D70,"rgb(168, 70, 47)"
call sub_407970,"rgb(168, 69, 48)"
call sub_40BC90,"rgb(168, 68, 49)"
al 0D0h,"rgb(167, 99, 19)"
call sub_402730,"rgb(167, 98, 20)"
mov [esp+20h+var_D],"rgb(167, 97, 21)"
call sub_408730,"rgb(167, 96, 22)"
[ebx+eax+1Dh] 4,"rgb(167, 95, 23)"
dw 0B6h,"rgb(167, 94, 24)"
edi [eax+18h],"rgb(167, 93, 25)"
push 3FFh,"rgb(167, 92, 26)"
edi 0C8h,"rgb(167, 91, 27)"
edi [ebp+hWnd],"rgb(167, 90, 28)"
edi 0B5h,"rgb(167, 89, 29)"
jmp ds:OutputDebugStringA,"rgb(167, 88, 30)"
jmp ds:FreeEnvironmentStringsW,"rgb(167, 87, 31)"
edx bl,"rgb(167, 86, 32)"
[ebp+var_114] ecx,"rgb(167, 85, 33)"
jmp ds:LCMapStringW,"rgb(167, 84, 34)"
[ebp-0ACh] eax,"rgb(167, 83, 35)"
eax [ebp+var_30C],"rgb(167, 82, 36)"
[esi+48h] ebx,"rgb(167, 81, 37)"
edi 0A0h,"rgb(167, 80, 38)"
call sub_4073B0,"rgb(167, 79, 39)"
mov [esp+50h+var_4],"rgb(167, 78, 40)"
push lpClassName,"rgb(167, 77, 41)"
mov [esp+4Ch+var_18],"rgb(167, 76, 42)"
edi [esi+34h],"rgb(167, 75, 43)"
ecx [ebp+var_27C],"rgb(167, 74, 44)"
call sub_4079C0,"rgb(167, 73, 45)"
ebp [esp+18h+arg_4],"rgb(167, 72, 46)"
call sub_405320,"rgb(167, 71, 47)"
esp 314h,"rgb(167, 70, 48)"
5 dup(0CCh),"rgb(167, 69, 49)"
call sub_401C18,"rgb(166, 99, 20)"
cmp [ebp+var_1F0],"rgb(166, 98, 21)"
ecx [ebp-128h],"rgb(166, 97, 22)"
esi ds:CloseHandle,"rgb(166, 96, 23)"
ptr [esp+40h+var_18],"rgb(166, 95, 24)"
edi [esp+14h+arg_8],"rgb(166, 94, 25)"
call sub_4096D0,"rgb(166, 93, 26)"
call sub_40B870,"rgb(166, 92, 27)"
esi [eax+1Ch],"rgb(166, 91, 28)"
sti,"rgb(166, 90, 29)"
jmp ds:_mbschr,"rgb(166, 89, 30)"
mov [esp+64h+var_4],"rgb(166, 88, 31)"
eax [edi+0B4h],"rgb(166, 87, 32)"
ebp [esp+0Ch+arg_0],"rgb(166, 86, 33)"
jmp ds:lstrlenA,"rgb(166, 85, 34)"
[esp+24h+var_C] offset,"rgb(166, 84, 35)"
edi [esp+20h],"rgb(166, 83, 36)"
edi [ebp+var_34],"rgb(166, 82, 37)"
mov [ebp+var_9],"rgb(166, 81, 38)"
ptr [esi+0B8h],"rgb(166, 80, 39)"
eax [esp+1Ch+var_10],"rgb(166, 79, 40)"
[ebp+10h] ecx,"rgb(166, 78, 41)"
ebx 0AAh,"rgb(166, 77, 42)"
bl 22h,"rgb(166, 76, 43)"
ecx [ebp+var_284],"rgb(166, 75, 44)"
eax [esp+30h+var_8],"rgb(166, 74, 45)"
or [ebp+var_14],"rgb(166, 73, 46)"
edi [esi+40h],"rgb(166, 72, 47)"
ebx 8Fh,"rgb(166, 71, 48)"
edx [ebp-0A8h],"rgb(166, 70, 49)"
ebx [esp+24h+var_14],"rgb(165, 99, 21)"
[esp+18h+var_10] eax,"rgb(165, 98, 22)"
jmp ds:GetClientRect,"rgb(165, 97, 23)"
[esp+28h+var_14] esi,"rgb(165, 96, 24)"
ptr [ebx+eax+1Dh],"rgb(165, 95, 25)"
eax [esp+28h],"rgb(165, 94, 26)"
esp 148h,"rgb(165, 93, 27)"
dword_410080 eax,"rgb(165, 92, 28)"
call sub_402D70,"rgb(165, 91, 29)"
eax [ebp-128h],"rgb(165, 90, 30)"
ptr [ebp-13Ch],"rgb(165, 89, 31)"
call sub_401CA0,"rgb(165, 88, 32)"
edx [ebp+var_198],"rgb(165, 87, 33)"
ptr [ebp-14Ch],"rgb(165, 86, 34)"
call ds:lstrcpynA,"rgb(165, 85, 35)"
esp 68h,"rgb(165, 84, 36)"
jmp ds:WritePrivateProfileStringA,"rgb(165, 83, 37)"
call sub_404DC0,"rgb(165, 82, 38)"
eax [ebp-0BCh],"rgb(165, 81, 39)"
eax 0FFFFFF44h,"rgb(165, 80, 40)"
jmp ds:_mbscmp,"rgb(165, 79, 41)"
call sub_404B50,"rgb(165, 78, 42)"
[ebp+var_13C] ecx,"rgb(165, 77, 43)"
[ebp+var_184] edx,"rgb(165, 76, 44)"
[edx+8] esi,"rgb(165, 75, 45)"
ptr [esi+0Ah],"rgb(165, 74, 46)"
edx [eax+2Ch],"rgb(165, 73, 47)"
call sub_405E90,"rgb(165, 72, 48)"
offset aInitializecrit,"rgb(165, 71, 49)"
mov [esi+eax-1],"rgb(164, 99, 22)"
call ??4CString@@QAEABV0@PBD@Z,"rgb(164, 98, 23)"
edx [ebp-74h],"rgb(164, 97, 24)"
[ebx] dl,"rgb(164, 96, 25)"
call sub_405820,"rgb(164, 95, 26)"
ptr [ebx+50h],"rgb(164, 94, 27)"
[ebx+34h] eax,"rgb(164, 93, 28)"
edi 0FFFFFFF0h,"rgb(164, 92, 29)"
call sub_401330,"rgb(164, 91, 30)"
[ebp+var_4] 11h,"rgb(164, 90, 31)"
edx [ebp+var_250],"rgb(164, 89, 32)"
ptr [ebp-11Ch],"rgb(164, 88, 33)"
[ebp+var_41C] ebx,"rgb(164, 87, 34)"
ecx 0ACh,"rgb(164, 86, 35)"
eax 3FFh,"rgb(164, 85, 36)"
[esp+1Ch+var_8] ebp,"rgb(164, 84, 37)"
ptr [esi+ecx*2],"rgb(164, 83, 38)"
eax [ecx+44h],"rgb(164, 82, 39)"
edi 0E4h,"rgb(164, 81, 40)"
mov [esp+8+arg_0],"rgb(164, 80, 41)"
ebx 104h,"rgb(164, 79, 42)"
edx [ebp+var_274],"rgb(164, 78, 43)"
call sub_40207E,"rgb(164, 77, 44)"
al 91h,"rgb(164, 76, 45)"
call sub_40CA20,"rgb(164, 75, 46)"
call ds:_stricmp,"rgb(164, 74, 47)"
edx [esp+30h+var_8],"rgb(164, 73, 48)"
[esp+0Ch] edx,"rgb(164, 72, 49)"
call sub_4047E0,"rgb(163, 99, 23)"
[ecx+2Ch] eax,"rgb(163, 98, 24)"
eax [esp+14h+arg_C],"rgb(163, 97, 25)"
[ebp+var_7] 0,"rgb(163, 96, 26)"
ecx [ebp+var_1F4],"rgb(163, 95, 27)"
call sub_402920,"rgb(163, 94, 28)"
[esp+18h+var_4] ebx,"rgb(163, 93, 29)"
[esp+44h+var_30] eax,"rgb(163, 92, 30)"
mov [eax+0Ah],"rgb(163, 91, 31)"
[ebp+var_424] eax,"rgb(163, 90, 32)"
mov [ebp+var_268],"rgb(163, 89, 33)"
jmp ds:GetWindowLongA,"rgb(163, 88, 34)"
[esp+18h+arg_0] eax,"rgb(163, 87, 35)"
[ebp+var_1BC] eax,"rgb(163, 86, 36)"
esi [esp+10h+var_4],"rgb(163, 85, 37)"
ptr [ebp+var_68],"rgb(163, 84, 38)"
call sub_406870,"rgb(163, 83, 39)"
ebx [ebx-4],"rgb(163, 82, 40)"
al 0Eh,"rgb(163, 81, 41)"
edx [ebp+var_220],"rgb(163, 80, 42)"
edi [esp+20h+var_10],"rgb(163, 79, 43)"
eax 0FFFFFFE7h,"rgb(163, 78, 44)"
eax 0FFFFFFF6h,"rgb(163, 77, 45)"
eax [ebx+1Eh],"rgb(163, 76, 46)"
[ecx+24h] eax,"rgb(163, 75, 47)"
[ebp+var_254] edx,"rgb(163, 74, 48)"
movdqa xmm5,"rgb(163, 73, 49)"
movdqa xmm4,"rgb(162, 99, 24)"
movdqa xmm6,"rgb(162, 98, 25)"
movdqa xmm7,"rgb(162, 97, 26)"
[edi+30h] xmm3,"rgb(162, 96, 27)"
[edi+40h] xmm4,"rgb(162, 95, 28)"
[ebp+arg_8] 8,"rgb(162, 94, 29)"
[edi+20h] xmm2,"rgb(162, 93, 30)"
[edi+70h] xmm7,"rgb(162, 92, 31)"
edi 0CAh,"rgb(162, 91, 32)"
call ds:DeleteDC,"rgb(162, 90, 33)"
[edi+60h] xmm6,"rgb(162, 89, 34)"
[edi+50h] xmm5,"rgb(162, 88, 35)"
[edi+10h] xmm1,"rgb(162, 87, 36)"
mov [ebp+var_274],"rgb(162, 86, 37)"
call sub_404020,"rgb(162, 85, 38)"
and [ebp+var_44],"rgb(162, 84, 39)"
ptr [ebp-12Ch],"rgb(162, 83, 40)"
offset Buffer,"rgb(162, 82, 41)"
edx [ebp+var_29C],"rgb(162, 81, 42)"
movdqa xmm2,"rgb(162, 80, 43)"
movdqa xmm1,"rgb(162, 79, 44)"
jmp ds:QueryPerformanceCounter,"rgb(162, 78, 45)"
eax hConsoleOutput,"rgb(162, 77, 46)"
[ebp+var_240] eax,"rgb(162, 76, 47)"
call sub_401610,"rgb(162, 75, 48)"
movdqa xmm3,"rgb(162, 74, 49)"
edi 0B0h,"rgb(161, 99, 25)"
call sub_40BC40,"rgb(161, 98, 26)"
esi 15Dh,"rgb(161, 97, 27)"
jmp ds:LoadLibraryExA,"rgb(161, 96, 28)"
call sub_408200,"rgb(161, 95, 29)"
add [ebp+8],"rgb(161, 94, 30)"
edi 0C0h,"rgb(161, 93, 31)"
edi [esi+0D4h],"rgb(161, 92, 32)"
ecx [ebp-0C0h],"rgb(161, 91, 33)"
edx [ecx+eax],"rgb(161, 90, 34)"
eax [ebx+60h],"rgb(161, 89, 35)"
ecx [ebp+var_308],"rgb(161, 88, 36)"
[ebp-10h] edx,"rgb(161, 87, 37)"
jmp ds:InterlockedCompareExchange,"rgb(161, 86, 38)"
ecx [ebp+var_2E0],"rgb(161, 85, 39)"
add [esp+arg_0],"rgb(161, 84, 40)"
edx [ebp+var_2A4],"rgb(161, 83, 41)"
[edx+eax] ecx,"rgb(161, 82, 42)"
edx [esi+1],"rgb(161, 81, 43)"
[esi+eax-1] bl,"rgb(161, 80, 44)"
[ebp+var_180] edx,"rgb(161, 79, 45)"
ecx [eax-13h],"rgb(161, 78, 46)"
call sub_407570,"rgb(161, 77, 47)"
ecx [ebp+20h],"rgb(161, 76, 48)"
edi 0A1h,"rgb(161, 75, 49)"
ebx 0FDh,"rgb(160, 99, 26)"
call sub_409E10,"rgb(160, 98, 27)"
mov dword_410094,"rgb(160, 97, 28)"
al 0A9h,"rgb(160, 96, 29)"
jmp ds:InterlockedDecrement,"rgb(160, 95, 30)"
mov [esp+54h+var_C],"rgb(160, 94, 31)"
[ebp+var_16] ax,"rgb(160, 93, 32)"
push [ebp+TokenHandle],"rgb(160, 92, 33)"
ecx [esi+esi*4],"rgb(160, 91, 34)"
mov [esp+50h+var_2C],"rgb(160, 90, 35)"
eax [ebp-210h],"rgb(160, 89, 36)"
eax [eax+7Ch],"rgb(160, 88, 37)"
[ecx+14h] ebx,"rgb(160, 87, 38)"
ptr [esi+0E4h],"rgb(160, 86, 39)"
[ebp-60h] eax,"rgb(160, 85, 40)"
[ebp-0Ch] ebx,"rgb(160, 84, 41)"
[ebp-8] esi,"rgb(160, 83, 42)"
ebx [ebx+ebx*4],"rgb(160, 82, 43)"
esi [ebp+var_48],"rgb(160, 81, 44)"
eax [edx+30h],"rgb(160, 80, 45)"
call sub_402452,"rgb(160, 79, 46)"
[ebp+var_168] edx,"rgb(160, 78, 47)"
call sub_401C40,"rgb(160, 77, 48)"
ecx 0AAh,"rgb(160, 76, 49)"
call sub_401CC0,"rgb(159, 99, 27)"
ecx [ebp+var_290],"rgb(159, 98, 28)"
cmp [eax+10h],"rgb(159, 97, 29)"
[ebp+var_210] 40h,"rgb(159, 96, 30)"
fsubr st,"rgb(159, 95, 31)"
[ebp+wParam] eax,"rgb(159, 94, 32)"
ecx 0E8h,"rgb(159, 93, 33)"
ecx [esi+84h],"rgb(159, 92, 34)"
eax [esp+48h+var_38],"rgb(159, 91, 35)"
[ebp+var_60] ebx,"rgb(159, 90, 36)"
ebx [eax+0Ch],"rgb(159, 89, 37)"
al 5Eh,"rgb(159, 88, 38)"
call sub_402E80,"rgb(159, 87, 39)"
[ebp+Type] 1,"rgb(159, 86, 40)"
edi [esi+edx],"rgb(159, 85, 41)"
[ebp+var_1A8] eax,"rgb(159, 84, 42)"
call sub_406C30,"rgb(159, 83, 43)"
mov dword_40F108,"rgb(159, 82, 44)"
ecx [ebp+var_1E8],"rgb(159, 81, 45)"
call sub_40F700,"rgb(159, 80, 46)"
cmp [edi-4],"rgb(159, 79, 47)"
[ebp+arg_4] 3,"rgb(159, 78, 48)"
jmp ds:isalnum,"rgb(159, 77, 49)"
edi [ebx+14h],"rgb(158, 99, 28)"
esp 248h,"rgb(158, 98, 29)"
cmp [ebp+var_1F4],"rgb(158, 97, 30)"
edx [ebp+var_268],"rgb(158, 96, 31)"
[ebp+var_408] 830h,"rgb(158, 95, 32)"
cmp [ebp+cchSrc],"rgb(158, 94, 33)"
call sub_40C420,"rgb(158, 93, 34)"
call ds:GetSystemInfo,"rgb(158, 92, 35)"
call ds:IsValidCodePage,"rgb(158, 91, 36)"
cmp [ebp+var_1EC],"rgb(158, 90, 37)"
eax [ebp+wParam],"rgb(158, 89, 38)"
esp 1C4h,"rgb(158, 88, 39)"
[esp+18h+var_8] ebp,"rgb(158, 87, 40)"
[esp+24h+arg_4] 0FFFFFFFFh,"rgb(158, 86, 41)"
[esp+14h+var_4] ebp,"rgb(158, 85, 42)"
0FFFFFFFEh 0,"rgb(158, 84, 43)"
ptr [esp+5Ch+var_4],"rgb(158, 83, 44)"
call sub_408180,"rgb(158, 82, 45)"
call sub_407800,"rgb(158, 81, 46)"
edi 0B8h,"rgb(158, 80, 47)"
al 0C9h,"rgb(158, 79, 48)"
call sub_406690,"rgb(158, 78, 49)"
ecx [edx-30h],"rgb(157, 99, 29)"
sub dh,"rgb(157, 98, 30)"
edi 0EAh,"rgb(157, 97, 31)"
ptr [ecx+5Ch],"rgb(157, 96, 32)"
test [edi],"rgb(157, 95, 33)"
ebx [edi+68h],"rgb(157, 94, 34)"
adc [ebp+var_1C],"rgb(157, 93, 35)"
ebx ds:GetProcAddress,"rgb(157, 92, 36)"
ecx [esi+eax*4+14h],"rgb(157, 91, 37)"
pxor xmm0,"rgb(157, 90, 38)"
[esp+1Ch+var_C] 0,"rgb(157, 89, 39)"
edi 0CCh,"rgb(157, 88, 40)"
[ebp+var_408] 800h,"rgb(157, 87, 41)"
offset Str,"rgb(157, 86, 42)"
al 0AFh,"rgb(157, 85, 43)"
push [ebp+var_74],"rgb(157, 84, 44)"
jmp ds:GetThreadLocale,"rgb(157, 83, 45)"
ptr [esi+0D0h],"rgb(157, 82, 46)"
ptr [ebp-150h],"rgb(157, 81, 47)"
mov [esp+50h+var_24],"rgb(157, 80, 48)"
edx [eax+38h],"rgb(157, 79, 49)"
[ebp+var_4] 14h,"rgb(156, 99, 30)"
ptr [edx+15h],"rgb(156, 98, 31)"
jmp ds:VirtualQuery,"rgb(156, 97, 32)"
edx [ecx+esi],"rgb(156, 96, 33)"
mov [ebp+lpProcName],"rgb(156, 95, 34)"
edi 0F0h,"rgb(156, 94, 35)"
al 9Ah,"rgb(156, 93, 36)"
[eax+ecx] dl,"rgb(156, 92, 37)"
ptr [ebp-2],"rgb(156, 91, 38)"
call sub_402AB0,"rgb(156, 90, 39)"
push [ebp+var_FC],"rgb(156, 89, 40)"
[ebp+var_78] 0,"rgb(156, 88, 41)"
edx [esi+34h],"rgb(156, 87, 42)"
ecx 480h,"rgb(156, 86, 43)"
edx 0CDh,"rgb(156, 85, 44)"
esi ds:TlsSetValue,"rgb(156, 84, 45)"
call sub_403EC0,"rgb(156, 83, 46)"
mov [esp+54h+var_14],"rgb(156, 82, 47)"
[ebp+var_268] eax,"rgb(156, 81, 48)"
eax [ebp-118h],"rgb(156, 80, 49)"
jmp ds:KillTimer,"rgb(155, 99, 31)"
cmp [ebp+var_1D0],"rgb(155, 98, 32)"
[esp+3Ch+var_14] eax,"rgb(155, 97, 33)"
push [ebp+var_110],"rgb(155, 96, 34)"
eax [esi+100h],"rgb(155, 95, 35)"
ptr [ebp-190h],"rgb(155, 94, 36)"
jmp ds:CreateFileA,"rgb(155, 93, 37)"
call sub_4045C0,"rgb(155, 92, 38)"
ecx [ebp-0DCh],"rgb(155, 91, 39)"
jmp ds:GetDateFormatA,"rgb(155, 90, 40)"
call sub_4022F0,"rgb(155, 89, 41)"
jmp ds:TranslateMessage,"rgb(155, 88, 42)"
ptr [eax-2],"rgb(155, 87, 43)"
dd 0Ch,"rgb(155, 86, 44)"
cmp [ebp+NumberOfBytesWritten],"rgb(155, 85, 45)"
cmp [ebp+lpString1],"rgb(155, 84, 46)"
[ebp-34h] ecx,"rgb(155, 83, 47)"
ecx [ebp+var_280],"rgb(155, 82, 48)"
and [ebp+var_48],"rgb(155, 81, 49)"
esi [esp+18h+arg_4],"rgb(154, 99, 32)"
ecx [ebp-2ECh],"rgb(154, 98, 33)"
cmp [ebp+var_198],"rgb(154, 97, 34)"
ebx 8Eh,"rgb(154, 96, 35)"
edi 300h,"rgb(154, 95, 36)"
mov [ecx-1],"rgb(154, 94, 37)"
call sub_401970,"rgb(154, 93, 38)"
jmp ds:SetForegroundWindow,"rgb(154, 92, 39)"
ecx 300h,"rgb(154, 91, 40)"
[esp+20h+var_8] offset,"rgb(154, 90, 41)"
esp 32Ch,"rgb(154, 89, 42)"
ebx 45h,"rgb(154, 88, 43)"
cwde,"rgb(154, 87, 44)"
ptr [ecx+74h],"rgb(154, 86, 45)"
ebx [ebp+4],"rgb(154, 85, 46)"
[edx] 0FFFFFFFFh,"rgb(154, 84, 47)"
[ebx-4] edx,"rgb(154, 83, 48)"
ebx [ebp-14h],"rgb(154, 82, 49)"
eax [edx+2Ch],"rgb(153, 99, 33)"
eax [esi+edi*4],"rgb(153, 98, 34)"
call ds:SetWindowPos,"rgb(153, 97, 35)"
esi [esp+8+arg_C],"rgb(153, 96, 36)"
eax [edi+3Ch],"rgb(153, 95, 37)"
[ebp+var_1FC] eax,"rgb(153, 94, 38)"
eax [esi+0D8h],"rgb(153, 93, 39)"
eax [edi+34h],"rgb(153, 92, 40)"
esp 174h,"rgb(153, 91, 41)"
ecx [esp+28h],"rgb(153, 90, 42)"
call sub_401520,"rgb(153, 89, 43)"
edx [ecx+0C8h],"rgb(153, 88, 44)"
eax [edi+edx],"rgb(153, 87, 45)"
eax 105h,"rgb(153, 86, 46)"
[esp+18h+var_8] esi,"rgb(153, 85, 47)"
edx [ebp+var_290],"rgb(153, 84, 48)"
esp 37Ch,"rgb(153, 83, 49)"
edi [ecx-2],"rgb(152, 99, 34)"
offset aUsing,"rgb(152, 98, 35)"
al 56h,"rgb(152, 97, 36)"
edi [eax+14h],"rgb(152, 96, 37)"
ecx 0EFh,"rgb(152, 95, 38)"
edx [ecx-4],"rgb(152, 94, 39)"
eax [esp+18h+arg_C],"rgb(152, 93, 40)"
cl 83h,"rgb(152, 92, 41)"
ecx [esp+0Ch+var_8],"rgb(152, 91, 42)"
[ebp+lpDestStr] eax,"rgb(152, 90, 43)"
sub [ebp+var_24],"rgb(152, 89, 44)"
mov [esp+10h+var_C],"rgb(152, 88, 45)"
or [ebx+edi+1Dh],"rgb(152, 87, 46)"
[ebp+var_240] edx,"rgb(152, 86, 47)"
[ebp+arg_8] 200000h,"rgb(152, 85, 48)"
ecx [ebp-90h],"rgb(152, 84, 49)"
ebx 0FFFFh,"rgb(151, 99, 35)"
ebx 200h,"rgb(151, 98, 36)"
edx [esp+40h+var_28],"rgb(151, 97, 37)"
[ebp-58h] eax,"rgb(151, 96, 38)"
mov [eax+48h],"rgb(151, 95, 39)"
call sub_405800,"rgb(151, 94, 40)"
ecx [ebp+var_2A8],"rgb(151, 93, 41)"
ecx [ebp-11Ch],"rgb(151, 92, 42)"
esp 1BCh,"rgb(151, 91, 43)"
call sub_402230,"rgb(151, 90, 44)"
cx [ebx+eax*2+10h],"rgb(151, 89, 45)"
and [ebp-4],"rgb(151, 88, 46)"
al 11h,"rgb(151, 87, 47)"
[ecx+edi+8] 0,"rgb(151, 86, 48)"
esi 0F1h,"rgb(151, 85, 49)"
call sub_404820,"rgb(150, 99, 36)"
eax 0FFFFFFF2h,"rgb(150, 98, 37)"
[ebp+var_150] ecx,"rgb(150, 97, 38)"
[edi+64h] 8Ch,"rgb(150, 96, 39)"
edx [ecx+40h],"rgb(150, 95, 40)"
[ebp+arg_10] esi,"rgb(150, 94, 41)"
al 81h,"rgb(150, 93, 42)"
ptr [ecx+edi+8],"rgb(150, 92, 43)"
[esp+48h+var_10] eax,"rgb(150, 91, 44)"
ptr [esp+10h+arg_4],"rgb(150, 90, 45)"
edx [ebp+var_2C0],"rgb(150, 89, 46)"
eax 0FFFFFFFAh,"rgb(150, 88, 47)"
ecx [eax+edx*2],"rgb(150, 87, 48)"
eax [ebp+var_2A4],"rgb(150, 86, 49)"
[esp+44h+var_28] eax,"rgb(174, 61, 49)"
[ebp+var_234] edi,"rgb(173, 99, 12)"
[ebp+var_22C] ebx,"rgb(173, 98, 13)"
[esi+14Bh] 43h,"rgb(173, 97, 14)"
mov [ebp-41Ch],"rgb(173, 96, 15)"
[esi+0C8h] 43h,"rgb(173, 95, 16)"
[edi-8] offset,"rgb(173, 94, 17)"
[ebp+var_200] eax,"rgb(173, 93, 18)"
[ebx+edi+1Dh] al,"rgb(173, 92, 19)"
jmp ds:ReleaseSemaphore,"rgb(173, 91, 20)"
call sub_402150,"rgb(173, 90, 21)"
edi [esi+30h],"rgb(173, 89, 22)"
al 5Dh,"rgb(173, 88, 23)"
ecx [esp+2Ch+var_4],"rgb(173, 87, 24)"
[ebp-2Ch] 0,"rgb(173, 86, 25)"
ptr [esi+14Bh],"rgb(173, 85, 26)"
[esp+34h+var_24] ecx,"rgb(173, 84, 27)"
jmp ds:GetProcessHeap,"rgb(173, 83, 28)"
call sub_406750,"rgb(173, 82, 29)"
[ebp+CPInfo.MaxCharSize] edx,"rgb(173, 81, 30)"
ecx [eax+edx],"rgb(173, 80, 31)"
jmp ds:GetCurrentThread,"rgb(173, 79, 32)"
[esp+1Ch+var_4] edx,"rgb(173, 78, 33)"
[esi+64h] 84h,"rgb(173, 77, 34)"
[esi+eax+11Dh] cl,"rgb(173, 76, 35)"
[esi+eax+1Dh] 10h,"rgb(173, 75, 36)"
[esi+eax+1Dh] 20h,"rgb(173, 74, 37)"
[esi+64h] 83h,"rgb(173, 73, 38)"
[esi+64h] 86h,"rgb(173, 72, 39)"
[esi+64h] 85h,"rgb(173, 71, 40)"
mov [ebp+var_B4],"rgb(173, 70, 41)"
eax [ebp+FilePart],"rgb(173, 69, 42)"
[esi+64h] 8Ah,"rgb(173, 68, 43)"
[esi+64h] 81h,"rgb(173, 67, 44)"
[esi+64h] 82h,"rgb(173, 66, 45)"
[esi+ecx+1Dh] 10h,"rgb(173, 65, 46)"
call sub_403E20,"rgb(173, 64, 47)"
call sub_4020A0,"rgb(173, 63, 48)"
edi 7FFFFFF0h,"rgb(173, 62, 49)"
cl [eax+ebx+11Dh],"rgb(172, 99, 13)"
cl [eax+ebx+1Ch],"rgb(172, 98, 14)"
ptr [eax+ecx-1],"rgb(172, 97, 15)"
edx [ebp+var_2BC],"rgb(172, 96, 16)"
shl [ebp+var_10],"rgb(172, 95, 17)"
eax [esi+esi+8],"rgb(172, 94, 18)"
eax [esi+ecx+11Dh],"rgb(172, 93, 19)"
and hHeap,"rgb(172, 92, 20)"
push [ebp+var_12C],"rgb(172, 91, 21)"
[ebp+var_1E0] eax,"rgb(172, 90, 22)"
[esi+ecx+1Dh] 20h,"rgb(172, 89, 23)"
[ebp+var_1D8] eax,"rgb(172, 88, 24)"
mov [esp+1Ch+var_9],"rgb(172, 87, 25)"
[ebp+Str] eax,"rgb(172, 86, 26)"
cmp [ebp+lpDestStr],"rgb(172, 85, 27)"
esi [eax+2Ch],"rgb(172, 84, 28)"
esi [eax-4],"rgb(172, 83, 29)"
hHeap ebx,"rgb(172, 82, 30)"
push 2FBh,"rgb(172, 81, 31)"
eax [ebp+var_324],"rgb(172, 80, 32)"
call sub_406450,"rgb(172, 79, 33)"
call sub_402720,"rgb(172, 78, 34)"
[ebp+var_248] eax,"rgb(172, 77, 35)"
[eax] 1Ah,"rgb(172, 76, 36)"
al 9Bh,"rgb(172, 75, 37)"
al 0E6h,"rgb(172, 74, 38)"
jmp ds:DeleteFileA,"rgb(172, 73, 39)"
[esp+18h+var_4] esi,"rgb(172, 72, 40)"
offset aTimeout,"rgb(172, 71, 41)"
ecx 0CCh,"rgb(172, 70, 42)"
jmp ds:MapViewOfFile,"rgb(172, 69, 43)"
esp 170h,"rgb(172, 68, 44)"
[ebp+var_270] eax,"rgb(172, 67, 45)"
mov [esp+5Ch+var_38],"rgb(172, 66, 46)"
[ebp+var_210] ecx,"rgb(172, 65, 47)"
[esi+4Ch] ebx,"rgb(172, 64, 48)"
esi 1000h,"rgb(172, 63, 49)"
[esp+18h+var_4] edi,"rgb(171, 99, 14)"
esp 268h,"rgb(171, 98, 15)"
ecx 0D5h,"rgb(171, 97, 16)"
[esp+18h+var_8] edi,"rgb(171, 96, 17)"
edi 0D4h,"rgb(171, 95, 18)"
[ebp+var_278] eax,"rgb(171, 94, 19)"
