Term,RGB
ptr [esi+edi],"rgb(3, 144, 155)"
ecx 33h,"rgb(3, 143, 156)"
edx 68h,"rgb(3, 142, 157)"
call sub_635CB0,"rgb(3, 141, 158)"
short loc_401673,"rgb(3, 140, 159)"
edx [ebp-14h],"rgb(2, 159, 141)"
ptr [edx+esi],"rgb(2, 158, 142)"
esi 0ECh,"rgb(2, 157, 143)"
call sub_408B48,"rgb(2, 156, 144)"
[edi+10h] eax,"rgb(2, 155, 145)"
ecx 4Eh,"rgb(2, 154, 146)"
[ebp-2Ch] ebx,"rgb(2, 153, 147)"
short loc_401AD6,"rgb(2, 152, 148)"
esi 0FFFFFFFDh,"rgb(2, 151, 149)"
short loc_4018C2,"rgb(2, 150, 150)"
[ebx+38h] edx,"rgb(2, 149, 151)"
ebx [eax+5Ch],"rgb(2, 148, 152)"
edi [ecx+6Ch],"rgb(2, 147, 153)"
[ebx+50h] edx,"rgb(2, 146, 154)"
edi 1Dh,"rgb(2, 145, 155)"
ecx 5Ah,"rgb(2, 144, 156)"
edx 54h,"rgb(2, 143, 157)"
short loc_401DF6,"rgb(2, 142, 158)"
short loc_401875,"rgb(2, 141, 159)"
eax [ecx+0D8h],"rgb(1, 159, 142)"
esi 12h,"rgb(1, 158, 143)"
sal dword,"rgb(1, 157, 144)"
short loc_401D43,"rgb(1, 156, 145)"
ecx 0E1h,"rgb(1, 155, 146)"
ecx 0B0h,"rgb(1, 154, 147)"
ecx [esi+17Ch],"rgb(1, 153, 148)"
short loc_401A97,"rgb(1, 152, 149)"
[edi+48h] eax,"rgb(1, 151, 150)"
ebx [eax+58h],"rgb(1, 150, 151)"
esi [eax+90h],"rgb(1, 149, 152)"
ecx 81h,"rgb(1, 148, 153)"
neg edi,"rgb(1, 147, 154)"
ecx 93h,"rgb(1, 146, 155)"
short loc_401AC6,"rgb(1, 145, 156)"
edx 8Fh,"rgb(1, 144, 157)"
ecx 0C4h,"rgb(1, 143, 158)"
offset unk_639148,"rgb(1, 142, 159)"
esp 0FFFFFFECh,"rgb(0, 159, 143)"
ecx 7Eh,"rgb(0, 158, 144)"
short loc_401E07,"rgb(0, 157, 145)"
eax [edx+84h],"rgb(0, 156, 146)"
edx 4Dh,"rgb(0, 155, 147)"
short loc_401B31,"rgb(0, 154, 148)"
edx 4Ch,"rgb(0, 153, 149)"
short loc_4016D3,"rgb(0, 152, 150)"
short loc_4019B6,"rgb(0, 151, 151)"
ptr [edi+esi],"rgb(0, 150, 152)"
ecx 9Dh,"rgb(0, 149, 153)"
ecx 0A8h,"rgb(0, 148, 154)"
short loc_401F60,"rgb(0, 147, 155)"
edx 0FFFFFFFBh,"rgb(0, 146, 156)"
short loc_401767,"rgb(0, 145, 157)"
short loc_40135B,"rgb(0, 144, 158)"
short loc_401766,"rgb(0, 143, 159)"
ch bl,"rgb(15, 133, 153)"
ecx 0CCh,"rgb(15, 132, 154)"
sbb [edi],"rgb(15, 131, 155)"
[ecx+0C4h] edx,"rgb(15, 130, 156)"
ecx 0FCh,"rgb(15, 129, 157)"
short loc_401303,"rgb(15, 128, 158)"
edi [ebp+var_4C],"rgb(14, 159, 128)"
short loc_401629,"rgb(14, 158, 129)"
edx 91h,"rgb(14, 157, 130)"
[esi+58h] edi,"rgb(14, 156, 131)"
and [ebp+var_44],"rgb(14, 155, 132)"
call sub_437614,"rgb(14, 154, 133)"
ecx 67h,"rgb(14, 153, 134)"
mov [esi+0F0h],"rgb(14, 152, 135)"
ecx 27h,"rgb(14, 151, 136)"
ecx 35h,"rgb(14, 150, 137)"
ecx 0E3h,"rgb(14, 149, 138)"
short loc_4014E3,"rgb(14, 148, 139)"
edi [ecx+78h],"rgb(14, 147, 140)"
ptr [ebp-30h],"rgb(14, 146, 141)"
ecx 2Ah,"rgb(14, 145, 142)"
short loc_40125F,"rgb(14, 144, 143)"
edi [edx+2Ch],"rgb(14, 143, 144)"
edx 57h,"rgb(14, 142, 145)"
short loc_401AE6,"rgb(14, 141, 146)"
ecx 38h,"rgb(14, 140, 147)"
edx 95h,"rgb(14, 139, 148)"
esi [eax+98h],"rgb(14, 138, 149)"
ecx 0ACh,"rgb(14, 137, 150)"
ecx 0EAh,"rgb(14, 136, 151)"
ebx [eax+74h],"rgb(14, 135, 152)"
esi [eax+9Ch],"rgb(14, 134, 153)"
edx 0ADh,"rgb(14, 133, 154)"
edx [ebp+var_48],"rgb(14, 132, 155)"
[eax+0Ch] ebx,"rgb(14, 131, 156)"
short loc_401593,"rgb(14, 130, 157)"
short loc_401747,"rgb(14, 129, 158)"
ebx 0FFFFFFFFh,"rgb(14, 128, 159)"
edx [eax+0DCh],"rgb(13, 159, 129)"
edx 76h,"rgb(13, 158, 130)"
[edx] ch,"rgb(13, 157, 131)"
edx 0C5h,"rgb(13, 156, 132)"
[ecx+0D0h] eax,"rgb(13, 155, 133)"
short loc_401AF3,"rgb(13, 154, 134)"
edx 0ACh,"rgb(13, 153, 135)"
ebx dword,"rgb(13, 152, 136)"
call sub_401040,"rgb(13, 151, 137)"
ebx [ebp-14h],"rgb(13, 150, 138)"
short loc_4015AD,"rgb(13, 149, 139)"
mov [edx+50h],"rgb(13, 148, 140)"
add [ecx+3Ch],"rgb(13, 147, 141)"
ecx 0A5h,"rgb(13, 146, 142)"
ebx [eax+60h],"rgb(13, 145, 143)"
ecx 0F5h,"rgb(13, 144, 144)"
short loc_401C39,"rgb(13, 143, 145)"
short loc_4015A3,"rgb(13, 142, 146)"
ebx [eax+54h],"rgb(13, 141, 147)"
edx 0A3h,"rgb(13, 140, 148)"
ecx 0EDh,"rgb(13, 139, 149)"
[eax+90h] esi,"rgb(13, 138, 150)"
ecx 0C2h,"rgb(13, 137, 151)"
short loc_401B13,"rgb(13, 136, 152)"
short loc_401AE3,"rgb(13, 135, 153)"
cl 0Ch,"rgb(13, 134, 154)"
edi [ecx+5Ch],"rgb(13, 133, 155)"
ptr [eax+2C0h],"rgb(13, 132, 156)"
short loc_40165B,"rgb(13, 131, 157)"
eax [ebx+0B8h],"rgb(13, 130, 158)"
short loc_401DB6,"rgb(13, 129, 159)"
short loc_401686,"rgb(12, 159, 130)"
edx [ecx-4],"rgb(12, 158, 131)"
short loc_40129B,"rgb(12, 157, 132)"
edi [edx+14h],"rgb(12, 156, 133)"
edx 75h,"rgb(12, 155, 134)"
edx 71h,"rgb(12, 154, 135)"
dl 64h,"rgb(12, 153, 136)"
short loc_40175A,"rgb(12, 152, 137)"
[edx+78h] eax,"rgb(12, 151, 138)"
ebx [ecx+4Ch],"rgb(12, 150, 139)"
ecx 91h,"rgb(12, 149, 140)"
ecx 0BDh,"rgb(12, 148, 141)"
ecx 95h,"rgb(12, 147, 142)"
[esi+28h] ebx,"rgb(12, 146, 143)"
edi [ecx+64h],"rgb(12, 145, 144)"
short loc_4019C7,"rgb(12, 144, 145)"
short loc_401C32,"rgb(12, 143, 146)"
ecx 0A9h,"rgb(12, 142, 147)"
[esi+24h] ecx,"rgb(12, 141, 148)"
short loc_401F2D,"rgb(12, 140, 149)"
adc [edi],"rgb(12, 139, 150)"
ecx 0FFFFFFF0h,"rgb(12, 138, 151)"
ecx 66h,"rgb(12, 137, 152)"
short loc_40191F,"rgb(12, 136, 153)"
[esi+50h] edi,"rgb(12, 135, 154)"
esi [ecx+0A0h],"rgb(12, 134, 155)"
eax [esi+124h],"rgb(12, 133, 156)"
short loc_4013CD,"rgb(12, 132, 157)"
ecx 0A1h,"rgb(12, 131, 158)"
short loc_401CA6,"rgb(12, 130, 159)"
short loc_401D83,"rgb(11, 159, 131)"
short loc_401893,"rgb(11, 158, 132)"
short loc_401DE7,"rgb(11, 157, 133)"
ecx 0C6h,"rgb(11, 156, 134)"
edx 0E2h,"rgb(11, 155, 135)"
ecx 9Eh,"rgb(11, 154, 136)"
short loc_401A14,"rgb(11, 153, 137)"
short loc_401D3D,"rgb(11, 152, 138)"
ecx 96h,"rgb(11, 151, 139)"
short loc_40163F,"rgb(11, 150, 140)"
ecx 9Bh,"rgb(11, 149, 141)"
ecx [esi+0ECh],"rgb(11, 148, 142)"
ecx 0F2h,"rgb(11, 147, 143)"
eax [esi+0E8h],"rgb(11, 146, 144)"
les ebx,"rgb(11, 145, 145)"
ecx 0FFFFFFFBh,"rgb(11, 144, 146)"
offset unk_6391BC,"rgb(11, 143, 147)"
short loc_401C53,"rgb(11, 142, 148)"
dw 9006h,"rgb(11, 141, 149)"
[ebp+var_4C] edx,"rgb(11, 140, 150)"
short loc_401E68,"rgb(11, 139, 151)"
ecx 0D8h,"rgb(11, 138, 152)"
short loc_401BAB,"rgb(11, 137, 153)"
ecx 99h,"rgb(11, 136, 154)"
mov [edx+4Ch],"rgb(11, 135, 155)"
ptr [ebx+204h],"rgb(11, 134, 156)"
ecx 0A7h,"rgb(11, 133, 157)"
eax 0FFFFFFD1h,"rgb(11, 132, 158)"
ecx 9Ch,"rgb(11, 131, 159)"
ecx 0C1h,"rgb(10, 159, 132)"
ecx 0C5h,"rgb(10, 158, 133)"
edx [esi+30h],"rgb(10, 157, 134)"
ebx [eax+64h],"rgb(10, 156, 135)"
[ecx+30h] ebx,"rgb(10, 155, 136)"
offset unk_639008,"rgb(10, 154, 137)"
sub [eax+48h],"rgb(10, 153, 138)"
esi [ecx+8Ch],"rgb(10, 152, 139)"
ecx [ebp+var_54],"rgb(10, 151, 140)"
sbb [esi],"rgb(10, 150, 141)"
esi 11h,"rgb(10, 149, 142)"
[edx] bl,"rgb(10, 148, 143)"
[ebp+var_50] ecx,"rgb(10, 147, 144)"
mov [edx+38h],"rgb(10, 146, 145)"
dw 5Eh,"rgb(10, 145, 146)"
esi [ecx+98h],"rgb(10, 144, 147)"
ecx 3Dh,"rgb(10, 143, 148)"
esi 13h,"rgb(10, 142, 149)"
ecx 87h,"rgb(10, 141, 150)"
eax [esi+288h],"rgb(10, 140, 151)"
[esi+100h] edi,"rgb(10, 139, 152)"
ecx 8Ch,"rgb(10, 138, 153)"
[ebp-2Ch] esi,"rgb(10, 137, 154)"
ecx [eax+0ECh],"rgb(10, 136, 155)"
ecx 0DBh,"rgb(10, 135, 156)"
ecx 0CFh,"rgb(10, 134, 157)"
ptr [esi+248h],"rgb(10, 133, 158)"
ecx 39h,"rgb(10, 132, 159)"
ecx 0AAh,"rgb(9, 159, 133)"
ecx 0F9h,"rgb(9, 158, 134)"
ecx 0D0h,"rgb(9, 157, 135)"
[esi+44h] edi,"rgb(9, 156, 136)"
call sub_63634C,"rgb(9, 155, 137)"
edx [ecx+0D4h],"rgb(9, 154, 138)"
short loc_4019D7,"rgb(9, 153, 139)"
ebx [ebp+var_4C],"rgb(9, 152, 140)"
ptr [eax+42h],"rgb(9, 151, 141)"
ecx 0B7h,"rgb(9, 150, 142)"
ebx [ecx+50h],"rgb(9, 149, 143)"
short loc_401B7D,"rgb(9, 148, 144)"
short loc_401E17,"rgb(9, 147, 145)"
[esi+30h] 7,"rgb(9, 146, 146)"
ecx 5Fh,"rgb(9, 145, 147)"
[ecx+34h] edi,"rgb(9, 144, 148)"
edx [ebp-28h],"rgb(9, 143, 149)"
short loc_401F41,"rgb(9, 142, 150)"
short loc_40158B,"rgb(9, 141, 151)"
short loc_401583,"rgb(9, 140, 152)"
edi [esi+5Ch],"rgb(9, 139, 153)"
ecx [ebp+var_58],"rgb(9, 138, 154)"
short loc_40177C,"rgb(9, 137, 155)"
[eax+20h] ebx,"rgb(9, 136, 156)"
short loc_40154D,"rgb(9, 135, 157)"
ebx [ecx+44h],"rgb(9, 134, 158)"
short loc_4014E7,"rgb(9, 133, 159)"
[ebp+var_44] ecx,"rgb(8, 159, 134)"
ecx 92h,"rgb(8, 158, 135)"
ebx [eax+4Ch],"rgb(8, 157, 136)"
eax [ebx+94h],"rgb(8, 156, 137)"
ptr [edi-8],"rgb(8, 155, 138)"
[eax+2Ch] ebx,"rgb(8, 154, 139)"
[ecx+4Ch] edi,"rgb(8, 153, 140)"
ecx 0CBh,"rgb(8, 152, 141)"
[eax+4] ebx,"rgb(8, 151, 142)"
[eax+24h] ebx,"rgb(8, 150, 143)"
edi [eax+78h],"rgb(8, 149, 144)"
short loc_401A9A,"rgb(8, 148, 145)"
short loc_4013F3,"rgb(8, 147, 146)"
offset unk_6391AC,"rgb(8, 146, 147)"
[eax+0DCh] ecx,"rgb(8, 145, 148)"
short loc_402047,"rgb(8, 144, 149)"
edx 9Eh,"rgb(8, 143, 150)"
[ebp+var_5C] eax,"rgb(8, 142, 151)"
ecx [esi+0F4h],"rgb(8, 141, 152)"
edx [ebx+5Ch],"rgb(8, 140, 153)"
edi 49h,"rgb(8, 139, 154)"
and [ebp+var_4C],"rgb(8, 138, 155)"
[ebp-28h] esi,"rgb(8, 137, 156)"
[esi+2Ch] ecx,"rgb(8, 136, 157)"
short loc_401ABA,"rgb(8, 135, 158)"
short loc_4014D7,"rgb(8, 134, 159)"
ecx 49h,"rgb(7, 159, 135)"
dd 3,"rgb(7, 158, 136)"
short loc_401AA4,"rgb(7, 157, 137)"
[eax+1Ch] ebx,"rgb(7, 156, 138)"
[edx+6Ch] esi,"rgb(7, 155, 139)"
offset unk_63910C,"rgb(7, 154, 140)"
[edx+7Ch] ecx,"rgb(7, 153, 141)"
short loc_40134B,"rgb(7, 152, 142)"
edx [esi+88h],"rgb(7, 151, 143)"
short loc_4015F6,"rgb(7, 150, 144)"
short loc_4018EB,"rgb(7, 149, 145)"
edx [ebp+var_58],"rgb(7, 148, 146)"
[esi+38h] edx,"rgb(7, 147, 147)"
short loc_401C93,"rgb(7, 146, 148)"
short loc_401B02,"rgb(7, 145, 149)"
offset unk_639130,"rgb(7, 144, 150)"
short loc_4013CA,"rgb(7, 143, 151)"
mov [edx+40h],"rgb(7, 142, 152)"
[ecx+28h] ebx,"rgb(7, 141, 153)"
ecx 0D1h,"rgb(7, 140, 154)"
edx 0D1h,"rgb(7, 139, 155)"
ebx [ecx+54h],"rgb(7, 138, 156)"
ecx 0E4h,"rgb(7, 137, 157)"
esi [ebp+var_44],"rgb(7, 136, 158)"
edx 8Dh,"rgb(7, 135, 159)"
ecx 8Fh,"rgb(6, 159, 136)"
ecx 8Dh,"rgb(6, 158, 137)"
edi [eax+80h],"rgb(6, 157, 138)"
mov [edx+54h],"rgb(6, 156, 139)"
[ecx+58h] edi,"rgb(6, 155, 140)"
ecx 0A2h,"rgb(6, 154, 141)"
[ecx+54h] edi,"rgb(6, 153, 142)"
dup(10h),"rgb(6, 152, 143)"
ecx [eax+0E8h],"rgb(6, 151, 144)"
ecx 0D3h,"rgb(6, 150, 145)"
ecx 0F4h,"rgb(6, 149, 146)"
[ecx+2Ch] ebx,"rgb(6, 148, 147)"
short loc_401363,"rgb(6, 147, 148)"
short loc_40131A,"rgb(6, 146, 149)"
[esi+34h] ecx,"rgb(6, 145, 150)"
add [eax+68h],"rgb(6, 144, 151)"
[ebp-20h] edx,"rgb(6, 143, 152)"
ecx 0DDh,"rgb(6, 142, 153)"
[eax+48h] ebx,"rgb(6, 141, 154)"
short loc_401DF3,"rgb(6, 140, 155)"
short loc_401723,"rgb(6, 139, 156)"
ebx [ecx+1Ch],"rgb(6, 138, 157)"
ecx 7Bh,"rgb(6, 137, 158)"
[ecx+68h] edi,"rgb(6, 136, 159)"
esi [ecx+84h],"rgb(5, 159, 137)"
short loc_401833,"rgb(5, 158, 138)"
short loc_4012BB,"rgb(5, 157, 139)"
ecx 47h,"rgb(5, 156, 140)"
[ebp-14h] edx,"rgb(5, 155, 141)"
short loc_4012AB,"rgb(5, 154, 142)"
[ebx] dl,"rgb(5, 153, 143)"
short loc_40113D,"rgb(5, 152, 144)"
[edx+68h] esi,"rgb(5, 151, 145)"
ebx [ebp+var_44],"rgb(5, 150, 146)"
[ecx+5Ch] edi,"rgb(5, 149, 147)"
ptr [edi-4],"rgb(5, 148, 148)"
short loc_401543,"rgb(5, 147, 149)"
short loc_401883,"rgb(5, 146, 150)"
edx 5Eh,"rgb(5, 145, 151)"
edi 45h,"rgb(5, 144, 152)"
ecx 0D2h,"rgb(5, 143, 153)"
short loc_40179F,"rgb(5, 142, 154)"
[edx+74h] esi,"rgb(5, 141, 155)"
dw 56h,"rgb(5, 140, 156)"
adc [edi+10h],"rgb(5, 139, 157)"
edx 5Fh,"rgb(5, 138, 158)"
short loc_401745,"rgb(5, 137, 159)"
ebx [esi+38h],"rgb(4, 159, 138)"
short loc_4015E6,"rgb(4, 158, 139)"
short loc_401B0D,"rgb(4, 157, 140)"
ecx 86h,"rgb(4, 156, 141)"
[edx+8Ch] ecx,"rgb(4, 155, 142)"
short loc_4018B2,"rgb(4, 154, 143)"
short loc_40126B,"rgb(4, 153, 144)"
[edx+80h] ecx,"rgb(4, 152, 145)"
short loc_40124F,"rgb(4, 151, 146)"
short loc_401CC3,"rgb(4, 150, 147)"
[ecx+0D0h] edx,"rgb(4, 149, 148)"
edi [ecx+50h],"rgb(4, 148, 149)"
short loc_401B7E,"rgb(4, 147, 150)"
[edx+48h] esi,"rgb(4, 146, 151)"
short loc_4013BD,"rgb(4, 145, 152)"
eax [ecx+0CCh],"rgb(4, 144, 153)"
mov [edx+44h],"rgb(4, 143, 154)"
short loc_40192F,"rgb(4, 142, 155)"
[eax+0D8h] ecx,"rgb(4, 141, 156)"
[edi+3Ch] edx,"rgb(4, 140, 157)"
[edi+3Ch] ecx,"rgb(4, 139, 158)"
short loc_40194D,"rgb(4, 138, 159)"
short loc_401CF3,"rgb(3, 159, 139)"
[ecx+40h] edi,"rgb(3, 158, 140)"
[ecx+44h] ebx,"rgb(3, 157, 141)"
short loc_401AB6,"rgb(3, 156, 142)"
ecx 9Ah,"rgb(3, 155, 143)"
short loc_401A68,"rgb(3, 154, 144)"
short loc_401D1C,"rgb(3, 153, 145)"
[eax+58h] ebx,"rgb(3, 152, 146)"
ecx 55h,"rgb(3, 151, 147)"
mov [esi+0F8h],"rgb(3, 150, 148)"
eax [ebx+90h],"rgb(3, 149, 149)"
db 8Bh,"rgb(3, 148, 150)"
[ebp-1Ch] edx,"rgb(3, 147, 151)"
[eax] 1,"rgb(3, 146, 152)"
eax [edi+20h],"rgb(3, 145, 153)"
adc [eax+10h],"rgb(3, 144, 154)"
short loc_40178B,"rgb(3, 143, 155)"
short loc_401633,"rgb(3, 142, 156)"
short loc_401B12,"rgb(3, 141, 157)"
[ebp+var_68] eax,"rgb(3, 140, 158)"
short loc_401CD7,"rgb(3, 139, 159)"
short loc_401C83,"rgb(2, 159, 140)"
edx [ecx+0D0h],"rgb(2, 158, 141)"
short loc_40138A,"rgb(2, 157, 142)"
short loc_4012DA,"rgb(2, 156, 143)"
edx [ecx+0D8h],"rgb(2, 155, 144)"
edi 67h,"rgb(2, 154, 145)"
ecx 0B8h,"rgb(2, 153, 146)"
short loc_401C49,"rgb(2, 152, 147)"
ecx 89h,"rgb(2, 151, 148)"
ecx [edi+24h],"rgb(2, 150, 149)"
short loc_40145B,"rgb(2, 149, 150)"
short loc_401853,"rgb(2, 148, 151)"
[ecx+78h] esi,"rgb(2, 147, 152)"
[ebp+var_50] esi,"rgb(2, 146, 153)"
call sub_636190,"rgb(2, 145, 154)"
esi 80h,"rgb(2, 144, 155)"
call sub_409790,"rgb(2, 143, 156)"
ecx 54h,"rgb(2, 142, 157)"
ecx [eax+0F0h],"rgb(2, 141, 158)"
offset unk_639074,"rgb(2, 140, 159)"
short loc_401DA3,"rgb(1, 159, 141)"
short loc_401C03,"rgb(1, 158, 142)"
short loc_401A87,"rgb(1, 157, 143)"
mov [edi+28h],"rgb(1, 156, 144)"
short loc_401A77,"rgb(1, 155, 145)"
[esi+68h] ebx,"rgb(1, 154, 146)"
short loc_4017CB,"rgb(1, 153, 147)"
call ds:DeleteFileA,"rgb(1, 152, 148)"
[ebp-24h] eax,"rgb(1, 151, 149)"
ecx 85h,"rgb(1, 150, 150)"
ecx 6Ah,"rgb(1, 149, 151)"
[ebp+var_20] 0,"rgb(1, 148, 152)"
ecx 0B1h,"rgb(1, 147, 153)"
esp 64h,"rgb(1, 146, 154)"
ecx 0D6h,"rgb(1, 145, 155)"
[ecx+20h] 0,"rgb(1, 144, 156)"
ecx 0F3h,"rgb(1, 143, 157)"
ecx 0C7h,"rgb(1, 142, 158)"
offset unk_63905C,"rgb(1, 141, 159)"
ecx 0A3h,"rgb(0, 159, 142)"
[esi+80h] ecx,"rgb(0, 158, 143)"
short loc_4015D3,"rgb(0, 157, 144)"
[ecx+20h] ebx,"rgb(0, 156, 145)"
ebx [ecx+38h],"rgb(0, 155, 146)"
dup(29h),"rgb(0, 154, 147)"
[ebp+var_8] 1,"rgb(0, 153, 148)"
esi [ebx+4],"rgb(0, 152, 149)"
ecx [ebp-38h],"rgb(0, 151, 150)"
esi [ebp-4],"rgb(0, 150, 151)"
ecx 4Dh,"rgb(0, 149, 152)"
[ebp+var_44] esi,"rgb(0, 148, 153)"
short loc_401623,"rgb(0, 147, 154)"
eax [edx+74h],"rgb(0, 146, 155)"
edi [ecx+80h],"rgb(0, 145, 156)"
esi [ebp+var_48],"rgb(0, 144, 157)"
short loc_40178E,"rgb(0, 143, 158)"
short loc_4017BB,"rgb(0, 142, 159)"
[esi+7Ch] edi,"rgb(15, 133, 152)"
short loc_401FF7,"rgb(15, 132, 153)"
short loc_401AC9,"rgb(15, 131, 154)"
ecx 0CDh,"rgb(15, 130, 155)"
short loc_401B93,"rgb(15, 129, 156)"
esi [ebx-4],"rgb(15, 128, 157)"
short loc_401A34,"rgb(14, 158, 128)"
ebx [ecx+34h],"rgb(14, 157, 129)"
eax [edi+54h],"rgb(14, 156, 130)"
[esi+70h] ebx,"rgb(14, 155, 131)"
[eax+74h] ebx,"rgb(14, 154, 132)"
short loc_4017DB,"rgb(14, 153, 133)"
short loc_401793,"rgb(14, 152, 134)"
ebx 0Dh,"rgb(14, 151, 135)"
ebx [eax+68h],"rgb(14, 150, 136)"
[ecx+3Ch] edi,"rgb(14, 149, 137)"
[eax+30h] ebx,"rgb(14, 148, 138)"
short loc_4012FA,"rgb(14, 147, 139)"
[esi+4] edi,"rgb(14, 146, 140)"
ptr [ebx-30h],"rgb(14, 145, 141)"
short loc_4018C8,"rgb(14, 144, 142)"
[edi+58h] ebx,"rgb(14, 143, 143)"
ecx 7Ch,"rgb(14, 142, 144)"
short loc_401823,"rgb(14, 141, 145)"
[esi+4] edx,"rgb(14, 140, 146)"
and [ebp+var_50],"rgb(14, 139, 147)"
eax [ecx+0E0h],"rgb(14, 138, 148)"
[ecx+0Ch] ebx,"rgb(14, 137, 149)"
edx [esi+84h],"rgb(14, 136, 150)"
eax [ebp+var_68],"rgb(14, 135, 151)"
short loc_40192D,"rgb(14, 134, 152)"
short loc_401B9C,"rgb(14, 133, 153)"
ecx 2Fh,"rgb(14, 132, 154)"
edx 66h,"rgb(14, 131, 155)"
short loc_401CF7,"rgb(14, 130, 156)"
short loc_401553,"rgb(14, 129, 157)"
short loc_401A88,"rgb(14, 128, 158)"
call ds:GlobalAlloc,"rgb(13, 159, 128)"
short loc_402096,"rgb(13, 158, 129)"
edx 79h,"rgb(13, 157, 130)"
short loc_401696,"rgb(13, 156, 131)"
short loc_401663,"rgb(13, 155, 132)"
dw 53h,"rgb(13, 154, 133)"
mov [esi+178h],"rgb(13, 153, 134)"
short loc_401F31,"rgb(13, 152, 135)"
short loc_4019B3,"rgb(13, 151, 136)"
short loc_401BB1,"rgb(13, 150, 137)"
short loc_40160B,"rgb(13, 149, 138)"
call LoadLibraryExA,"rgb(13, 148, 139)"
edi [esi+24h],"rgb(13, 147, 140)"
[ebp+var_44] ebx,"rgb(13, 146, 141)"
short loc_401E58,"rgb(13, 145, 142)"
short loc_401369,"rgb(13, 144, 143)"
short loc_401E86,"rgb(13, 143, 144)"
short loc_401FE7,"rgb(13, 142, 145)"
short loc_402057,"rgb(13, 141, 146)"
[eax+78h] edi,"rgb(13, 140, 147)"
ecx 8Bh,"rgb(13, 139, 148)"
[eax+44h] ebx,"rgb(13, 138, 149)"
ebx [eax+70h],"rgb(13, 137, 150)"
add [eax+18h],"rgb(13, 136, 151)"
short loc_401423,"rgb(13, 135, 152)"
ecx [edx+14h],"rgb(13, 134, 153)"
esp 84h,"rgb(13, 133, 154)"
[ebp+var_50] edx,"rgb(13, 132, 155)"
mov [esi+108h],"rgb(13, 131, 156)"
ebx 4Fh,"rgb(13, 130, 157)"
sbb byte,"rgb(13, 129, 158)"
and [esi],"rgb(13, 128, 159)"
short loc_40177B,"rgb(12, 159, 129)"
eax [esi+98h],"rgb(12, 158, 130)"
call sub_637AE4,"rgb(12, 157, 131)"
short loc_4017F8,"rgb(12, 156, 132)"
esi [ebx+18h],"rgb(12, 155, 133)"
edx [ebx+50h],"rgb(12, 154, 134)"
edi [ecx+68h],"rgb(12, 153, 135)"
offset unk_6391E8,"rgb(12, 152, 136)"
short loc_401DD3,"rgb(12, 151, 137)"
edi [ecx+8Ch],"rgb(12, 150, 138)"
short loc_401E93,"rgb(12, 149, 139)"
add [eax+48h],"rgb(12, 148, 140)"
ecx [ebx+38h],"rgb(12, 147, 141)"
ecx 0E7h,"rgb(12, 146, 142)"
short loc_401B7C,"rgb(12, 145, 143)"
short loc_40144B,"rgb(12, 144, 144)"
esi [ecx+9Ch],"rgb(12, 143, 145)"
eax [ebx+74h],"rgb(12, 142, 146)"
sbb ah,"rgb(12, 141, 147)"
short loc_401AB9,"rgb(12, 140, 148)"
eax 0FFFFFFF0h,"rgb(12, 139, 149)"
ecx [edx+40h],"rgb(12, 138, 150)"
short loc_4017AB,"rgb(12, 137, 151)"
ebx [edi+14h],"rgb(12, 136, 152)"
dw 64h,"rgb(12, 135, 153)"
dw 42h,"rgb(12, 134, 154)"
mov [eax+108h],"rgb(12, 133, 155)"
add [esi+74h],"rgb(12, 132, 156)"
[ebp+var_50] ebx,"rgb(12, 131, 157)"
[ecx+34h] ebx,"rgb(12, 130, 158)"
al 0EEh,"rgb(12, 129, 159)"
short loc_4016C7,"rgb(11, 159, 130)"
short loc_401563,"rgb(11, 158, 131)"
short loc_401753,"rgb(11, 157, 132)"
[ebx+6Ch] eax,"rgb(11, 156, 133)"
short loc_4011BA,"rgb(11, 155, 134)"
ecx 0FFFFFFBFh,"rgb(11, 154, 135)"
[edi+8] ecx,"rgb(11, 153, 136)"
edx [esi+188h],"rgb(11, 152, 137)"
ecx [eax+0FCh],"rgb(11, 151, 138)"
[eax+60h] ebx,"rgb(11, 150, 139)"
eax [ebp+var_64],"rgb(11, 149, 140)"
[ecx+64h] edi,"rgb(11, 148, 141)"
mov [edx+34h],"rgb(11, 147, 142)"
edi 8Ah,"rgb(11, 146, 143)"
short loc_401CB3,"rgb(11, 145, 144)"
eax [ebx-0Ch],"rgb(11, 144, 145)"
esp 68h,"rgb(11, 143, 146)"
short loc_4018F3,"rgb(11, 142, 147)"
dup(0) 3Bh,"rgb(11, 141, 148)"
[ebp+var_44] edx,"rgb(11, 140, 149)"
short loc_40156D,"rgb(11, 139, 150)"
edx [esi+194h],"rgb(11, 138, 151)"
[edi+34h] ebx,"rgb(11, 137, 152)"
short loc_401C33,"rgb(11, 136, 153)"
short loc_4014C3,"rgb(11, 135, 154)"
add [eax+28h],"rgb(11, 134, 155)"
edx [ecx+0E4h],"rgb(11, 133, 156)"
ebx 3Ch,"rgb(11, 132, 157)"
ecx 0D5h,"rgb(11, 131, 158)"
short loc_40139A,"rgb(11, 130, 159)"
edx [ebx-14h],"rgb(10, 159, 131)"
edx [ebp+var_4C],"rgb(10, 158, 132)"
edx [eax+0E4h],"rgb(10, 157, 133)"
short loc_40121D,"rgb(10, 156, 134)"
[ebp+var_48] edx,"rgb(10, 155, 135)"
[eax+0E0h] edx,"rgb(10, 154, 136)"
