Term,RGB
[esp+3Ch+var_3C] edx,"rgb(50, 193, 22)"
mov [esi+0CCh],"rgb(50, 192, 23)"
ecx 54h,"rgb(50, 191, 24)"
call sub_401810,"rgb(50, 190, 25)"
[ebx+58h] eax,"rgb(50, 189, 26)"
ah 10h,"rgb(50, 188, 27)"
edi 0FFh,"rgb(50, 187, 28)"
mov [edi+44h],"rgb(50, 186, 29)"
ptr [eax+ecx*4],"rgb(50, 185, 30)"
mov [edx+2Ch],"rgb(50, 184, 31)"
eax 68h,"rgb(50, 183, 32)"
eax [esp+2Ch+var_2C],"rgb(50, 182, 33)"
edi [esi+74h],"rgb(50, 181, 34)"
edi [eax+1Ch],"rgb(50, 180, 35)"
mov [eax+54h],"rgb(50, 179, 36)"
push 77h,"rgb(50, 178, 37)"
[edi+14h] ebx,"rgb(50, 177, 38)"
[eax+88h] ecx,"rgb(50, 176, 39)"
[esi+24h] ecx,"rgb(50, 175, 40)"
ecx [esi+0ACh],"rgb(50, 174, 41)"
esi [ebx+1Ch],"rgb(50, 173, 42)"
push 76h,"rgb(50, 172, 43)"
ptr [edx+ecx*4],"rgb(50, 171, 44)"
esi 2Ch,"rgb(50, 170, 45)"
ecx 90h,"rgb(50, 169, 46)"
[eax+10h] esi,"rgb(50, 168, 47)"
edx [ecx-4],"rgb(50, 167, 48)"
eax [esp+34h+var_34],"rgb(50, 166, 49)"
eax [edx-18h],"rgb(55, 168, 41)"
al 51h,"rgb(55, 167, 42)"
[esi+68h] edi,"rgb(55, 166, 43)"
[edx] ebp,"rgb(55, 165, 44)"
dd 180004h,"rgb(55, 164, 45)"
esi [ecx+2Ch],"rgb(55, 163, 46)"
ecx [edi+30h],"rgb(55, 162, 47)"
sub [ebp+var_54],"rgb(55, 161, 48)"
edx [eax+34h],"rgb(55, 160, 49)"
esi [ecx+28h],"rgb(54, 199, 11)"
push 52h,"rgb(54, 198, 12)"
[ebp+var_58] ecx,"rgb(54, 197, 13)"
eax 37h,"rgb(54, 196, 14)"
mov [ebx+6Ch],"rgb(54, 195, 15)"
ecx [esi+0A4h],"rgb(54, 194, 16)"
ptr [edx-0Ch],"rgb(54, 193, 17)"
push 79h,"rgb(54, 192, 18)"
[ebp+var_54] ebx,"rgb(54, 191, 19)"
eax [esi+0F0h],"rgb(54, 190, 20)"
ecx [eax+70h],"rgb(54, 189, 21)"
esi [ebx+20h],"rgb(54, 188, 22)"
edi [ebp-10h],"rgb(54, 187, 23)"
ecx [esi-0Ch],"rgb(54, 186, 24)"
ecx [esi+0C4h],"rgb(54, 185, 25)"
mov [eax+58h],"rgb(54, 184, 26)"
eax [esp+48h+var_48],"rgb(54, 183, 27)"
push 0FFFFFFF8h,"rgb(54, 182, 28)"
edi [ecx+10h],"rgb(54, 181, 29)"
[ebp+var_60] ecx,"rgb(54, 180, 30)"
edi [ebp+var_50],"rgb(54, 179, 31)"
ecx [esi+0F0h],"rgb(54, 178, 32)"
mov [ecx+38h],"rgb(54, 177, 33)"
[ebp-0Ch] ecx,"rgb(54, 176, 34)"
ebx [esi+24h],"rgb(54, 175, 35)"
add [ebp-20h],"rgb(54, 174, 36)"
edx [ecx+60h],"rgb(54, 173, 37)"
ecx [ecx-4],"rgb(54, 172, 38)"
eax [ebx+80h],"rgb(54, 171, 39)"
[ebx+54h] eax,"rgb(54, 170, 40)"
edx [ebx+44h],"rgb(54, 169, 41)"
esi [ebx+24h],"rgb(54, 168, 42)"
ptr [ecx+esi*2],"rgb(54, 167, 43)"
[eax+98h] ecx,"rgb(54, 166, 44)"
eax [edi+64h],"rgb(54, 165, 45)"
and [ebp+var_54],"rgb(54, 164, 46)"
edx [ecx+38h],"rgb(54, 163, 47)"
[esi+7Ch] eax,"rgb(54, 162, 48)"
[ebp-14h] 1,"rgb(54, 161, 49)"
eax [ecx-0Ch],"rgb(53, 199, 12)"
[eax+6Ch] ecx,"rgb(53, 198, 13)"
add [ebp+var_44],"rgb(53, 197, 14)"
ecx [esi+0B4h],"rgb(53, 196, 15)"
[ebx+44h] eax,"rgb(53, 195, 16)"
[ebp+var_14] 8,"rgb(53, 194, 17)"
dd 10h,"rgb(53, 193, 18)"
eax [edi+54h],"rgb(53, 192, 19)"
edx [ebx+34h],"rgb(53, 191, 20)"
eax [ecx+0C8h],"rgb(53, 190, 21)"
ptr [ecx-1Ch],"rgb(53, 189, 22)"
eax [edx+30h],"rgb(53, 188, 23)"
[esi+0Ch] 0FFFFFFFFh,"rgb(53, 187, 24)"
ecx 6Ch,"rgb(53, 186, 25)"
[ebp-1Ch] edx,"rgb(53, 185, 26)"
esi 64h,"rgb(53, 184, 27)"
edi [esi+38h],"rgb(53, 183, 28)"
mov [eax+64h],"rgb(53, 182, 29)"
esi [ebp+var_54],"rgb(53, 181, 30)"
mov [edi+3Ch],"rgb(53, 180, 31)"
test [ebx],"rgb(53, 179, 32)"
mov [ecx+48h],"rgb(53, 178, 33)"
edx [ebx+30h],"rgb(53, 177, 34)"
[ebx+30h] eax,"rgb(53, 176, 35)"
ecx [edx-38h],"rgb(53, 175, 36)"
ebx [esi+44h],"rgb(53, 174, 37)"
call sub_402260,"rgb(53, 173, 38)"
eax 1Ah,"rgb(53, 172, 39)"
edi 30h,"rgb(53, 171, 40)"
xor [eax+8],"rgb(53, 170, 41)"
[ebp+var_2C] 5,"rgb(53, 169, 42)"
call sub_401490,"rgb(53, 168, 43)"
ecx [ebx+50h],"rgb(53, 167, 44)"
edi [esi+48h],"rgb(53, 166, 45)"
esi [ebp+var_50],"rgb(53, 165, 46)"
dw 244h,"rgb(53, 164, 47)"
[ebp+var_5C] ebx,"rgb(53, 163, 48)"
[ebp-30h] ebx,"rgb(53, 162, 49)"
add [esi+10h],"rgb(52, 199, 13)"
eax [ebx+6Ch],"rgb(52, 198, 14)"
ebx [eax+1Ch],"rgb(52, 197, 15)"
edx [ebx+38h],"rgb(52, 196, 16)"
ecx [edx+24h],"rgb(52, 195, 17)"
ecx [ebx+40h],"rgb(52, 194, 18)"
[eax+34h] edx,"rgb(52, 193, 19)"
eax 6Ch,"rgb(52, 192, 20)"
eax [esp+24h+var_24],"rgb(52, 191, 21)"
ecx [edi+40h],"rgb(52, 190, 22)"
push 61h,"rgb(52, 189, 23)"
dd 0Bh,"rgb(52, 188, 24)"
eax [esi+0ACh],"rgb(52, 187, 25)"
offset aDll,"rgb(52, 186, 26)"
dw 12h,"rgb(52, 185, 27)"
eax [edx+48h],"rgb(52, 184, 28)"
ecx [eax+80h],"rgb(52, 183, 29)"
[esp+38h+var_38] eax,"rgb(52, 182, 30)"
call sub_401150,"rgb(52, 181, 31)"
esi 60h,"rgb(52, 180, 32)"
ecx [edx-34h],"rgb(52, 179, 33)"
mov [edi+40h],"rgb(52, 178, 34)"
mov [edx+44h],"rgb(52, 177, 35)"
eax [ecx+60h],"rgb(52, 176, 36)"
[eax+24h] edx,"rgb(52, 175, 37)"
[eax+18h] ebx,"rgb(52, 174, 38)"
[ebp+var_8] 5,"rgb(52, 173, 39)"
ebx 60h,"rgb(52, 172, 40)"
[ebx+38h] eax,"rgb(52, 171, 41)"
mov [eax+5Ch],"rgb(52, 170, 42)"
sub [ebp-14h],"rgb(52, 169, 43)"
[ebp-14h] edx,"rgb(52, 168, 44)"
and [ebp+var_4C],"rgb(52, 167, 45)"
[esp+58h+var_58] eax,"rgb(52, 166, 46)"
add [ebp-0Ch],"rgb(52, 165, 47)"
mov [esi+0D0h],"rgb(52, 164, 48)"
eax [edx-1Ch],"rgb(52, 163, 49)"
edx [esi+40h],"rgb(51, 199, 14)"
[eax+28h] edx,"rgb(51, 198, 15)"
[ebp-8] ecx,"rgb(51, 197, 16)"
eax 84h,"rgb(51, 196, 17)"
esi [edi+40h],"rgb(51, 195, 18)"
ecx 0FCh,"rgb(51, 194, 19)"
eax [ebx+68h],"rgb(51, 193, 20)"
push 0FFFFFFF9h,"rgb(51, 192, 21)"
eax [ecx+eax],"rgb(51, 191, 22)"
[ebp+var_58] ebx,"rgb(51, 190, 23)"
eax 43h,"rgb(51, 189, 24)"
mov [ebp-58h],"rgb(51, 188, 25)"
[edi-4] eax,"rgb(51, 187, 26)"
[esi+30h] ecx,"rgb(51, 186, 27)"
ebx [ebp+var_54],"rgb(51, 185, 28)"
eax 6A8h,"rgb(51, 184, 29)"
eax 31h,"rgb(51, 183, 30)"
ecx [edi+34h],"rgb(51, 182, 31)"
call sub_408B48,"rgb(51, 181, 32)"
sub [ebp+var_60],"rgb(51, 180, 33)"
adc [ebp+var_4],"rgb(51, 179, 34)"
esi [eax+20h],"rgb(51, 178, 35)"
call sub_4012C0,"rgb(51, 177, 36)"
[esi+50h] edi,"rgb(51, 176, 37)"
eax 6Eh,"rgb(51, 175, 38)"
ecx [eax+5Ch],"rgb(51, 174, 39)"
eax 0C8h,"rgb(51, 173, 40)"
edx [eax+38h],"rgb(51, 172, 41)"
[ebx+14h] edi,"rgb(51, 171, 42)"
add [ebp-14h],"rgb(51, 170, 43)"
edx [ebx+58h],"rgb(51, 169, 44)"
[ebx+60h] eax,"rgb(51, 168, 45)"
offset LoadLibraryW,"rgb(51, 167, 46)"
[ebp+var_54] esi,"rgb(51, 166, 47)"
edx [ecx+edx],"rgb(51, 165, 48)"
edi [ebx+18h],"rgb(51, 164, 49)"
sub [ebp+var_44],"rgb(50, 199, 15)"
[edx+14h] ecx,"rgb(50, 198, 16)"
eax [edx+40h],"rgb(50, 197, 17)"
[ebp+var_20] 3,"rgb(50, 196, 18)"
[eax+80h] ecx,"rgb(50, 195, 19)"
ecx 0BCh,"rgb(50, 194, 20)"
eax [edx+3Ch],"rgb(50, 193, 21)"
ecx [ebx+44h],"rgb(50, 192, 22)"
[ecx+edx] eax,"rgb(50, 191, 23)"
[esp+28h+var_28] eax,"rgb(50, 190, 24)"
[ebp+var_24] 0Dh,"rgb(50, 189, 25)"
edi 1Eh,"rgb(50, 188, 26)"
mov [esi+0D8h],"rgb(50, 187, 27)"
[esi+80h] ebx,"rgb(50, 186, 28)"
ecx [esi+0C0h],"rgb(50, 185, 29)"
ecx [edi+80h],"rgb(50, 184, 30)"
eax [edx+60h],"rgb(50, 183, 31)"
edx [esi+50h],"rgb(50, 182, 32)"
edx [ecx+3Ch],"rgb(50, 181, 33)"
edx [edi+58h],"rgb(50, 180, 34)"
[ebp-4] 0Ah,"rgb(50, 179, 35)"
call sub_401370,"rgb(50, 178, 36)"
ecx [edx+1Ch],"rgb(50, 177, 37)"
[ebx+48h] eax,"rgb(50, 176, 38)"
[esi+70h] ebx,"rgb(50, 175, 39)"
ecx [edi+58h],"rgb(50, 174, 40)"
al 5,"rgb(50, 173, 41)"
mov [ebx+74h],"rgb(50, 172, 42)"
[ebp-2Ch] edi,"rgb(50, 171, 43)"
[eax+20h] ebx,"rgb(50, 170, 44)"
and [ebp+var_50],"rgb(50, 169, 45)"
edx 2000h,"rgb(50, 168, 46)"
ptr [esi+280h],"rgb(50, 167, 47)"
[esi+88h] eax,"rgb(50, 166, 48)"
eax [edx-2Ch],"rgb(50, 165, 49)"
edx [ebp-34h],"rgb(55, 168, 40)"
ebx [eax+14h],"rgb(55, 167, 41)"
edi 94h,"rgb(55, 166, 42)"
[ebp-28h] edx,"rgb(55, 165, 43)"
[ebx+3Ch] eax,"rgb(55, 164, 44)"
or [ebp+var_44],"rgb(55, 163, 45)"
mov [esi+0F8h],"rgb(55, 162, 46)"
[esp+38h+var_38] esi,"rgb(55, 161, 47)"
ebx 28h,"rgb(55, 160, 48)"
ebx [ebp-0Ch],"rgb(55, 159, 49)"
ecx [edx-54h],"rgb(54, 199, 10)"
[ebp-20h] edx,"rgb(54, 198, 11)"
[esi+28h] ecx,"rgb(54, 197, 12)"
edi [eax-8],"rgb(54, 196, 13)"
edi [esi+80h],"rgb(54, 195, 14)"
call sub_402570,"rgb(54, 194, 15)"
eax [ebp-5Ch],"rgb(54, 193, 16)"
ebx 7Fh,"rgb(54, 192, 17)"
[ecx+40h] eax,"rgb(54, 191, 18)"
[ebp-24h] edi,"rgb(54, 190, 19)"
esi [edx+10h],"rgb(54, 189, 20)"
eax [ecx+5Ch],"rgb(54, 188, 21)"
eax [ebx+0F8h],"rgb(54, 187, 22)"
ptr [eax+2C0h],"rgb(54, 186, 23)"
mov [ecx+4Ch],"rgb(54, 185, 24)"
ptr [ebp-4Ch],"rgb(54, 184, 25)"
cmc,"rgb(54, 183, 26)"
sbb [ebp+var_4],"rgb(54, 182, 27)"
call sub_402470,"rgb(54, 181, 28)"
ptr [eax+2B0h],"rgb(54, 180, 29)"
edx [esi+0BCh],"rgb(54, 179, 30)"
push esp,"rgb(54, 178, 31)"
[ebp-28h] esi,"rgb(54, 177, 32)"
eax [ecx+58h],"rgb(54, 176, 33)"
[edx+10h] ecx,"rgb(54, 175, 34)"
ecx 33h,"rgb(54, 174, 35)"
edx 34h,"rgb(54, 173, 36)"
edx [ecx+4Ch],"rgb(54, 172, 37)"
edi [ebx+28h],"rgb(54, 171, 38)"
ptr [ecx+2A4h],"rgb(54, 170, 39)"
eax 0FFFFFFFAh,"rgb(54, 169, 40)"
ecx [eax+74h],"rgb(54, 168, 41)"
[ebp-8] ebx,"rgb(54, 167, 42)"
ecx [eax+48h],"rgb(54, 166, 43)"
push 0FFFFFF89h,"rgb(54, 165, 44)"
esi [eax+3Ch],"rgb(54, 164, 45)"
push [ebp+var_4C],"rgb(54, 163, 46)"
edx [eax+44h],"rgb(54, 162, 47)"
edx 1Dh,"rgb(54, 161, 48)"
eax [ebp+pMem],"rgb(54, 160, 49)"
eax [edi-10h],"rgb(53, 199, 11)"
edx 24h,"rgb(53, 198, 12)"
edx 0FCh,"rgb(53, 197, 13)"
edx [eax-0Ch],"rgb(53, 196, 14)"
[edi+0Ch] edx,"rgb(53, 195, 15)"
eax 94h,"rgb(53, 194, 16)"
mov [ebp-44h],"rgb(53, 193, 17)"
eax [edx+34h],"rgb(53, 192, 18)"
[esp+2Ch+var_2C] ebx,"rgb(53, 191, 19)"
mov [eax+68h],"rgb(53, 190, 20)"
eax [edi+60h],"rgb(53, 189, 21)"
[esi+2Ch] ecx,"rgb(53, 188, 22)"
edx [ecx-8],"rgb(53, 187, 23)"
edx [esi+68h],"rgb(53, 186, 24)"
call sub_401058,"rgb(53, 185, 25)"
edi [eax+64h],"rgb(53, 184, 26)"
ecx [eax+58h],"rgb(53, 183, 27)"
mov [ecx-4],"rgb(53, 182, 28)"
[esi+6Ch] edi,"rgb(53, 181, 29)"
eax 0EAh,"rgb(53, 180, 30)"
edi [ecx+48h],"rgb(53, 179, 31)"
ecx 74h,"rgb(53, 178, 32)"
ecx [ebx+3Ch],"rgb(53, 177, 33)"
eax [edi+80h],"rgb(53, 176, 34)"
ptr [ebp-58h],"rgb(53, 175, 35)"
esi [ecx+1Ch],"rgb(53, 174, 36)"
eax [esi+110h],"rgb(53, 173, 37)"
eax [esi+134h],"rgb(53, 172, 38)"
ecx [edi+3Ch],"rgb(53, 171, 39)"
call sub_401360,"rgb(53, 170, 40)"
edx [ecx+74h],"rgb(53, 169, 41)"
edi [ebx+2Ch],"rgb(53, 168, 42)"
push 0FFFFFFEFh,"rgb(53, 167, 43)"
ptr [eax+2B4h],"rgb(53, 166, 44)"
edi [esi+3Ch],"rgb(53, 165, 45)"
ebx 2Dh,"rgb(53, 164, 46)"
ecx [ebx+54h],"rgb(53, 163, 47)"
edx [edi+2Ch],"rgb(53, 162, 48)"
[eax+40h] edx,"rgb(53, 161, 49)"
edi [ebx+20h],"rgb(52, 199, 12)"
eax 44h,"rgb(52, 198, 13)"
edx [ebx+4Ch],"rgb(52, 197, 14)"
[edi+18h] edx,"rgb(52, 196, 15)"
edi [eax-4],"rgb(52, 195, 16)"
[edx+20h] eax,"rgb(52, 194, 17)"
[eax] al,"rgb(52, 193, 18)"
[ebp-4Ch] eax,"rgb(52, 192, 19)"
ecx [eax+54h],"rgb(52, 191, 20)"
ptr [edx-4],"rgb(52, 190, 21)"
ecx 22h,"rgb(52, 189, 22)"
edi [ebp-20h],"rgb(52, 188, 23)"
[ebp+var_68] esi,"rgb(52, 187, 24)"
ebx [eax-10h],"rgb(52, 186, 25)"
mov [ebx+80h],"rgb(52, 185, 26)"
ebx 2Bh,"rgb(52, 184, 27)"
sub [eax],"rgb(52, 183, 28)"
esi [eax+30h],"rgb(52, 182, 29)"
esi 0FFFFFFEEh,"rgb(52, 181, 30)"
push 0FFFFFFB8h,"rgb(52, 180, 31)"
call sub_401C70,"rgb(52, 179, 32)"
call sub_401864,"rgb(52, 178, 33)"
eax [ecx+90h],"rgb(52, 177, 34)"
[eax+40h] ecx,"rgb(52, 176, 35)"
[ebx+5Ch] eax,"rgb(52, 175, 36)"
[edx+8] edi,"rgb(52, 174, 37)"
ecx [esi+0B0h],"rgb(52, 173, 38)"
[eax+1Ch] ebx,"rgb(52, 172, 39)"
cwde,"rgb(52, 171, 40)"
ecx [edx-50h],"rgb(52, 170, 41)"
[ebp-3Ch] eax,"rgb(52, 169, 42)"
offset aA,"rgb(52, 168, 43)"
[esi+50h] ecx,"rgb(52, 167, 44)"
ecx [edx+2Ch],"rgb(52, 166, 45)"
[ebp+var_50] edi,"rgb(52, 165, 46)"
eax [esi-0Ch],"rgb(52, 164, 47)"
al 2Eh,"rgb(52, 163, 48)"
ecx [esi+9Ch],"rgb(52, 162, 49)"
ecx [ebx+6Ch],"rgb(51, 199, 13)"
eax [esi+10Ch],"rgb(51, 198, 14)"
al 0FDh,"rgb(51, 197, 15)"
eax [esi-20h],"rgb(51, 196, 16)"
lodsd,"rgb(51, 195, 17)"
ecx [edx-3Ch],"rgb(51, 194, 18)"
[ebp+var_5C] 2,"rgb(51, 193, 19)"
ecx [esi+0CCh],"rgb(51, 192, 20)"
ptr [eax-1Ch],"rgb(51, 191, 21)"
edx 16h,"rgb(51, 190, 22)"
[ebp-0Ch] edx,"rgb(51, 189, 23)"
call sub_401EF4,"rgb(51, 188, 24)"
ebx [esi+2Ch],"rgb(51, 187, 25)"
eax [ecx-10h],"rgb(51, 186, 26)"
[edi-4] ebx,"rgb(51, 185, 27)"
offset aV,"rgb(51, 184, 28)"
eax [ebx+78h],"rgb(51, 183, 29)"
add [ebp-1Ch],"rgb(51, 182, 30)"
[ebp+var_8] 8,"rgb(51, 181, 31)"
ecx [ebx+68h],"rgb(51, 180, 32)"
[ebx+58h] ecx,"rgb(51, 179, 33)"
edx [eax+6Ch],"rgb(51, 178, 34)"
call sub_40190C,"rgb(51, 177, 35)"
eax [ebp-54h],"rgb(51, 176, 36)"
eax 51h,"rgb(51, 175, 37)"
esi [ebx+0B0h],"rgb(51, 174, 38)"
call sub_40221C,"rgb(51, 173, 39)"
eax [edi+68h],"rgb(51, 172, 40)"
eax 1450h,"rgb(51, 171, 41)"
ecx [edx+20h],"rgb(51, 170, 42)"
[esi+34h] ecx,"rgb(51, 169, 43)"
esi [ebx+48h],"rgb(51, 168, 44)"
ptr [edx-10h],"rgb(51, 167, 45)"
ebx [eax-4],"rgb(51, 166, 46)"
edx 60h,"rgb(51, 165, 47)"
push 0FFFFFF9Ah,"rgb(51, 164, 48)"
edi [eax+80h],"rgb(51, 163, 49)"
ecx [edx+28h],"rgb(50, 199, 14)"
edi 34h,"rgb(50, 198, 15)"
ecx 70h,"rgb(50, 197, 16)"
edi [esi+90h],"rgb(50, 196, 17)"
edx [ecx+48h],"rgb(50, 195, 18)"
ebx 1Ch,"rgb(50, 194, 19)"
ecx [esi+188h],"rgb(50, 193, 20)"
edx [ebx+54h],"rgb(50, 192, 21)"
[edi+18h] ebx,"rgb(50, 191, 22)"
edx [edi+44h],"rgb(50, 190, 23)"
ecx [edx+30h],"rgb(50, 189, 24)"
ptr [esi+2CCh],"rgb(50, 188, 25)"
edx [eax+50h],"rgb(50, 187, 26)"
eax [edx-20h],"rgb(50, 186, 27)"
push 0FFFFFFF2h,"rgb(50, 185, 28)"
eax 4Bh,"rgb(50, 184, 29)"
dd 80000000h,"rgb(50, 183, 30)"
call sub_4011B0,"rgb(50, 182, 31)"
[ecx+3Ch] eax,"rgb(50, 181, 32)"
[ebx+40h] eax,"rgb(50, 180, 33)"
[ebx+4Ch] eax,"rgb(50, 179, 34)"
esi 54h,"rgb(50, 178, 35)"
eax [esi+0F4h],"rgb(50, 177, 36)"
dw 20h,"rgb(50, 176, 37)"
dw 24Ah,"rgb(50, 175, 38)"
ptr [ebp-60h],"rgb(50, 174, 39)"
[esi-4] eax,"rgb(50, 173, 40)"
[esi+54h] ecx,"rgb(50, 172, 41)"
edx [ebx+5Ch],"rgb(50, 171, 42)"
ecx [ebx-4],"rgb(50, 170, 43)"
call sub_401260,"rgb(50, 169, 44)"
call sub_402186,"rgb(50, 168, 45)"
[esp+0] eax,"rgb(50, 167, 46)"
esi [edi+44h],"rgb(50, 166, 47)"
eax [edx+5Ch],"rgb(50, 165, 48)"
ecx 41h,"rgb(50, 164, 49)"
edi [eax+2Ch],"rgb(55, 168, 39)"
eax [esi-10h],"rgb(55, 167, 40)"
push 5Eh,"rgb(55, 166, 41)"
[esi+2Ch] edx,"rgb(55, 165, 42)"
eax [ecx-74h],"rgb(55, 164, 43)"
esi [ebp-28h],"rgb(55, 163, 44)"
add [ebx+8],"rgb(55, 162, 45)"
eax 49h,"rgb(55, 161, 46)"
dw 259h,"rgb(55, 160, 47)"
push 0FFFFFFE6h,"rgb(55, 159, 48)"
[ebp-2Ch] edx,"rgb(55, 158, 49)"
esi 2Dh,"rgb(54, 199, 9)"
esi [ebp-24h],"rgb(54, 198, 10)"
[esi+0B0h] eax,"rgb(54, 197, 11)"
esi [eax+88h],"rgb(54, 196, 12)"
[ecx] 8,"rgb(54, 195, 13)"
esi [ebp+var_58],"rgb(54, 194, 14)"
edx 12h,"rgb(54, 193, 15)"
ecx 82h,"rgb(54, 192, 16)"
call sub_401E10,"rgb(54, 191, 17)"
[ebx+14h] edx,"rgb(54, 190, 18)"
eax 27h,"rgb(54, 189, 19)"
mov [eax+78h],"rgb(54, 188, 20)"
edx [ebp-30h],"rgb(54, 187, 21)"
eax [esi+0E8h],"rgb(54, 186, 22)"
ecx [edx-48h],"rgb(54, 185, 23)"
ebx [ebp-18h],"rgb(54, 184, 24)"
mov [ebx+78h],"rgb(54, 183, 25)"
ecx [esi+0B8h],"rgb(54, 182, 26)"
mov [esi+0F0h],"rgb(54, 181, 27)"
eax [ebx+94h],"rgb(54, 180, 28)"
[ebp-34h] ecx,"rgb(54, 179, 29)"
esi [ebx+40h],"rgb(54, 178, 30)"
[ebp-38h] eax,"rgb(54, 177, 31)"
ebx 0FFFFFFFDh,"rgb(54, 176, 32)"
esi [edi+20h],"rgb(54, 175, 33)"
ecx [ebx+5Ch],"rgb(54, 174, 34)"
al 75h,"rgb(54, 173, 35)"
push 0FFFFFF98h,"rgb(54, 172, 36)"
[eax+38h] edi,"rgb(54, 171, 37)"
stc,"rgb(54, 170, 38)"
[esi+0F4h] eax,"rgb(54, 169, 39)"
eax 0FFFFFF80h,"rgb(54, 168, 40)"
ebx 0FFFFFFF0h,"rgb(54, 167, 41)"
edx [ecx+64h],"rgb(54, 166, 42)"
[edi+24h] eax,"rgb(54, 165, 43)"
[ebp-40h] eax,"rgb(54, 164, 44)"
push 0FFFFFFE8h,"rgb(54, 163, 45)"
[ecx+0Ch] ebx,"rgb(54, 162, 46)"
call sub_402148,"rgb(54, 161, 47)"
eax [esi+138h],"rgb(54, 160, 48)"
[ecx+0Ch] edi,"rgb(54, 159, 49)"
esi [eax+28h],"rgb(53, 199, 10)"
eax 4Dh,"rgb(53, 198, 11)"
[edx+14h] ebx,"rgb(53, 197, 12)"
call sub_401982,"rgb(53, 196, 13)"
ebx [ecx+0Ch],"rgb(53, 195, 14)"
push 0FFFFFFF7h,"rgb(53, 194, 15)"
ecx [ebx+60h],"rgb(53, 193, 16)"
eax [ebx+70h],"rgb(53, 192, 17)"
dw 21Ch,"rgb(53, 191, 18)"
ptr [esi-0Ch],"rgb(53, 190, 19)"
ecx 0FFFFFFF7h,"rgb(53, 189, 20)"
eax 4Ch,"rgb(53, 188, 21)"
ecx [edi-10h],"rgb(53, 187, 22)"
ebx [esi+30h],"rgb(53, 186, 23)"
[ebp-24h] 0,"rgb(53, 185, 24)"
al 36h,"rgb(53, 184, 25)"
[ebx+14h] ecx,"rgb(53, 183, 26)"
[esi+8Ch] eax,"rgb(53, 182, 27)"
[ebp+var_4C] 1,"rgb(53, 181, 28)"
[esp+28h+var_28] esi,"rgb(53, 180, 29)"
edi [eax+20h],"rgb(53, 179, 30)"
ptr [ecx+2A8h],"rgb(53, 178, 31)"
edi [esi+60h],"rgb(53, 177, 32)"
esi 4Ch,"rgb(53, 176, 33)"
[ebp+var_2C] 0FFFFFFFFh,"rgb(53, 175, 34)"
edi 13h,"rgb(53, 174, 35)"
ecx 0FFFFFFC0h,"rgb(53, 173, 36)"
[esi+80h] eax,"rgb(53, 172, 37)"
ptr [eax+240h],"rgb(53, 171, 38)"
esi [ebx+28h],"rgb(53, 170, 39)"
eax [ebx+64h],"rgb(53, 169, 40)"
[ebx+18h] esi,"rgb(53, 168, 41)"
ptr [eax+2E0h],"rgb(53, 167, 42)"
edi 11h,"rgb(53, 166, 43)"
eax [edx-34h],"rgb(53, 165, 44)"
ebx [edi+24h],"rgb(53, 164, 45)"
edi [ebx+24h],"rgb(53, 163, 46)"
add [ebp+var_54],"rgb(53, 162, 47)"
dw 1,"rgb(53, 161, 48)"
[eax] 18h,"rgb(53, 160, 49)"
ecx 37h,"rgb(52, 199, 11)"
eax [ecx+64h],"rgb(52, 198, 12)"
[ebp+var_18] 8,"rgb(52, 197, 13)"
call sub_401300,"rgb(52, 196, 14)"
call sub_4015E0,"rgb(52, 195, 15)"
eax 0E2h,"rgb(52, 194, 16)"
esi 0CAh,"rgb(52, 193, 17)"
push 0FFFFFFF3h,"rgb(52, 192, 18)"
[ebp+var_14] 0FFFFFFFFh,"rgb(52, 191, 19)"
call sub_401966,"rgb(52, 190, 20)"
[edi+14h] ecx,"rgb(52, 189, 21)"
ebx [eax+3Ch],"rgb(52, 188, 22)"
[esi+8] esi,"rgb(52, 187, 23)"
ebx 41h,"rgb(52, 186, 24)"
[ebp+var_54] edi,"rgb(52, 185, 25)"
edi [esi-5Ch],"rgb(52, 184, 26)"
edx [esi+78h],"rgb(52, 183, 27)"
edx [ecx+68h],"rgb(52, 182, 28)"
ebx [esi-0Ch],"rgb(52, 181, 29)"
eax [esi+0DCh],"rgb(52, 180, 30)"
edx 15h,"rgb(52, 179, 31)"
call sub_4016ED,"rgb(52, 178, 32)"
[ebp+var_5C] edx,"rgb(52, 177, 33)"
[edi+10h] ecx,"rgb(52, 176, 34)"
cl 2Ch,"rgb(52, 175, 35)"
[ebx+10h] esi,"rgb(52, 174, 36)"
eax 0CCh,"rgb(52, 173, 37)"
edi [ebp-24h],"rgb(52, 172, 38)"
edx [edi+3Ch],"rgb(52, 171, 39)"
esi [eax+98h],"rgb(52, 170, 40)"
edx [ebx+6Ch],"rgb(52, 169, 41)"
eax [esi+118h],"rgb(52, 168, 42)"
ecx [esi+0D0h],"rgb(52, 167, 43)"
ptr [ecx+29Ch],"rgb(52, 166, 44)"
edx [esi+60h],"rgb(52, 165, 45)"
eax [esi+114h],"rgb(52, 164, 46)"
dw 1EEh,"rgb(52, 163, 47)"
edx [esi+4Ch],"rgb(52, 162, 48)"
dw 1DEh,"rgb(52, 161, 49)"
edi 64h,"rgb(51, 199, 12)"
edi [esi+98h],"rgb(51, 198, 13)"
add [ebp+var_5C],"rgb(51, 197, 14)"
esi [edi+34h],"rgb(51, 196, 15)"
eax [ecx+54h],"rgb(51, 195, 16)"
esi 78h,"rgb(51, 194, 17)"
