Term,RGB
call sub_403220,"rgb(75, 40, 201)"
short loc_407B58,"rgb(75, 39, 202)"
short loc_40542E,"rgb(75, 38, 203)"
call sub_4031F1,"rgb(75, 37, 204)"
short loc_40641B,"rgb(75, 36, 205)"
call sub_4071CB,"rgb(75, 35, 206)"
edi [edi+80h],"rgb(75, 34, 207)"
[ebp+var_4] 80000000h,"rgb(75, 33, 208)"
short loc_402752,"rgb(75, 32, 209)"
short loc_403B44,"rgb(75, 31, 210)"
[esp+30h+lpProcName] offset,"rgb(75, 30, 211)"
short loc_403239,"rgb(75, 29, 212)"
call sub_402381,"rgb(75, 28, 213)"
short loc_40115E,"rgb(75, 27, 214)"
short loc_402493,"rgb(75, 26, 215)"
short loc_403E40,"rgb(75, 25, 216)"
short loc_40A138,"rgb(75, 24, 217)"
esi [ebp+lpMultiByteStr],"rgb(75, 23, 218)"
short loc_402407,"rgb(75, 22, 219)"
short loc_402A91,"rgb(75, 21, 220)"
ecx [eax+34h],"rgb(75, 20, 221)"
[ebp+var_2C4] eax,"rgb(75, 19, 222)"
short loc_401E2F,"rgb(75, 18, 223)"
short loc_404BEE,"rgb(75, 17, 224)"
short loc_40177B,"rgb(75, 16, 225)"
short loc_405BF7,"rgb(75, 15, 226)"
call sub_4080FB,"rgb(75, 14, 227)"
short loc_4092CF,"rgb(75, 13, 228)"
mov [esp+30h+arg_0],"rgb(75, 12, 229)"
short loc_401885,"rgb(75, 11, 230)"
short loc_4026B4,"rgb(74, 40, 202)"
short loc_401943,"rgb(74, 39, 203)"
short loc_40223B,"rgb(74, 38, 204)"
[esp+38h+var_28] edi,"rgb(74, 37, 205)"
short loc_401F41,"rgb(74, 36, 206)"
short loc_40747C,"rgb(74, 35, 207)"
short loc_4036D1,"rgb(74, 34, 208)"
[ebx+14h] edi,"rgb(74, 33, 209)"
mov [esp+34h],"rgb(74, 32, 210)"
mov [ebp-75h],"rgb(74, 31, 211)"
call sub_402C97,"rgb(74, 30, 212)"
short loc_4051EC,"rgb(74, 29, 213)"
call sub_40397A,"rgb(74, 28, 214)"
short loc_4027B9,"rgb(74, 27, 215)"
[ebp+var_4] 7Ah,"rgb(74, 26, 216)"
call sub_4025DF,"rgb(74, 25, 217)"
jmp ds:FindClosePrinterChangeNotification,"rgb(74, 24, 218)"
short loc_40714F,"rgb(74, 23, 219)"
short loc_403B39,"rgb(74, 22, 220)"
short loc_4065BC,"rgb(74, 21, 221)"
call sub_401149,"rgb(74, 20, 222)"
call sub_408580,"rgb(74, 19, 223)"
call sub_40DE40,"rgb(74, 18, 224)"
[ebp+var_C] 18h,"rgb(74, 17, 225)"
short loc_401F8E,"rgb(74, 16, 226)"
short loc_4039B0,"rgb(74, 15, 227)"
short loc_403C78,"rgb(74, 14, 228)"
short loc_4048E1,"rgb(74, 13, 229)"
short loc_4034B9,"rgb(74, 12, 230)"
[ebp-27Ch] eax,"rgb(73, 40, 203)"
call sub_402BA4,"rgb(73, 39, 204)"
short loc_4087B7,"rgb(73, 38, 205)"
ecx [esp+28h+arg_8],"rgb(73, 37, 206)"
short loc_401AAA,"rgb(73, 36, 207)"
short loc_4013E3,"rgb(73, 35, 208)"
short loc_40267E,"rgb(73, 34, 209)"
[esp+4Ch+var_10] eax,"rgb(73, 33, 210)"
short loc_40F113,"rgb(73, 32, 211)"
short loc_403FC3,"rgb(73, 31, 212)"
[ebp+0] 0,"rgb(73, 30, 213)"
ecx [eax-10h],"rgb(73, 29, 214)"
call sub_404D40,"rgb(73, 28, 215)"
ecx [eax+48h],"rgb(73, 27, 216)"
short loc_402473,"rgb(73, 26, 217)"
short loc_4049E4,"rgb(73, 25, 218)"
short loc_408809,"rgb(73, 24, 219)"
short loc_40288E,"rgb(73, 23, 220)"
short loc_403074,"rgb(73, 22, 221)"
short loc_405639,"rgb(73, 21, 222)"
short loc_40278A,"rgb(73, 20, 223)"
short loc_4068EF,"rgb(73, 19, 224)"
call ds:SelectPalette,"rgb(73, 18, 225)"
short loc_4021CC,"rgb(73, 17, 226)"
[ebp+arg_4] 3,"rgb(73, 16, 227)"
[ebp+var_40] esi,"rgb(73, 15, 228)"
[ecx+10h] 0,"rgb(73, 14, 229)"
short loc_40477D,"rgb(73, 13, 230)"
[ecx] 3,"rgb(72, 40, 204)"
short loc_40358D,"rgb(72, 39, 205)"
call sub_40A3A0,"rgb(72, 38, 206)"
short loc_4025DC,"rgb(72, 37, 207)"
call sub_409030,"rgb(72, 36, 208)"
short loc_401BA1,"rgb(72, 35, 209)"
edi [eax+18h],"rgb(72, 34, 210)"
[ebp+var_31C] eax,"rgb(72, 33, 211)"
call sub_40C050,"rgb(72, 32, 212)"
short loc_4042E4,"rgb(72, 31, 213)"
short loc_401BEF,"rgb(72, 30, 214)"
ebx [ebp+var_4C],"rgb(72, 29, 215)"
short loc_40289B,"rgb(72, 28, 216)"
short loc_411D7E,"rgb(72, 27, 217)"
edx [ebp-14Ch],"rgb(72, 26, 218)"
ecx [edi-1],"rgb(72, 25, 219)"
[eax+0Ch] esi,"rgb(72, 24, 220)"
short loc_401C8F,"rgb(72, 23, 221)"
ebx lpMem,"rgb(72, 22, 222)"
short loc_402EAE,"rgb(72, 21, 223)"
[ebp-154h] eax,"rgb(72, 20, 224)"
short loc_402276,"rgb(72, 19, 225)"
short loc_403E15,"rgb(72, 18, 226)"
[ebp-154h] edx,"rgb(72, 17, 227)"
short loc_4053A4,"rgb(72, 16, 228)"
and [ebp-8],"rgb(72, 15, 229)"
bl 75h,"rgb(72, 14, 230)"
short loc_40483F,"rgb(71, 40, 205)"
short loc_403BBB,"rgb(71, 39, 206)"
call sub_4046FD,"rgb(71, 38, 207)"
esi 0FFFFFFD0h,"rgb(71, 37, 208)"
short loc_403FD5,"rgb(71, 36, 209)"
call sub_408890,"rgb(71, 35, 210)"
short loc_401478,"rgb(71, 34, 211)"
short loc_401451,"rgb(71, 33, 212)"
short loc_40711C,"rgb(71, 32, 213)"
short loc_4018A2,"rgb(71, 31, 214)"
[ebp+var_15] cl,"rgb(71, 30, 215)"
short loc_4025D1,"rgb(71, 29, 216)"
sbb [ebp+var_98],"rgb(71, 28, 217)"
short loc_401521,"rgb(71, 27, 218)"
short loc_401D2A,"rgb(71, 26, 219)"
short loc_402F81,"rgb(71, 25, 220)"
short loc_405996,"rgb(71, 24, 221)"
[ebp-214h] eax,"rgb(71, 23, 222)"
short loc_403AFF,"rgb(71, 22, 223)"
short loc_40215B,"rgb(71, 21, 224)"
short loc_404E84,"rgb(71, 20, 225)"
short loc_40156C,"rgb(71, 19, 226)"
short loc_403D03,"rgb(71, 18, 227)"
short loc_40206F,"rgb(71, 17, 228)"
short loc_408880,"rgb(71, 16, 229)"
[ebp-2Ch] edi,"rgb(71, 15, 230)"
offset aB,"rgb(70, 40, 206)"
mov byte_43B1A1,"rgb(70, 39, 207)"
short loc_402153,"rgb(70, 38, 208)"
short loc_406E95,"rgb(70, 37, 209)"
short loc_40743D,"rgb(70, 36, 210)"
short loc_411370,"rgb(70, 35, 211)"
[esp+10h+arg_0] ecx,"rgb(70, 34, 212)"
4 0,"rgb(70, 33, 213)"
call sub_4227F0,"rgb(70, 32, 214)"
short loc_403954,"rgb(70, 31, 215)"
short loc_404C2B,"rgb(70, 30, 216)"
edi [esi+edi],"rgb(70, 29, 217)"
short loc_403BFC,"rgb(70, 28, 218)"
short loc_407319,"rgb(70, 27, 219)"
short loc_404FF1,"rgb(70, 26, 220)"
eax [ebp-180h],"rgb(70, 25, 221)"
short loc_401C1E,"rgb(70, 24, 222)"
short loc_403B8D,"rgb(70, 23, 223)"
short loc_402664,"rgb(70, 22, 224)"
call sub_404029,"rgb(70, 21, 225)"
push 180h,"rgb(70, 20, 226)"
bl 69h,"rgb(70, 19, 227)"
short loc_404C27,"rgb(70, 18, 228)"
short loc_405E0B,"rgb(70, 17, 229)"
edx [ebp+var_35C],"rgb(70, 16, 230)"
short loc_401D67,"rgb(93, 18, 204)"
call sub_402930,"rgb(93, 17, 205)"
short loc_407E99,"rgb(93, 16, 206)"
short loc_401606,"rgb(93, 15, 207)"
short loc_4030EB,"rgb(93, 14, 208)"
cl 49h,"rgb(93, 13, 209)"
mov [ebp+var_1A8],"rgb(93, 12, 210)"
short loc_40D0DF,"rgb(93, 11, 211)"
short loc_411923,"rgb(93, 10, 212)"
short loc_4014EA,"rgb(93, 9, 213)"
short loc_401417,"rgb(93, 8, 214)"
short loc_401ACD,"rgb(93, 7, 215)"
short loc_403833,"rgb(93, 6, 216)"
short loc_403925,"rgb(93, 5, 217)"
short loc_402039,"rgb(93, 4, 218)"
ptr [esp+28h+arg_0],"rgb(93, 3, 219)"
short loc_4020C0,"rgb(93, 2, 220)"
jmp ds:CoTaskMemFree,"rgb(93, 1, 221)"
call sub_4055EA,"rgb(93, 0, 222)"
edx [esi+edx],"rgb(92, 40, 183)"
short loc_4066B9,"rgb(92, 39, 184)"
short loc_40246F,"rgb(92, 38, 185)"
eax [ebp-418h],"rgb(92, 37, 186)"
add [ebp+var_20C],"rgb(92, 36, 187)"
push [ebp+var_248],"rgb(92, 35, 188)"
short loc_40BA18,"rgb(92, 34, 189)"
short loc_40B620,"rgb(92, 33, 190)"
call sub_406520,"rgb(92, 32, 191)"
short loc_40727B,"rgb(92, 31, 192)"
edi [ebp+34h],"rgb(92, 30, 193)"
short loc_4044BF,"rgb(92, 29, 194)"
short loc_40E6EA,"rgb(92, 28, 195)"
short loc_40F2BC,"rgb(92, 27, 196)"
[ebp-51Ch] eax,"rgb(92, 26, 197)"
short loc_408CBD,"rgb(92, 25, 198)"
esi [eax+0Fh],"rgb(92, 24, 199)"
short loc_402701,"rgb(92, 23, 200)"
short loc_4027AB,"rgb(92, 22, 201)"
mov [ebp+var_9A],"rgb(92, 21, 202)"
short loc_4023AE,"rgb(92, 20, 203)"
ebx [esp+14h+arg_C],"rgb(92, 19, 204)"
or [ebp+var_B4],"rgb(92, 18, 205)"
call sub_40424B,"rgb(92, 17, 206)"
mov [ebp+var_1B0],"rgb(92, 16, 207)"
call sub_4013A7,"rgb(92, 15, 208)"
and [ebp+var_19C],"rgb(92, 14, 209)"
xor [ebp+var_208],"rgb(92, 13, 210)"
short loc_403884,"rgb(92, 12, 211)"
[ebp+var_1] bl,"rgb(92, 11, 212)"
short loc_4017F6,"rgb(92, 10, 213)"
short loc_402F1F,"rgb(92, 9, 214)"
call sub_401A04,"rgb(92, 8, 215)"
short loc_407892,"rgb(92, 7, 216)"
short loc_406C04,"rgb(92, 6, 217)"
call sub_401600,"rgb(92, 5, 218)"
and [ebp-0A0h],"rgb(92, 4, 219)"
[ebp-4] 9,"rgb(92, 3, 220)"
short loc_404CA1,"rgb(92, 2, 221)"
short loc_401086,"rgb(92, 1, 222)"
short loc_4032AB,"rgb(92, 0, 223)"
short loc_4020C8,"rgb(91, 40, 184)"
mm6 qword,"rgb(91, 39, 185)"
short loc_40316E,"rgb(91, 38, 186)"
ecx [ebp-13Ch],"rgb(91, 37, 187)"
short loc_408FCE,"rgb(91, 36, 188)"
short loc_40EF6F,"rgb(91, 35, 189)"
[ebp-170h] edx,"rgb(91, 34, 190)"
edx [ebp-128h],"rgb(91, 33, 191)"
short loc_403695,"rgb(91, 32, 192)"
short loc_402E5F,"rgb(91, 31, 193)"
short loc_402B5E,"rgb(91, 30, 194)"
short loc_404DFD,"rgb(91, 29, 195)"
short loc_405C16,"rgb(91, 28, 196)"
short loc_40282B,"rgb(91, 27, 197)"
short loc_401A93,"rgb(91, 26, 198)"
offset riid,"rgb(91, 25, 199)"
ebx [esp+24h+arg_4],"rgb(91, 24, 200)"
short loc_4012CD,"rgb(91, 23, 201)"
[ebp+var_8] 9,"rgb(91, 22, 202)"
short loc_401238,"rgb(91, 21, 203)"
short loc_4066B8,"rgb(91, 20, 204)"
short loc_4019EF,"rgb(91, 19, 205)"
short loc_402D18,"rgb(91, 18, 206)"
short loc_402744,"rgb(91, 17, 207)"
short loc_402AAD,"rgb(91, 16, 208)"
[ebp+hWnd] eax,"rgb(91, 15, 209)"
[ebp+var_8] 3Eh,"rgb(91, 14, 210)"
short loc_407ADC,"rgb(91, 13, 211)"
call ds:GetStockObject,"rgb(91, 12, 212)"
[ebp+var_A4] esi,"rgb(91, 11, 213)"
short loc_404D77,"rgb(91, 10, 214)"
short loc_407763,"rgb(91, 9, 215)"
short loc_405600,"rgb(91, 8, 216)"
short loc_403FB9,"rgb(91, 7, 217)"
short loc_403129,"rgb(91, 6, 218)"
mov [esp+114h+var_110],"rgb(91, 5, 219)"
ebx 0FFFFFF80h,"rgb(91, 4, 220)"
short loc_4048B2,"rgb(91, 3, 221)"
short loc_402610,"rgb(91, 2, 222)"
short loc_401B2C,"rgb(91, 1, 223)"
call sub_402A00,"rgb(91, 0, 224)"
short loc_4032A6,"rgb(90, 40, 185)"
[ecx+4] offset,"rgb(90, 39, 186)"
short loc_401A03,"rgb(90, 38, 187)"
short loc_404B58,"rgb(90, 37, 188)"
eax [ebp-1A4h],"rgb(90, 36, 189)"
short loc_404DB4,"rgb(90, 35, 190)"
short loc_404BC7,"rgb(90, 34, 191)"
short loc_402C5B,"rgb(90, 33, 192)"
short loc_4017A0,"rgb(90, 32, 193)"
ecx [ebp+var_408],"rgb(90, 31, 194)"
short loc_4017B1,"rgb(90, 30, 195)"
short loc_405C71,"rgb(90, 29, 196)"
short loc_4019E3,"rgb(90, 28, 197)"
short loc_4065C4,"rgb(90, 27, 198)"
short loc_406413,"rgb(90, 26, 199)"
short loc_403351,"rgb(90, 25, 200)"
call sub_40E320,"rgb(90, 24, 201)"
short loc_402B25,"rgb(90, 23, 202)"
short loc_4017B4,"rgb(90, 22, 203)"
short loc_4020D8,"rgb(90, 21, 204)"
call sub_4012D6,"rgb(90, 20, 205)"
short loc_4027CC,"rgb(90, 19, 206)"
call sub_401194,"rgb(90, 18, 207)"
short loc_406BB0,"rgb(90, 17, 208)"
short loc_406C68,"rgb(90, 16, 209)"
short loc_404143,"rgb(90, 15, 210)"
call sub_40E9B0,"rgb(90, 14, 211)"
short loc_4070E8,"rgb(90, 13, 212)"
short loc_4039FF,"rgb(90, 12, 213)"
short loc_401B93,"rgb(90, 11, 214)"
short loc_4017EA,"rgb(90, 10, 215)"
short loc_405FDF,"rgb(90, 9, 216)"
sbb [ebp+var_2C],"rgb(90, 8, 217)"
eax 0FFFFFFE4h,"rgb(90, 7, 218)"
[ebx+esi*4+4] 0,"rgb(90, 6, 219)"
call sub_401B56,"rgb(90, 5, 220)"
short loc_402109,"rgb(90, 4, 221)"
[ebp-25Ch] eax,"rgb(90, 3, 222)"
[ebp+0] eax,"rgb(90, 2, 223)"
short loc_40C180,"rgb(90, 1, 224)"
eax dword_411098,"rgb(90, 0, 225)"
call sub_4022C0,"rgb(89, 40, 186)"
short loc_40E526,"rgb(89, 39, 187)"
short loc_401D0D,"rgb(89, 38, 188)"
short loc_401D2B,"rgb(89, 37, 189)"
cmp [esp+28h+var_18],"rgb(89, 36, 190)"
[ebp+var_24] 40h,"rgb(89, 35, 191)"
short loc_4016F9,"rgb(89, 34, 192)"
short loc_404A6C,"rgb(89, 33, 193)"
short loc_4017E5,"rgb(89, 32, 194)"
short loc_406489,"rgb(89, 31, 195)"
call sub_402711,"rgb(89, 30, 196)"
short loc_403A0A,"rgb(89, 29, 197)"
short loc_404D22,"rgb(89, 28, 198)"
short loc_405D9F,"rgb(89, 27, 199)"
short loc_40C216,"rgb(89, 26, 200)"
short loc_4026D0,"rgb(89, 25, 201)"
short loc_4028B5,"rgb(89, 24, 202)"
[ebp+var_16] ax,"rgb(89, 23, 203)"
short loc_402FD0,"rgb(89, 22, 204)"
dw 4,"rgb(89, 21, 205)"
call sub_40D070,"rgb(89, 20, 206)"
short loc_402DD7,"rgb(89, 19, 207)"
[ebp+var_10] 1Eh,"rgb(89, 18, 208)"
short loc_40A4A8,"rgb(89, 17, 209)"
mov [esp+104h+var_100],"rgb(89, 16, 210)"
short loc_404367,"rgb(89, 15, 211)"
short loc_401CEB,"rgb(89, 14, 212)"
eax [ebp+var_430],"rgb(89, 13, 213)"
short loc_4059DD,"rgb(89, 12, 214)"
ptr [ebx+esi*4+4],"rgb(89, 11, 215)"
short loc_4052C4,"rgb(89, 10, 216)"
short loc_4040D8,"rgb(89, 9, 217)"
short loc_40797A,"rgb(89, 8, 218)"
short loc_404E44,"rgb(89, 7, 219)"
short loc_403C7B,"rgb(89, 6, 220)"
short loc_403A5F,"rgb(89, 5, 221)"
short loc_4024DA,"rgb(89, 4, 222)"
short loc_4024DC,"rgb(89, 3, 223)"
short loc_4028F8,"rgb(89, 2, 224)"
dword_4162D4 eax,"rgb(89, 1, 225)"
al [ebp+var_5],"rgb(89, 0, 226)"
short loc_4049EE,"rgb(88, 40, 187)"
short loc_40599F,"rgb(88, 39, 188)"
short loc_40237B,"rgb(88, 38, 189)"
short loc_402519,"rgb(88, 37, 190)"
short loc_402333,"rgb(88, 36, 191)"
ebx 0FFFFFFF9h,"rgb(88, 35, 192)"
ecx 483h,"rgb(88, 34, 193)"
eax ds:SetForegroundWindow,"rgb(88, 33, 194)"
eax ds:RegCloseKey,"rgb(88, 32, 195)"
call sub_4027B4,"rgb(88, 31, 196)"
short loc_4043C4,"rgb(88, 30, 197)"
short loc_407214,"rgb(88, 29, 198)"
short loc_406596,"rgb(88, 28, 199)"
short loc_403804,"rgb(88, 27, 200)"
short loc_404750,"rgb(88, 26, 201)"
[esi+14h] 1,"rgb(88, 25, 202)"
push 105h,"rgb(88, 24, 203)"
short loc_404B8F,"rgb(88, 23, 204)"
eax [ebp+4Ch],"rgb(88, 22, 205)"
short loc_406AAF,"rgb(88, 21, 206)"
short loc_402912,"rgb(88, 20, 207)"
cmp dword_439274,"rgb(88, 19, 208)"
short loc_4045C9,"rgb(88, 18, 209)"
jz loc_40BA5E,"rgb(88, 17, 210)"
call sub_40E040,"rgb(88, 16, 211)"
ecx [ebp+var_340],"rgb(88, 15, 212)"
eax ds:CreateWindowExA,"rgb(88, 14, 213)"
call sub_40D990,"rgb(88, 13, 214)"
short loc_40E707,"rgb(88, 12, 215)"
short loc_40BBDC,"rgb(88, 11, 216)"
short loc_4048A8,"rgb(88, 10, 217)"
short loc_4023FA,"rgb(88, 9, 218)"
short loc_4010F0,"rgb(88, 8, 219)"
edx [esp+8+arg_8],"rgb(88, 7, 220)"
short loc_4053A1,"rgb(88, 6, 221)"
short loc_40723E,"rgb(88, 5, 222)"
short loc_408A42,"rgb(88, 4, 223)"
db 8Fh,"rgb(88, 3, 224)"
short loc_407343,"rgb(88, 2, 225)"
ebp 0B1h,"rgb(88, 1, 226)"
short loc_401B53,"rgb(88, 0, 227)"
ptr [ebp-338h],"rgb(87, 40, 188)"
short loc_401BED,"rgb(87, 39, 189)"
short loc_401EE5,"rgb(87, 38, 190)"
or [ebp-7Ch],"rgb(87, 37, 191)"
short loc_4050FB,"rgb(87, 36, 192)"
call sub_4052E9,"rgb(87, 35, 193)"
edi [eax+30h],"rgb(87, 34, 194)"
ecx [esp+44h+var_28],"rgb(87, 33, 195)"
short loc_407DD3,"rgb(87, 32, 196)"
short loc_407D91,"rgb(87, 31, 197)"
[ebp+1Ch] ecx,"rgb(87, 30, 198)"
ebx [ebp-44h],"rgb(87, 29, 199)"
short loc_407BEF,"rgb(87, 28, 200)"
short loc_40491F,"rgb(87, 27, 201)"
short loc_40149D,"rgb(87, 26, 202)"
call ds:IsValidCodePage,"rgb(87, 25, 203)"
[eax+4] ebp,"rgb(87, 24, 204)"
short loc_403409,"rgb(87, 23, 205)"
short loc_402FD1,"rgb(87, 22, 206)"
ecx 35FAh,"rgb(87, 21, 207)"
jmp ds:GetOverlappedResult,"rgb(87, 20, 208)"
short loc_40791E,"rgb(87, 19, 209)"
short loc_40F567,"rgb(87, 18, 210)"
short loc_4036A8,"rgb(87, 17, 211)"
short loc_402E8F,"rgb(87, 16, 212)"
ecx [ebp+var_35C],"rgb(87, 15, 213)"
short loc_4013A4,"rgb(87, 14, 214)"
short loc_4019F3,"rgb(87, 13, 215)"
short loc_401411,"rgb(87, 12, 216)"
short loc_401224,"rgb(87, 11, 217)"
short loc_403F26,"rgb(87, 10, 218)"
call sub_403161,"rgb(87, 9, 219)"
ecx [esi+5Ch],"rgb(87, 8, 220)"
ebx [ebp-0A0h],"rgb(87, 7, 221)"
short loc_4052B1,"rgb(87, 6, 222)"
[ebp+var_8] 15h,"rgb(87, 5, 223)"
short loc_404329,"rgb(87, 4, 224)"
short loc_4055C3,"rgb(87, 3, 225)"
[ebp-1C4h] eax,"rgb(87, 2, 226)"
[ebp+var_310] eax,"rgb(87, 1, 227)"
short loc_4048DE,"rgb(87, 0, 228)"
short loc_405C8D,"rgb(86, 40, 189)"
ptr [ebx+eax*4],"rgb(86, 39, 190)"
ptr [edx+28h],"rgb(86, 38, 191)"
call sub_403374,"rgb(86, 37, 192)"
fcomi st,"rgb(86, 36, 193)"
short loc_405444,"rgb(86, 35, 194)"
short loc_402206,"rgb(86, 34, 195)"
call sub_403791,"rgb(86, 33, 196)"
call sub_407766,"rgb(86, 32, 197)"
edx [ebp-178h],"rgb(86, 31, 198)"
short loc_40399E,"rgb(86, 30, 199)"
push 1003h,"rgb(86, 29, 200)"
eax [eax+esi*8],"rgb(86, 28, 201)"
esp 41Ch,"rgb(86, 27, 202)"
ecx [ebp-1E4h],"rgb(86, 26, 203)"
short loc_4024E2,"rgb(86, 25, 204)"
esi [esp+38h+var_1C],"rgb(86, 24, 205)"
short loc_4024D9,"rgb(86, 23, 206)"
jmp ds:ForceUnloadDriver,"rgb(86, 22, 207)"
edi [edi+ecx*4],"rgb(86, 21, 208)"
short loc_40FB33,"rgb(86, 20, 209)"
short loc_405994,"rgb(86, 19, 210)"
eax [edi+3Ch],"rgb(86, 18, 211)"
short loc_402D6E,"rgb(86, 17, 212)"
call sub_404DE4,"rgb(86, 16, 213)"
short loc_401C61,"rgb(86, 15, 214)"
short loc_4030E2,"rgb(86, 14, 215)"
short loc_403272,"rgb(86, 13, 216)"
short loc_40189E,"rgb(86, 12, 217)"
ecx [edx+78h],"rgb(86, 11, 218)"
short loc_409B46,"rgb(86, 10, 219)"
ptr [ebx+24h],"rgb(86, 9, 220)"
short loc_403B96,"rgb(86, 8, 221)"
short loc_401B52,"rgb(86, 7, 222)"
short loc_402A8F,"rgb(86, 6, 223)"
ptr [eax+4Ch],"rgb(86, 5, 224)"
and [ebp-0A8h],"rgb(86, 4, 225)"
short loc_401FF8,"rgb(86, 3, 226)"
short loc_401693,"rgb(86, 2, 227)"
short loc_405430,"rgb(86, 1, 228)"
short loc_4028B0,"rgb(86, 0, 229)"
short loc_403A4A,"rgb(85, 40, 190)"
call sub_403C75,"rgb(85, 39, 191)"
edi [ebp+lpBuffer],"rgb(85, 38, 192)"
short loc_402A8D,"rgb(85, 37, 193)"
short loc_403BE7,"rgb(85, 36, 194)"
short loc_4018D8,"rgb(85, 35, 195)"
short loc_402EC2,"rgb(85, 34, 196)"
call sub_4034C2,"rgb(85, 33, 197)"
short loc_403417,"rgb(85, 32, 198)"
short loc_40668E,"rgb(85, 31, 199)"
cmp [ebp+var_314],"rgb(85, 30, 200)"
and [ebp-80h],"rgb(85, 29, 201)"
short loc_4025F4,"rgb(85, 28, 202)"
short loc_403A9F,"rgb(85, 27, 203)"
[ebp-120h] ecx,"rgb(85, 26, 204)"
short loc_40450C,"rgb(85, 25, 205)"
eax [esp+arg_14],"rgb(85, 24, 206)"
short loc_4027EE,"rgb(85, 23, 207)"
jmp ds:OleInitialize,"rgb(85, 22, 208)"
short loc_4047BF,"rgb(85, 21, 209)"
eax [ebp-15h],"rgb(85, 20, 210)"
short loc_4017BD,"rgb(85, 19, 211)"
mov [esp+0B4h+var_B4],"rgb(85, 18, 212)"
short loc_404929,"rgb(85, 17, 213)"
short loc_4036F4,"rgb(85, 16, 214)"
short loc_402F76,"rgb(85, 15, 215)"
short loc_40239A,"rgb(85, 14, 216)"
short loc_40165F,"rgb(85, 13, 217)"
short loc_4071EE,"rgb(85, 12, 218)"
short loc_404EF4,"rgb(85, 11, 219)"
short loc_401CA5,"rgb(85, 10, 220)"
mov [ebp+Point.x],"rgb(85, 9, 221)"
short loc_401C7A,"rgb(85, 8, 222)"
short loc_402B9F,"rgb(85, 7, 223)"
short loc_407515,"rgb(85, 6, 224)"
short loc_405C22,"rgb(85, 5, 225)"
offset aProgramNameUnk,"rgb(85, 4, 226)"
[ebp-1B4h] ecx,"rgb(85, 3, 227)"
short loc_4077F5,"rgb(85, 2, 228)"
short loc_402B0E,"rgb(85, 1, 229)"
eax [esi+0A4h],"rgb(85, 0, 230)"
short loc_4043B3,"rgb(84, 40, 191)"
short loc_401EB6,"rgb(84, 39, 192)"
short loc_403773,"rgb(84, 38, 193)"
short loc_402224,"rgb(84, 37, 194)"
call sub_4038A2,"rgb(84, 36, 195)"
short loc_4023D7,"rgb(84, 35, 196)"
ptr [edi-8],"rgb(84, 34, 197)"
ptr [esi+0A4h],"rgb(84, 33, 198)"
ecx 600h,"rgb(84, 32, 199)"
ptr [ebp-29Ch],"rgb(84, 31, 200)"
eax 780h,"rgb(84, 30, 201)"
short loc_404809,"rgb(84, 29, 202)"
call sub_4052DB,"rgb(84, 28, 203)"
short loc_401315,"rgb(84, 27, 204)"
sub [ebp+arg_4],"rgb(84, 26, 205)"
and [ebp+var_2E4],"rgb(84, 25, 206)"
short loc_401DE5,"rgb(84, 24, 207)"
short loc_406F9A,"rgb(84, 23, 208)"
short loc_4070BE,"rgb(84, 22, 209)"
short loc_401356,"rgb(84, 21, 210)"
short loc_402113,"rgb(84, 20, 211)"
short loc_407A43,"rgb(84, 19, 212)"
short loc_40213D,"rgb(84, 18, 213)"
short loc_404B20,"rgb(84, 17, 214)"
short loc_4058A3,"rgb(84, 16, 215)"
offset aDecodepointer,"rgb(84, 15, 216)"
short loc_403A1C,"rgb(84, 14, 217)"
short loc_407A53,"rgb(84, 13, 218)"
[esp+2Ch+var_4] bl,"rgb(84, 12, 219)"
short loc_405AD8,"rgb(84, 11, 220)"
mov dword_4162F8,"rgb(84, 10, 221)"
esi [ecx+esi],"rgb(84, 9, 222)"
call sub_408C20,"rgb(84, 8, 223)"
short loc_401691,"rgb(84, 7, 224)"
short loc_404930,"rgb(84, 6, 225)"
short loc_4039F0,"rgb(84, 5, 226)"
ecx 4C8h,"rgb(84, 4, 227)"
short loc_403D66,"rgb(84, 3, 228)"
edx ds:0[ebx*8],"rgb(84, 2, 229)"
short loc_4036E6,"rgb(84, 1, 230)"
short loc_40267C,"rgb(83, 40, 192)"
mov [ebp-51Ch],"rgb(83, 39, 193)"
[esp+50h+var_34] eax,"rgb(83, 38, 194)"
short loc_40175B,"rgb(83, 37, 195)"
short loc_403DE9,"rgb(83, 36, 196)"
call sub_40BB00,"rgb(83, 35, 197)"
short loc_40B35A,"rgb(83, 34, 198)"
esi [esi+eax*8],"rgb(83, 33, 199)"
short loc_40459F,"rgb(83, 32, 200)"
short loc_40C1B3,"rgb(83, 31, 201)"
call sub_405506,"rgb(83, 30, 202)"
short loc_4035D2,"rgb(83, 29, 203)"
short loc_403568,"rgb(83, 28, 204)"
short loc_407A6C,"rgb(83, 27, 205)"
short loc_40275A,"rgb(83, 26, 206)"
short loc_404A72,"rgb(83, 25, 207)"
short loc_40163B,"rgb(83, 24, 208)"
short loc_4044AE,"rgb(83, 23, 209)"
short loc_40486F,"rgb(83, 22, 210)"
short loc_40489B,"rgb(83, 21, 211)"
short loc_4037D2,"rgb(83, 20, 212)"
short loc_40588C,"rgb(83, 19, 213)"
short loc_408037,"rgb(83, 18, 214)"
short loc_40E039,"rgb(83, 17, 215)"
