Term,RGB
[ebp+var_2DC] eax,"rgb(146, 33, 146)"
call sub_410A70,"rgb(146, 32, 147)"
eax [ebp+var_320],"rgb(146, 31, 148)"
short loc_4025E7,"rgb(146, 30, 149)"
eax [esp+24h+var_20],"rgb(146, 29, 150)"
[ebp-0ECh] ecx,"rgb(146, 28, 151)"
call sub_4088B0,"rgb(146, 27, 152)"
ptr [eax+49h],"rgb(146, 26, 153)"
mov [edx+40h],"rgb(146, 25, 154)"
eax [esi+eax*2],"rgb(146, 24, 155)"
short loc_4081EA,"rgb(146, 23, 156)"
eax [edi+28h],"rgb(146, 22, 157)"
short loc_40178B,"rgb(146, 21, 158)"
short loc_401B25,"rgb(146, 20, 159)"
call sub_40A250,"rgb(145, 49, 131)"
short loc_402483,"rgb(145, 48, 132)"
short loc_404E02,"rgb(145, 47, 133)"
short loc_401B4A,"rgb(145, 46, 134)"
call sub_40DE30,"rgb(145, 45, 135)"
short loc_402473,"rgb(145, 44, 136)"
esi [ecx+88h],"rgb(145, 43, 137)"
short loc_401D30,"rgb(145, 42, 138)"
short loc_403AC3,"rgb(145, 41, 139)"
short loc_4018B7,"rgb(145, 40, 140)"
short loc_4036BA,"rgb(145, 39, 141)"
eax 0FFFFFFE9h,"rgb(145, 38, 142)"
ecx [ebp-0A0h],"rgb(145, 37, 143)"
eax [ebp-500h],"rgb(145, 36, 144)"
jmp ds:DeleteObject,"rgb(145, 35, 145)"
[ebp+var_1B4] ecx,"rgb(145, 34, 146)"
add [ebp+var_58],"rgb(145, 33, 147)"
ecx [ebx+1],"rgb(145, 32, 148)"
[ebp+var_244] ecx,"rgb(145, 31, 149)"
ebx 0E1h,"rgb(145, 30, 150)"
short loc_401262,"rgb(145, 29, 151)"
edx [ebp-80h],"rgb(145, 28, 152)"
edx [esp+3Ch+var_14],"rgb(145, 27, 153)"
short loc_4011ED,"rgb(145, 26, 154)"
call sub_4063D2,"rgb(145, 25, 155)"
short loc_4014B6,"rgb(145, 24, 156)"
ebp [eax+54h],"rgb(145, 23, 157)"
short loc_40897D,"rgb(145, 22, 158)"
ebp [ecx+20h],"rgb(145, 21, 159)"
short loc_4018B3,"rgb(144, 49, 132)"
short loc_403013,"rgb(144, 48, 133)"
[edx] ax,"rgb(144, 47, 134)"
short loc_4018D7,"rgb(144, 46, 135)"
short loc_4023CD,"rgb(144, 45, 136)"
ecx [ebp+var_30C],"rgb(144, 44, 137)"
sub ah,"rgb(144, 43, 138)"
bl [esp+14h+var_1],"rgb(144, 42, 139)"
short loc_402A26,"rgb(144, 41, 140)"
call sub_403A50,"rgb(144, 40, 141)"
call sub_405EF0,"rgb(144, 39, 142)"
ecx [esi+0ECh],"rgb(144, 38, 143)"
call sub_404E22,"rgb(144, 37, 144)"
ecx [edx+30h],"rgb(144, 36, 145)"
short loc_401E10,"rgb(144, 35, 146)"
call sub_403A00,"rgb(144, 34, 147)"
short loc_4015EB,"rgb(144, 33, 148)"
short loc_401A73,"rgb(144, 32, 149)"
esp 68h,"rgb(144, 31, 150)"
short loc_4017DD,"rgb(144, 30, 151)"
short loc_401762,"rgb(144, 29, 152)"
short loc_401F96,"rgb(144, 28, 153)"
short loc_4062EC,"rgb(144, 27, 154)"
short loc_40178E,"rgb(144, 26, 155)"
[esp+28h+var_10] edi,"rgb(144, 25, 156)"
call ds:DestroyWindow,"rgb(144, 24, 157)"
short loc_40131B,"rgb(144, 23, 158)"
short loc_401C99,"rgb(144, 22, 159)"
short loc_401ADA,"rgb(143, 49, 133)"
call sub_403164,"rgb(143, 48, 134)"
short loc_403833,"rgb(143, 47, 135)"
ptr [edi+2Ch],"rgb(143, 46, 136)"
[ebp+var_2] al,"rgb(143, 45, 137)"
short loc_409CEC,"rgb(143, 44, 138)"
short loc_401ABB,"rgb(143, 43, 139)"
jmp ds:glRasterPos4fv,"rgb(143, 42, 140)"
edi [ebp+1Ch],"rgb(143, 41, 141)"
edx ds:0[eax*4],"rgb(143, 40, 142)"
short loc_40A577,"rgb(143, 39, 143)"
short loc_4025D8,"rgb(143, 38, 144)"
short loc_404FAC,"rgb(143, 37, 145)"
short loc_40127F,"rgb(143, 36, 146)"
esi [esp+20h+arg_4],"rgb(143, 35, 147)"
short loc_40D59A,"rgb(143, 34, 148)"
short loc_403447,"rgb(143, 33, 149)"
short loc_401943,"rgb(143, 32, 150)"
ecx 11Ah,"rgb(143, 31, 151)"
cl 6Ah,"rgb(143, 30, 152)"
ecx [ebp-0D4h],"rgb(143, 29, 153)"
short loc_402CDC,"rgb(143, 28, 154)"
and [ebp+var_5C],"rgb(143, 27, 155)"
short loc_401516,"rgb(143, 26, 156)"
short loc_409F55,"rgb(143, 25, 157)"
short loc_4044C7,"rgb(143, 24, 158)"
ptr [ebp-288h],"rgb(143, 23, 159)"
short loc_409817,"rgb(142, 49, 134)"
short loc_401853,"rgb(142, 48, 135)"
short loc_404EA1,"rgb(142, 47, 136)"
call sub_404100,"rgb(142, 46, 137)"
edx [esp+30h+var_24],"rgb(142, 45, 138)"
short loc_4016CB,"rgb(142, 44, 139)"
short loc_40495F,"rgb(142, 43, 140)"
call sub_409CC0,"rgb(142, 42, 141)"
[ebp+var_198] edx,"rgb(142, 41, 142)"
cmp dword_40F114,"rgb(142, 40, 143)"
cmp [esi+4],"rgb(142, 39, 144)"
call sub_410950,"rgb(142, 38, 145)"
eax dword_410098,"rgb(142, 37, 146)"
far ptr,"rgb(142, 36, 147)"
short loc_408E51,"rgb(142, 35, 148)"
short loc_401741,"rgb(142, 34, 149)"
ecx dword_43DDF4,"rgb(142, 33, 150)"
short loc_4018F3,"rgb(142, 32, 151)"
short loc_4021F6,"rgb(142, 31, 152)"
jmp ds:WriteConsoleW,"rgb(142, 30, 153)"
short loc_402453,"rgb(142, 29, 154)"
dword_40F05C ecx,"rgb(142, 28, 155)"
esi [ebp+34h],"rgb(142, 27, 156)"
esi [eax+9Ch],"rgb(142, 26, 157)"
edx 0FFFFFF9Dh,"rgb(142, 25, 158)"
short loc_4092CF,"rgb(142, 24, 159)"
short loc_40E642,"rgb(141, 49, 135)"
[ebp+var_234] edx,"rgb(141, 48, 136)"
short loc_401C31,"rgb(141, 47, 137)"
short loc_40B566,"rgb(141, 46, 138)"
short loc_401850,"rgb(141, 45, 139)"
call sub_405C50,"rgb(141, 44, 140)"
ptr [ebp+var_334],"rgb(141, 43, 141)"
short loc_401600,"rgb(141, 42, 142)"
call sub_408590,"rgb(141, 41, 143)"
call sub_408490,"rgb(141, 40, 144)"
short loc_403CFE,"rgb(141, 39, 145)"
[ebp+var_38] ax,"rgb(141, 38, 146)"
call sub_40B8C0,"rgb(141, 37, 147)"
esi [edx+eax*4],"rgb(141, 36, 148)"
short loc_401D20,"rgb(141, 35, 149)"
call sub_408F90,"rgb(141, 34, 150)"
short loc_408551,"rgb(141, 33, 151)"
short loc_401663,"rgb(141, 32, 152)"
call sub_406570,"rgb(141, 31, 153)"
edx [ebp-0F0h],"rgb(141, 30, 154)"
[esp+2Ch+var_1C] ecx,"rgb(141, 29, 155)"
short loc_40207E,"rgb(141, 28, 156)"
short loc_401259,"rgb(141, 27, 157)"
short loc_405B1D,"rgb(141, 26, 158)"
short loc_403B2C,"rgb(141, 25, 159)"
ecx [ebp-134h],"rgb(140, 49, 136)"
ecx [ebp-11Ch],"rgb(140, 48, 137)"
ebx 0F9h,"rgb(140, 47, 138)"
short loc_40A853,"rgb(140, 46, 139)"
short loc_403EEB,"rgb(140, 45, 140)"
short loc_402488,"rgb(140, 44, 141)"
edi [eax+78h],"rgb(140, 43, 142)"
short loc_4038B4,"rgb(140, 42, 143)"
short loc_404B7C,"rgb(140, 41, 144)"
call sub_40FBB0,"rgb(140, 40, 145)"
call sub_40B0D0,"rgb(140, 39, 146)"
short loc_402D77,"rgb(140, 38, 147)"
short loc_401C73,"rgb(140, 37, 148)"
call sub_40BCB0,"rgb(140, 36, 149)"
short loc_40403A,"rgb(140, 35, 150)"
short loc_401523,"rgb(140, 34, 151)"
short loc_406732,"rgb(140, 33, 152)"
call sub_409150,"rgb(140, 32, 153)"
eax 0FFFFFFA6h,"rgb(140, 31, 154)"
short loc_40159C,"rgb(140, 30, 155)"
call sub_409940,"rgb(140, 29, 156)"
short loc_401623,"rgb(140, 28, 157)"
short loc_402CBB,"rgb(140, 27, 158)"
ebx 0E3h,"rgb(140, 26, 159)"
[ebp+var_2B8] ecx,"rgb(139, 49, 137)"
short loc_40CB8F,"rgb(139, 48, 138)"
short loc_401E77,"rgb(139, 47, 139)"
call sub_40CC10,"rgb(139, 46, 140)"
dl 9,"rgb(139, 45, 141)"
ptr [ebp-23Ch],"rgb(139, 44, 142)"
short loc_402C00,"rgb(139, 43, 143)"
ebx [esi+38h],"rgb(139, 42, 144)"
dl 0CFh,"rgb(139, 41, 145)"
dl 0E5h,"rgb(139, 40, 146)"
call sub_407F70,"rgb(139, 39, 147)"
short loc_403932,"rgb(139, 38, 148)"
short loc_4010A2,"rgb(139, 37, 149)"
short loc_4036C6,"rgb(139, 36, 150)"
short loc_40309A,"rgb(139, 35, 151)"
short loc_403605,"rgb(139, 34, 152)"
short loc_4058FC,"rgb(139, 33, 153)"
eax [ebp-110h],"rgb(139, 32, 154)"
short loc_401C66,"rgb(139, 31, 155)"
short loc_40282E,"rgb(139, 30, 156)"
short loc_404134,"rgb(139, 29, 157)"
call sub_40F0A0,"rgb(139, 28, 158)"
mov [ebx+eax],"rgb(139, 27, 159)"
short loc_40411B,"rgb(138, 49, 138)"
[esp+28h+var_14] ebx,"rgb(138, 48, 139)"
short loc_4016B1,"rgb(138, 47, 140)"
short loc_403279,"rgb(138, 46, 141)"
short loc_402C12,"rgb(138, 45, 142)"
short loc_406C63,"rgb(138, 44, 143)"
[ebp+arg_C] al,"rgb(138, 43, 144)"
short loc_403732,"rgb(138, 42, 145)"
ebx 94h,"rgb(138, 41, 146)"
edi [ebp+34h],"rgb(138, 40, 147)"
esp 3C8h,"rgb(138, 39, 148)"
call sub_40D1E0,"rgb(138, 38, 149)"
call sub_404060,"rgb(138, 37, 150)"
short loc_403F62,"rgb(138, 36, 151)"
ptr [ebp-260h],"rgb(138, 35, 152)"
call sub_409D80,"rgb(138, 34, 153)"
call sub_404C50,"rgb(138, 33, 154)"
short loc_403109,"rgb(138, 32, 155)"
esi [eax+edi],"rgb(138, 31, 156)"
short loc_405947,"rgb(138, 30, 157)"
call sub_40A5C0,"rgb(138, 29, 158)"
short loc_4013E1,"rgb(138, 28, 159)"
short loc_4015EE,"rgb(137, 49, 139)"
call sub_40B160,"rgb(137, 48, 140)"
mov [esp+5Ch+var_10],"rgb(137, 47, 141)"
and [ebp+var_54],"rgb(137, 46, 142)"
short loc_401706,"rgb(137, 45, 143)"
short loc_4016EB,"rgb(137, 44, 144)"
eax 0FFFFFFB5h,"rgb(137, 43, 145)"
call ds:CoCreateInstance,"rgb(137, 42, 146)"
short loc_4011C4,"rgb(137, 41, 147)"
[esp+10h+arg_0] esi,"rgb(137, 40, 148)"
[ebp-44h] ecx,"rgb(137, 39, 149)"
short loc_401F56,"rgb(137, 38, 150)"
short loc_401498,"rgb(137, 37, 151)"
ecx [ebp+var_294],"rgb(137, 36, 152)"
esp 3D8h,"rgb(137, 35, 153)"
ebx 0CCh,"rgb(137, 34, 154)"
short loc_4082AE,"rgb(137, 33, 155)"
short loc_4029A6,"rgb(137, 32, 156)"
short loc_401DAA,"rgb(137, 31, 157)"
call sub_40C6B0,"rgb(137, 30, 158)"
short loc_401EBC,"rgb(137, 29, 159)"
call sub_407790,"rgb(136, 49, 140)"
esp 384h,"rgb(136, 48, 141)"
call sub_406310,"rgb(136, 47, 142)"
call sub_4064C0,"rgb(136, 46, 143)"
short loc_401D56,"rgb(136, 45, 144)"
call sub_40C130,"rgb(136, 44, 145)"
eax [esp+3Ch+var_8],"rgb(136, 43, 146)"
short loc_401B72,"rgb(136, 42, 147)"
short loc_401B6D,"rgb(136, 41, 148)"
short loc_4080AC,"rgb(136, 40, 149)"
short loc_4019A2,"rgb(136, 39, 150)"
call sub_410290,"rgb(136, 38, 151)"
short loc_4016E6,"rgb(136, 37, 152)"
cl 62h,"rgb(136, 36, 153)"
short loc_402F3B,"rgb(136, 35, 154)"
short loc_409205,"rgb(136, 34, 155)"
esi [ecx+35h],"rgb(136, 33, 156)"
ebx 0E0h,"rgb(136, 32, 157)"
ebx 0B6h,"rgb(136, 31, 158)"
eax [ebp+var_2C8],"rgb(136, 30, 159)"
short loc_401856,"rgb(135, 49, 141)"
short loc_402697,"rgb(135, 48, 142)"
short loc_401AB2,"rgb(135, 47, 143)"
short loc_4021A6,"rgb(135, 46, 144)"
short loc_402146,"rgb(135, 45, 145)"
short loc_403DD1,"rgb(135, 44, 146)"
ebx [eax+60h],"rgb(135, 43, 147)"
short loc_40885D,"rgb(135, 42, 148)"
short loc_402744,"rgb(135, 41, 149)"
call sub_4034A4,"rgb(135, 40, 150)"
short loc_4052DF,"rgb(135, 39, 151)"
call sub_410760,"rgb(135, 38, 152)"
short loc_4017CB,"rgb(135, 37, 153)"
short loc_401AD9,"rgb(135, 36, 154)"
call sub_4021A7,"rgb(135, 35, 155)"
[ebp-4Ch] ecx,"rgb(135, 34, 156)"
call sub_40E370,"rgb(135, 33, 157)"
short loc_401F76,"rgb(135, 32, 158)"
eax 0FFFFFFB9h,"rgb(135, 31, 159)"
short loc_409105,"rgb(134, 49, 142)"
short loc_402808,"rgb(134, 48, 143)"
dl 37h,"rgb(134, 47, 144)"
short loc_4023F2,"rgb(134, 46, 145)"
ecx [esp+34h],"rgb(134, 45, 146)"
short loc_401FEB,"rgb(134, 44, 147)"
short loc_40120D,"rgb(134, 43, 148)"
short loc_4014F6,"rgb(134, 42, 149)"
short loc_405CC3,"rgb(134, 41, 150)"
call sub_406060,"rgb(134, 40, 151)"
short loc_401503,"rgb(134, 39, 152)"
short loc_402B26,"rgb(134, 38, 153)"
eax dword_43DDF4,"rgb(134, 37, 154)"
short loc_4024B6,"rgb(134, 36, 155)"
db 0Bh,"rgb(134, 35, 156)"
call sub_4042A0,"rgb(134, 34, 157)"
short loc_401993,"rgb(134, 33, 158)"
short loc_402DE0,"rgb(134, 32, 159)"
[ebp-0C0h] eax,"rgb(133, 49, 143)"
offset aModule,"rgb(133, 48, 144)"
call sub_40C3F0,"rgb(133, 47, 145)"
dword_412058 eax,"rgb(133, 46, 146)"
ebx 0EDh,"rgb(133, 45, 147)"
[ebp+lpMultiByteStr] ebx,"rgb(133, 44, 148)"
short loc_405586,"rgb(133, 43, 149)"
short loc_402440,"rgb(133, 42, 150)"
short loc_40215A,"rgb(133, 41, 151)"
call sub_4073A0,"rgb(133, 40, 152)"
short loc_40193D,"rgb(133, 39, 153)"
short loc_4023F8,"rgb(133, 38, 154)"
[eax+0Ch] 0,"rgb(133, 37, 155)"
call sub_403600,"rgb(133, 36, 156)"
ecx ds:0[edi*8],"rgb(133, 35, 157)"
call sub_408970,"rgb(133, 34, 158)"
short loc_401F83,"rgb(133, 33, 159)"
ecx [ebp+var_2D8],"rgb(132, 49, 144)"
short loc_402A60,"rgb(132, 48, 145)"
short loc_408016,"rgb(132, 47, 146)"
short loc_40B0FF,"rgb(132, 46, 147)"
short loc_4043F6,"rgb(132, 45, 148)"
call sub_409C90,"rgb(132, 44, 149)"
short loc_40BE95,"rgb(132, 43, 150)"
short loc_40160D,"rgb(132, 42, 151)"
short loc_4019A0,"rgb(132, 41, 152)"
call sub_407B20,"rgb(132, 40, 153)"
ebx 0E9h,"rgb(132, 39, 154)"
call sub_40A0E0,"rgb(132, 38, 155)"
ebx [eax+64h],"rgb(132, 37, 156)"
[ebp+var_1C0] ecx,"rgb(132, 36, 157)"
short loc_40436C,"rgb(132, 35, 158)"
short loc_4073FB,"rgb(132, 34, 159)"
ebx 96h,"rgb(131, 49, 145)"
short loc_402560,"rgb(131, 48, 146)"
short loc_402267,"rgb(131, 47, 147)"
cl 64h,"rgb(131, 46, 148)"
ecx [ebp+var_304],"rgb(131, 45, 149)"
dl 16h,"rgb(131, 44, 150)"
call sub_409B50,"rgb(131, 43, 151)"
jmp ds:glColor4d,"rgb(131, 42, 152)"
short loc_401453,"rgb(131, 41, 153)"
call sub_40C480,"rgb(131, 40, 154)"
ecx [ebp+var_300],"rgb(131, 39, 155)"
short loc_4078A3,"rgb(131, 38, 156)"
short loc_4029E6,"rgb(131, 37, 157)"
edi [esi+48h],"rgb(131, 36, 158)"
push 0FFFFFF23h,"rgb(131, 35, 159)"
short loc_401702,"rgb(130, 49, 146)"
call sub_403A60,"rgb(130, 48, 147)"
short loc_401FD8,"rgb(130, 47, 148)"
short loc_40C180,"rgb(130, 46, 149)"
short loc_402AF3,"rgb(130, 45, 150)"
al [ebp-1],"rgb(130, 44, 151)"
short loc_401FBD,"rgb(130, 43, 152)"
short loc_407FD0,"rgb(130, 42, 153)"
call sub_4064B0,"rgb(130, 41, 154)"
short loc_401736,"rgb(130, 40, 155)"
short loc_401D13,"rgb(130, 39, 156)"
short loc_401D38,"rgb(130, 38, 157)"
short loc_402851,"rgb(130, 37, 158)"
short loc_40531F,"rgb(130, 36, 159)"
short loc_40149B,"rgb(129, 49, 147)"
short loc_401FF2,"rgb(129, 48, 148)"
call sub_408E90,"rgb(129, 47, 149)"
short loc_40154B,"rgb(129, 46, 150)"
short loc_40AFA4,"rgb(129, 45, 151)"
short loc_401A94,"rgb(129, 44, 152)"
edx [ecx+0D4h],"rgb(129, 43, 153)"
short loc_4060DD,"rgb(129, 42, 154)"
[esp+3Ch+var_28] ebx,"rgb(129, 41, 155)"
short loc_401DD1,"rgb(129, 40, 156)"
short loc_40150B,"rgb(129, 39, 157)"
eax [esp+44h+var_28],"rgb(129, 38, 158)"
call sub_402DB3,"rgb(129, 37, 159)"
short loc_4088A5,"rgb(128, 49, 148)"
short loc_4068EE,"rgb(128, 48, 149)"
short loc_403294,"rgb(128, 47, 150)"
call sub_40BC70,"rgb(128, 46, 151)"
call sub_40DCB0,"rgb(128, 45, 152)"
short loc_401536,"rgb(128, 44, 153)"
short loc_401682,"rgb(128, 43, 154)"
[ebp+var_4] 13h,"rgb(128, 42, 155)"
ecx [ebp+var_34C],"rgb(128, 41, 156)"
short loc_408A71,"rgb(128, 40, 157)"
short loc_401511,"rgb(128, 39, 158)"
esi [ebx+4],"rgb(128, 38, 159)"
short loc_40282B,"rgb(159, 37, 128)"
call sub_410080,"rgb(159, 36, 129)"
call sub_4075B0,"rgb(159, 35, 130)"
edx 0FFFFFFFAh,"rgb(159, 34, 131)"
short loc_403705,"rgb(159, 33, 132)"
[esp+38h+var_18] ebp,"rgb(159, 32, 133)"
short loc_401B83,"rgb(159, 31, 134)"
short loc_402178,"rgb(159, 30, 135)"
short loc_408315,"rgb(159, 29, 136)"
call sub_4039BA,"rgb(159, 28, 137)"
short loc_401B53,"rgb(159, 27, 138)"
short loc_40445B,"rgb(159, 26, 139)"
ptr [ebp-1BCh],"rgb(159, 25, 140)"
short loc_402558,"rgb(159, 24, 141)"
short loc_4025DC,"rgb(159, 23, 142)"
[esp+4Ch+var_2C] ecx,"rgb(159, 22, 143)"
short loc_4015B1,"rgb(159, 21, 144)"
short loc_401726,"rgb(159, 20, 145)"
edi [ecx+64h],"rgb(159, 19, 146)"
eax [esp+40h+var_10],"rgb(159, 18, 147)"
repe cmpsb,"rgb(159, 17, 148)"
short loc_409315,"rgb(159, 16, 149)"
short loc_4017BB,"rgb(159, 15, 150)"
[ebp+var_1E4] ecx,"rgb(159, 14, 151)"
[esp+24h+var_C] ecx,"rgb(159, 13, 152)"
esp 2BCh,"rgb(159, 12, 153)"
eax [ebp-1A8h],"rgb(159, 11, 154)"
esp 208h,"rgb(159, 10, 155)"
eax 0FFFFFFD0h,"rgb(159, 9, 156)"
bl 10h,"rgb(159, 8, 157)"
[esp+2Ch+var_C] esi,"rgb(159, 7, 158)"
short loc_40159B,"rgb(159, 6, 159)"
edi 0FFFFFFC3h,"rgb(158, 38, 128)"
[esp+28h+var_15] al,"rgb(158, 37, 129)"
short loc_401D2B,"rgb(158, 36, 130)"
[ebp+var_198] ecx,"rgb(158, 35, 131)"
short loc_409D6D,"rgb(158, 34, 132)"
short loc_4015D1,"rgb(158, 33, 133)"
eax [esp+2Ch+arg_C],"rgb(158, 32, 134)"
ptr [esi+130h],"rgb(158, 31, 135)"
short loc_40214C,"rgb(158, 30, 136)"
short loc_402333,"rgb(158, 29, 137)"
eax [edi+ecx],"rgb(158, 28, 138)"
dl 4Dh,"rgb(158, 27, 139)"
[ebp+var_10] 1,"rgb(158, 26, 140)"
short loc_4024A2,"rgb(158, 25, 141)"
short loc_4018C4,"rgb(158, 24, 142)"
short loc_4014CB,"rgb(158, 23, 143)"
short loc_405111,"rgb(158, 22, 144)"
call sub_406CC0,"rgb(158, 21, 145)"
cmp [ebp+arg_10],"rgb(158, 20, 146)"
ebp 46h,"rgb(158, 19, 147)"
push 0FFFFFF74h,"rgb(158, 18, 148)"
eax [ecx+edi],"rgb(158, 17, 149)"
call sub_40DDE0,"rgb(158, 16, 150)"
short loc_401541,"rgb(158, 15, 151)"
call sub_40E540,"rgb(158, 14, 152)"
cmp [esi-2],"rgb(158, 13, 153)"
ebx 0F5h,"rgb(158, 12, 154)"
short loc_4016EF,"rgb(158, 11, 155)"
call sub_403C80,"rgb(158, 10, 156)"
eax [edi+20h],"rgb(158, 9, 157)"
short loc_40166A,"rgb(158, 8, 158)"
call sub_404380,"rgb(158, 7, 159)"
short loc_4014FB,"rgb(157, 39, 128)"
edi [esp+24h+var_14],"rgb(157, 38, 129)"
cl 27h,"rgb(157, 37, 130)"
short loc_401619,"rgb(157, 36, 131)"
call sub_405FD0,"rgb(157, 35, 132)"
[ebp+var_1FC] ecx,"rgb(157, 34, 133)"
short loc_40584F,"rgb(157, 33, 134)"
short loc_40376B,"rgb(157, 32, 135)"
short loc_401B71,"rgb(157, 31, 136)"
ebp [ecx+28h],"rgb(157, 30, 137)"
ebp [ecx+34h],"rgb(157, 29, 138)"
short loc_40708E,"rgb(157, 28, 139)"
[esp+30h+var_14] ebx,"rgb(157, 27, 140)"
call sub_404510,"rgb(157, 26, 141)"
edx [esp+48h+var_C],"rgb(157, 25, 142)"
eax [esi+0CCh],"rgb(157, 24, 143)"
call sub_4050D0,"rgb(157, 23, 144)"
short loc_406178,"rgb(157, 22, 145)"
short loc_40364A,"rgb(157, 21, 146)"
eax [ebp-228h],"rgb(157, 20, 147)"
[esp+20h+var_8] ecx,"rgb(157, 19, 148)"
short loc_401A3C,"rgb(157, 18, 149)"
[esp+30h+var_C] edx,"rgb(157, 17, 150)"
short loc_4021B5,"rgb(157, 16, 151)"
short loc_402AA0,"rgb(157, 15, 152)"
call sub_407830,"rgb(157, 14, 153)"
call sub_403C40,"rgb(157, 13, 154)"
short loc_402546,"rgb(157, 12, 155)"
mov [ebp-0C0h],"rgb(157, 11, 156)"
edx [ebp+var_318],"rgb(157, 10, 157)"
call sub_40E020,"rgb(157, 9, 158)"
call sub_40D850,"rgb(157, 8, 159)"
ebp [esp+30h+var_20],"rgb(156, 40, 128)"
mov [ebp+var_A0],"rgb(156, 39, 129)"
call sub_406640,"rgb(156, 38, 130)"
short loc_4014AB,"rgb(156, 37, 131)"
call sub_404970,"rgb(156, 36, 132)"
short loc_404132,"rgb(156, 35, 133)"
short loc_4018E4,"rgb(156, 34, 134)"
short loc_408CA6,"rgb(156, 33, 135)"
short loc_402690,"rgb(156, 32, 136)"
edi [ebp+var_24],"rgb(156, 31, 137)"
short loc_4023A8,"rgb(156, 30, 138)"
edx [esp+44h+var_14],"rgb(156, 29, 139)"
short loc_402525,"rgb(156, 28, 140)"
short loc_407609,"rgb(156, 27, 141)"
short loc_40818C,"rgb(156, 26, 142)"
db 'V',"rgb(156, 25, 143)"
short loc_401FDA,"rgb(156, 24, 144)"
short loc_4027F9,"rgb(156, 23, 145)"
cl 55h,"rgb(156, 22, 146)"
call sub_4048D9,"rgb(156, 21, 147)"
short loc_403804,"rgb(156, 20, 148)"
ecx [esp+58h+var_30],"rgb(156, 19, 149)"
short loc_401F4B,"rgb(156, 18, 150)"
short loc_403EC6,"rgb(156, 17, 151)"
short loc_404E9D,"rgb(156, 16, 152)"
and [ebp+var_CC],"rgb(156, 15, 153)"
ptr [ebp-250h],"rgb(156, 14, 154)"
short loc_401E60,"rgb(156, 13, 155)"
ecx [eax-4],"rgb(156, 12, 156)"
call sub_408B40,"rgb(156, 11, 157)"
short loc_404641,"rgb(156, 10, 158)"
eax 3F3Fh,"rgb(156, 9, 159)"
short loc_403374,"rgb(155, 41, 128)"
short loc_40230A,"rgb(155, 40, 129)"
ebp [ecx+3Ch],"rgb(155, 39, 130)"
call sub_40B450,"rgb(155, 38, 131)"
call sub_404F80,"rgb(155, 37, 132)"
short loc_402625,"rgb(155, 36, 133)"
short loc_401B5B,"rgb(155, 35, 134)"
short loc_4014E6,"rgb(155, 34, 135)"
short loc_40734A,"rgb(155, 33, 136)"
call sub_407300,"rgb(155, 32, 137)"
[ebp+var_30] ax,"rgb(155, 31, 138)"
short loc_4052C9,"rgb(155, 30, 139)"
short loc_409456,"rgb(155, 29, 140)"
short loc_4017DE,"rgb(155, 28, 141)"
[ebp+var_1E0] ecx,"rgb(155, 27, 142)"
call sub_403D20,"rgb(155, 26, 143)"
call sub_40BC30,"rgb(155, 25, 144)"
short loc_404664,"rgb(155, 24, 145)"
[ebp+var_230] ecx,"rgb(155, 23, 146)"
short loc_401361,"rgb(155, 22, 147)"
call sub_4075E0,"rgb(155, 21, 148)"
short loc_4048B3,"rgb(155, 20, 149)"
short loc_4027DF,"rgb(155, 19, 150)"
ptr [esi+13Ch],"rgb(155, 18, 151)"
short loc_401FA7,"rgb(155, 17, 152)"
short loc_401A06,"rgb(155, 16, 153)"
short loc_402508,"rgb(155, 15, 154)"
short loc_402CDF,"rgb(155, 14, 155)"
call sub_406000,"rgb(155, 13, 156)"
short loc_401E66,"rgb(155, 12, 157)"
esi [esp+20h+var_8],"rgb(155, 11, 158)"
[esp+28h+var_C] edx,"rgb(155, 10, 159)"
edx 0FFFFFFBEh,"rgb(154, 42, 128)"
short loc_404DB4,"rgb(154, 41, 129)"
call sub_405D50,"rgb(154, 40, 130)"
eax 0FFFFFFB0h,"rgb(154, 39, 131)"
eax 0FFFFFFF4h,"rgb(154, 38, 132)"
call sub_405B60,"rgb(154, 37, 133)"
short loc_401581,"rgb(154, 36, 134)"
[esp+48h+var_1C] eax,"rgb(154, 35, 135)"
call sub_40AF60,"rgb(154, 34, 136)"
short loc_405E84,"rgb(154, 33, 137)"
short loc_401750,"rgb(154, 32, 138)"
short loc_4026D6,"rgb(154, 31, 139)"
short loc_4047D6,"rgb(154, 30, 140)"
short loc_402BCD,"rgb(154, 29, 141)"
short loc_401C29,"rgb(154, 28, 142)"
db 0Ch,"rgb(154, 27, 143)"
short loc_40AB3E,"rgb(154, 26, 144)"
short loc_408291,"rgb(154, 25, 145)"
cmp [esp+28h+var_10],"rgb(154, 24, 146)"
cmp [esp+28h+var_C],"rgb(154, 23, 147)"
short loc_401B86,"rgb(154, 22, 148)"
eax [ecx+esi*4],"rgb(154, 21, 149)"
eax [ebp-120h],"rgb(154, 20, 150)"
[esp+4Ch+var_38] ecx,"rgb(154, 19, 151)"
esp 274h,"rgb(154, 18, 152)"
short loc_405A3F,"rgb(154, 17, 153)"
short loc_404C14,"rgb(154, 16, 154)"
short loc_401FAA,"rgb(154, 15, 155)"
offset aOk,"rgb(154, 14, 156)"
short loc_401E56,"rgb(154, 13, 157)"
short loc_4064B4,"rgb(154, 12, 158)"
esi [esp+34h],"rgb(154, 11, 159)"
short loc_402087,"rgb(153, 43, 128)"
